accX,accY,accZ
6.902,0.941,-0.314
6.745,0.941,-0.314
6.902,0.941,-0.314
6.902,0.941,-0.471
7.059,1.098,-0.471
7.059,1.255,-0.314
7.373,1.412,-0.157
7.529,1.569,-0.157
7.843,2.039,-0.157
8.157,2.039,-0.157
8.627,2.196,-0.157
9.098,2.353,-0.157
9.725,2.353,-0.157
9.882,2.353,-0.314
10.353,2.824,-0.471
11.294,2.824,-0.627
11.608,2.667,-0.627
11.608,2.667,-0.941
11.451,2.98,-0.627
10.51,3.137,-0.627
10.353,3.294,-0.314
10.196,3.451,-0.314
10.51,3.922,-0.314
10.98,3.608,-0.157
11.765,3.608,-0.157
12.392,3.294,-0.157
12.706,2.98,0
12.706,2.667,0
12.549,2.196,-0.471
12.235,1.098,-0.157
12.078,0.784,-0.314
11.922,0.627,-0.314
11.608,0.784,-0.314
11.294,1.412,-0.314
11.294,1.725,-0.471
11.137,2.039,-0.314
11.294,2.196,-0.471
11.765,2.039,-0.314
12.235,1.725,-0.314
12.549,1.569,-0.314
13.02,1.569,0
13.02,1.569,-0.314
12.863,1.569,-0.314
12.706,1.569,-0.627
12.392,1.882,-0.627
11.922,1.882,-0.784
11.451,1.725,-0.784
10.667,1.569,-0.784
10.51,1.569,-0.941
10.039,1.725,-0.941
9.725,1.412,-0.784
9.725,1.725,-0.784
9.098,1.569,-0.627
9.098,1.569,-0.627
8.941,1.725,-0.471
8.784,1.725,-0.157
8.471,1.725,-0.157
8.157,1.569,-0.157
8.157,1.412,0.157
7.843,1.569,0
7.529,1.569,0.471
7.529,1.569,0.314
7.529,1.569,0.314
7.216,1.725,0.627
7.059,1.725,0.627
7.216,2.039,0.314
7.059,1.882,0.314
6.902,2.196,0.784
7.059,1.882,0.627
7.059,2.196,0.627
6.902,2.039,0.941
7.216,2.51,1.098
7.059,2.196,1.098
7.059,2.51,1.255
7.216,2.196,1.412
7.216,2.667,1.412
7.059,2.667,1.569
7.373,2.824,1.255
7.216,2.824,1.412
7.843,2.824,1.255
8.314,3.294,1.098
8.314,3.294,1.255
8.941,3.608,1.098
8.784,3.451,0.941
9.098,3.765,1.098
9.255,3.765,0.941
9.569,3.922,0.784
9.882,3.765,0.941
9.882,3.765,0.941
10.196,3.608,0.941
10.353,3.451,0.784
10.824,3.608,0.627
11.294,3.451,0.471
11.451,3.451,0.314
11.765,3.294,0.314
12.078,3.137,0.157
12.392,3.451,0
12.235,3.451,0
11.765,3.608,-0.157
11.765,4.078,-0.314
11.451,4.549,-0.157
11.137,4.706,-0.157
10.667,5.176,-0.314
10.039,5.647,-0.314
10.353,5.804,-0.784
10.824,5.49,-0.941
12.392,5.176,-1.412
12.706,4.863,-1.412
13.647,4.706,-1.569
13.647,4.863,-1.569
13.176,4.863,-1.098
12.235,4.863,-0.627
11.451,5.02,-1.098
10.196,4.235,-1.725
9.882,4.078,-2.196
9.569,3.765,-2.824
10.039,3.451,-3.451
10.353,2.98,-4.078
11.137,2.51,-4.078
11.451,2.353,-3.922
12.078,1.882,-3.294
12.392,1.569,-2.98
12.392,1.725,-2.667
12.078,1.412,-1.569
10.51,1.569,-0.627
9.882,1.569,-0.314
9.569,1.569,-0.157
9.098,2.039,0.471
8.627,1.569,0.627
8,1.725,0.627
7.529,1.725,0.784
6.745,1.725,0.941
5.961,1.725,0.941
5.647,1.725,0.941
5.49,1.569,0.941
5.333,1.725,0.627
5.961,2.039,0.627
6.431,1.882,0.784
7.216,2.039,0.784
7.529,2.039,0.471
7.686,2.039,0.471
7.216,2.196,0.471
6.745,2.196,0.471
6.745,2.353,0.471
6.588,2.667,0.157
6.745,2.98,0.157
6.588,2.98,-0.157
7.059,3.294,0
7.216,3.294,0.157
7.686,3.294,0.157
8.314,3.294,0.471
8.627,3.294,0.627
8.941,3.765,0.627
8.627,3.765,0.784
8.627,3.608,0.941
8.314,3.765,1.098
8,3.451,1.412
8.157,3.451,1.882
8.471,3.137,2.039
9.255,2.98,2.196
10.196,2.51,2.196
10.51,2.353,2.196
11.451,2.196,2.353
10.98,2.353,2.196
9.882,1.882,3.137
9.882,1.882,3.137
8.627,1.412,3.765
8.941,0.627,3.137
9.255,0.627,2.667
9.255,0.157,2.667
9.098,-0.157,2.824
9.255,-0.784,2.667
9.098,-0.941,2.824
7.843,-2.196,2.196
6.118,-3.137,1.255
5.49,-3.765,1.098
4.863,-4.078,0.314
4.706,-4.549,-0.314
4.392,-4.706,-1.255
4.706,-4.863,-1.882
5.333,-5.02,-2.824
6.118,-5.176,-4.549
6.431,-5.02,-5.333
6.275,-5.333,-6.275
6.275,-5.49,-6.431
6.588,-6.431,-6.745
6.431,-6.745,-6.745
6.431,-7.373,-7.059
6.745,-7.686,-7.529
7.059,-8,-7.686
7.216,-8.157,-7.529
7.216,-8.157,-7.373
7.059,-8.157,-7.216
6.745,-8.314,-7.373
7.059,-8.784,-6.902
6.745,-9.098,-5.961
6.275,-9.255,-5.333
5.647,-9.725,-4.392
5.647,-9.725,-3.765
5.647,-9.725,-3.294
5.804,-9.882,-2.98
6.588,-9.882,-3.451
7.529,-10.039,-3.765
7.843,-9.882,-4.078
8.157,-10.039,-4.392
8.314,-10.039,-4.549
8,-10.039,-4.706
7.529,-10.039,-4.706
7.216,-9.882,-4.392
6.588,-10.039,-4.235
6.431,-10.039,-4.235
6.431,-10.353,-4.392
5.804,-10.51,-4.235
5.804,-10.51,-3.608
6.118,-11.137,-3.137
5.961,-11.608,-2.824
6.275,-12.392,-2.51
6.588,-12.549,-2.039
7.216,-13.02,-2.039
7.373,-13.333,-1.882
8.157,-13.647,-1.725
8.157,-13.647,-1.725
8.314,-13.961,-1.725
7.843,-13.804,-1.882
8,-13.176,-2.039
8.157,-13.02,-2.039
7.843,-12.863,-2.353
8,-12.392,-2.039
8.157,-12.235,-1.725
8.627,-12.078,-1.255
8.941,-11.765,-0.627
9.255,-11.922,-0.471
9.098,-11.608,-0.157
9.255,-11.608,0
9.412,-10.98,0.157
9.725,-10.667,0.314
10.196,-10.353,0
10.667,-10.039,-0.157
10.667,-10.039,-0.157
10.667,-9.255,-0.471
10.824,-8.941,-0.314
10.824,-8.314,-0.471
10.353,-8.314,-0.627
10.667,-8.471,-0.627
10.824,-9.255,-0.471
10.98,-9.882,-0.471
11.608,-10.51,-0.784
11.765,-10.667,-0.627
11.765,-10.824,-0.941
11.294,-10.353,-0.941
10.98,-10.039,-0.941
10.353,-10.353,-1.412
9.725,-10.353,-1.412
9.098,-10.51,-1.569
8.784,-11.137,-1.412
8.627,-11.765,-1.255
8.471,-11.922,-1.098
8.627,-12.235,-0.471
8.471,-12.706,-0.627
8.627,-12.863,-0.627
8.314,-13.49,-0.471
8.157,-13.804,-0.627
7.686,-14.431,-0.784
7.216,-14.745,-0.941
6.745,-14.902,-1.098
6.275,-14.902,-1.412
5.961,-15.059,-1.255
5.49,-14.588,-1.255
5.176,-14.588,-1.255
4.392,-13.804,-1.569
4.549,-13.647,-1.569
3.451,-12.863,-1.255
2.196,-11.765,-0.784
2.039,-11.451,-0.627
1.412,-10.98,-0.471
2.039,-10.824,-0.471
2.353,-9.882,-0.627
2.039,-9.882,-0.471
1.725,-9.725,-0.627
2.196,-9.725,-0.314
2.353,-9.412,-0.314
2.353,-9.255,-0.471
2.51,-9.412,-0.784
2.353,-9.255,-0.784
2.667,-8.941,-0.784
2.667,-9.098,-1.255
2.667,-9.255,-1.255
2.824,-9.255,-1.255
2.667,-9.569,-1.412
2.667,-9.725,-1.412
2.824,-9.569,-1.725
2.98,-9.725,-1.412
2.98,-10.196,-1.569
2.824,-10.196,-1.569
2.824,-10.196,-1.569
2.51,-10.353,-1.725
2.51,-10.196,-1.569
2.51,-10.353,-1.725
2.51,-10.353,-1.725
2.353,-10.667,-1.412
2.196,-10.824,-1.569
2.196,-10.824,-1.569
2.353,-10.98,-1.412
2.51,-10.824,-1.255
2.353,-10.824,-1.255
1.725,-10.98,-1.569
1.569,-11.137,-1.098
1.412,-10.98,-1.098
1.255,-10.824,-1.098
1.569,-10.98,-1.098
1.725,-10.98,-0.941
1.725,-11.137,-0.471
1.725,-11.294,-0.314
1.882,-11.922,-0.157
1.412,-12.235,-0.314
1.098,-12.078,-0.471
0.627,-10.98,-0.784
0.314,-10.353,-0.784
0.157,-9.255,-1.098
0,-8.627,-0.941
0.314,-8.471,-1.255
1.255,-8.471,-1.569
1.412,-8.784,-1.098
2.51,-9.569,-1.098
2.824,-9.725,-0.784
3.451,-10.353,-0.471
3.608,-10.667,-0.157
3.922,-11.294,0.627
4.235,-11.765,0.627
4.392,-11.922,0.941
4.549,-12.392,1.569
4.235,-12.549,1.412
4.235,-12.549,1.412
4.549,-12.078,1.255
4.706,-12.706,1.255
4.706,-12.549,1.098
4.706,-12.392,0.784
4.863,-11.765,0.627
4.863,-11.451,0.627
4.706,-10.98,0.941
4.549,-10.196,0.784
4.235,-10.353,0.627
3.922,-9.882,0.314
3.765,-9.882,0.314
3.451,-9.882,0.314
3.451,-9.725,0.157
3.137,-10.039,0
3.294,-10.196,0.314
3.137,-10.353,0.157
3.608,-10.196,0.314
3.765,-10.353,0.157
4.235,-10.353,0.157
4.392,-10.51,0
4.706,-10.824,0.157
5.02,-10.98,0.314
5.333,-10.98,0.471
5.647,-11.451,0.627
5.804,-11.137,0.784
5.49,-11.608,0.627
5.804,-11.765,0.627
5.804,-11.294,0.314
6.431,-10.98,0.627
6.902,-11.137,0.784
6.902,-10.824,1.255
7.216,-10.667,1.255
7.216,-10.353,1.725
7.216,-10.353,1.882
7.059,-10.039,1.569
7.216,-9.725,1.882
7.686,-9.725,1.255
7.373,-9.569,1.412
7.373,-9.569,1.412
7.686,-9.098,1.569
7.843,-8.941,1.412
7.843,-8.627,1.412
8,-8.471,1.098
8.157,-8.471,1.569
8.157,-8.627,1.412
8.157,-8.627,1.412
8,-8.941,1.255
7.843,-9.098,1.098
7.529,-9.412,1.098
7.843,-9.882,0.941
8.157,-10.824,0.941
9.412,-12.863,1.255
9.569,-13.804,1.412
10.196,-15.059,1.569
10.353,-15.373,1.569
10.51,-15.216,1.412
9.725,-13.961,1.098
8.784,-13.176,1.255
7.686,-12.549,0.627
7.373,-12.549,0.471
6.588,-12.863,0.471
6.431,-12.706,0.471
5.804,-13.176,0.471
5.49,-13.49,0.471
5.02,-13.49,0.471
4.863,-13.804,0.314
4.863,-13.961,-0.157
5.02,-14.431,-0.157
5.176,-14.588,-0.314
4.863,-15.059,-0.627
4.549,-15.216,-0.784
4.392,-15.373,-0.627
4.078,-15.529,-0.627
3.922,-15.373,-0.784
3.137,-15.373,-0.784
2.824,-15.059,-0.784
2.353,-14.275,-0.471
2.039,-13.333,-0.314
1.725,-13.02,-0.314
1.569,-12.392,-0.314
1.569,-12.078,-0.157
1.569,-11.608,0
1.725,-11.451,0.157
1.569,-10.98,-0.157
2.039,-10.667,-0.157
2.039,-10.667,0
1.882,-10.353,-0.314
1.882,-10.196,-0.314
2.039,-10.039,-0.157
2.039,-10.039,-0.627
2.039,-10.039,-0.471
2.353,-9.882,-0.471
2.196,-9.725,-0.627
2.196,-9.882,-0.784
2.51,-10.039,-1.098
2.51,-10.039,-1.569
2.51,-9.882,-1.725
2.667,-10.039,-1.725
2.353,-10.196,-1.882
2.353,-10.196,-1.882
2.353,-10.039,-1.725
2.51,-9.882,-1.882
2.353,-10.039,-1.882
2.353,-10.039,-1.569
2.196,-10.039,-1.412
2.196,-10.196,-1.255
2.196,-10.353,-1.412
2.353,-10.196,-1.255
2.353,-10.353,-1.098
2.667,-10.353,-0.941
2.353,-10.196,-0.784
2.353,-9.882,-0.941
1.725,-9.569,-0.941
1.725,-9.569,-0.941
1.098,-9.255,-0.784
0.784,-8.941,-1.255
0.784,-8.784,-1.098
0.941,-8.627,-1.255
1.098,-8.941,-0.784
1.412,-10.039,-0.627
1.412,-10.353,-0.627
1.255,-10.667,-0.471
1.569,-10.824,-0.627
1.569,-10.196,-0.471
1.412,-9.569,-0.627
1.412,-8.941,-0.471
1.412,-8.471,-0.627
1.725,-8.471,-0.471
2.196,-8.627,-0.471
2.196,-8.784,-0.627
2.51,-9.098,0
2.667,-9.098,0.314
3.137,-9.725,0.157
3.608,-10.039,0.157
3.765,-10.196,0.627
4.078,-10.824,0.627
4.235,-10.667,0.784
4.235,-11.294,1.255
4.078,-11.451,1.569
3.922,-11.922,1.255
4.235,-12.078,1.412
4.549,-11.922,1.412
4.549,-11.922,1.412
4.392,-11.765,1.725
4.078,-11.294,2.039
3.922,-11.137,1.882
3.922,-10.667,1.882
4.078,-10.353,1.882
3.922,-10.196,1.882
4.078,-10.039,1.882
3.922,-10.039,1.725
3.765,-10.039,1.725
3.608,-10.039,1.569
3.294,-10.039,1.569
3.765,-10.196,1.098
3.765,-10.196,1.255
3.608,-10.51,1.098
3.608,-10.667,0.941
3.608,-10.824,0.784
3.451,-10.98,0.627
4.078,-11.451,0.314
3.922,-11.608,0.157
4.549,-11.765,0
4.392,-12.078,0.314
4.706,-12.078,0.471
4.863,-12.549,0.471
4.863,-12.549,0.784
4.549,-12.235,0.784
5.176,-12.235,0.784
5.333,-12.078,0.941
5.49,-12.078,0.941
5.333,-12.078,1.255
6.118,-11.765,1.725
6.275,-10.98,2.51
7.059,-11.294,2.353
7.373,-11.137,2.51
7.529,-10.824,2.51
7.843,-10.51,2.667
8,-10.353,2.353
8,-10.196,2.353
8,-9.725,2.353
8,-9.569,2.196
8.157,-9.882,2.039
8.471,-9.725,2.039
8.157,-9.882,2.039
8,-9.882,1.882
7.843,-9.725,1.882
7.529,-10.039,1.569
7.373,-10.039,1.569
7.529,-10.824,1.882
8,-11.608,1.882
8.784,-12.863,2.353
8.941,-13.49,2.196
9.255,-13.647,2.51
9.098,-13.02,2.51
9.098,-12.706,2.353
8.157,-11.608,2.039
7.843,-11.451,1.569
7.216,-11.608,1.255
6.745,-11.451,1.569
6.588,-11.451,1.255
6.118,-11.608,1.412
5.961,-11.765,1.412
6.275,-11.922,1.569
6.118,-12.392,1.412
6.118,-12.549,1.569
6.118,-12.863,1.255
5.961,-13.49,0.941
5.49,-14.118,0.627
5.49,-14.588,0.314
4.863,-14.745,-0.157
4.549,-15.059,-0.157
4.392,-15.216,-0.314
4.235,-15.059,-0.471
3.294,-14.275,-0.314
2.824,-13.804,-0.471
2.353,-13.49,-0.314
2.667,-13.647,-0.471
2.353,-13.176,-0.471
0.627,-12.235,0
0.627,-11.922,0.157
0.941,-11.765,0
1.255,-11.608,0
1.098,-11.451,-0.157
0.627,-10.824,0
0.471,-10.824,0
0.784,-10.353,-0.157
1.412,-10.353,-0.157
1.569,-10.51,-0.314
1.569,-10.196,-0.627
1.569,-10.353,-0.471
1.882,-10.353,-0.627
2.039,-10.353,-0.941
2.039,-10.196,-0.941
2.196,-10.353,-1.098
2.51,-10.196,-1.412
2.667,-10.039,-1.255
2.667,-10.51,-1.412
2.667,-10.196,-1.412
2.824,-10.51,-1.569
2.667,-10.51,-1.725
2.667,-10.353,-1.882
2.824,-10.353,-1.882
2.98,-10.667,-1.725
2.98,-10.51,-1.569
2.824,-11.137,-1.569
3.137,-10.98,-1.412
3.137,-10.98,-1.412
2.98,-10.667,-1.255
2.824,-10.196,-1.098
2.51,-9.882,-1.098
2.196,-9.725,-1.098
1.725,-9.255,-1.569
1.725,-9.255,-1.412
1.098,-9.098,-1.569
1.098,-9.098,-1.412
1.412,-9.412,-1.569
1.569,-10.039,-1.255
1.569,-10.196,-0.941
1.882,-10.824,-0.784
1.882,-11.294,-0.627
1.569,-10.824,-0.627
1.412,-10.353,-0.941
1.569,-9.255,-0.784
1.725,-8.627,-0.471
1.725,-8.157,-0.627
2.196,-8,-0.471
2.353,-8.314,-0.627
2.824,-8.471,-0.157
2.98,-8.471,-0.314
2.98,-8.941,0.157
3.294,-9.255,0.471
2.98,-9.255,0.627
3.451,-10.039,0.784
3.451,-10.196,0.941
3.451,-10.98,1.255
3.451,-11.137,1.255
3.451,-11.451,1.255
3.608,-11.608,1.725
3.765,-11.451,1.255
3.451,-10.98,1.412
3.451,-10.98,1.412
3.294,-10.196,1.255
3.137,-10.196,1.098
2.824,-9.725,1.412
2.196,-9.412,1.412
2.196,-9.569,1.725
2.196,-9.255,1.569
2.353,-9.725,1.569
2.196,-9.725,1.725
1.725,-9.412,1.882
2.039,-9.725,2.039
2.98,-10.667,1.882
3.451,-10.667,1.569
3.608,-10.51,1.725
3.608,-10.353,1.882
3.922,-10.353,1.412
3.765,-10.667,1.725
4.706,-11.451,1.255
4.706,-11.922,1.412
5.176,-11.922,1.255
5.176,-12.235,0.784
5.804,-12.235,1.098
6.275,-12.392,0.784
6.431,-12.235,0.784
7.059,-12.392,0.941
6.745,-11.922,1.098
6.588,-11.608,0.941
6.902,-11.451,0.784
6.745,-11.451,0.784
7.216,-11.137,1.569
7.216,-11.137,1.255
7.216,-10.667,1.569
7.216,-10.824,1.882
7.373,-10.98,1.882
7.686,-10.98,1.882
7.686,-10.824,1.882
7.843,-10.667,2.196
7.843,-10.51,2.039
8,-10.353,2.196
8.157,-10.353,2.196
8,-10.353,2.353
7.843,-10.196,2.196
7.686,-10.039,2.196
7.843,-10.039,1.882
7.686,-10.353,2.039
8.471,-12.235,2.039
9.098,-14.118,2.039
9.569,-14.902,2.039
9.882,-16,2.51
10.196,-15.686,2.51
9.882,-14.745,2.51
9.725,-13.647,2.667
8,-12.235,2.039
7.059,-11.451,1.412
6.431,-11.294,1.412
5.804,-11.765,1.255
5.49,-11.922,1.098
5.49,-12.392,1.098
5.49,-12.706,1.255
5.176,-13.02,0.941
5.49,-13.804,1.098
5.49,-14.118,0.784
5.176,-14.588,0.627
5.333,-14.745,0.471
5.02,-15.373,0.471
4.863,-15.686,0
4.392,-15.686,-0.157
4.235,-15.686,-0.157
4.235,-15.216,-0.157
3.765,-14.588,-0.314
3.451,-14.118,-0.314
2.51,-13.333,-0.157
2.824,-13.49,-0.157
2.667,-12.863,-0.314
1.098,-11.922,0
0.784,-11.451,0.471
1.098,-11.608,0
1.255,-11.451,-0.157
1.725,-11.137,-0.314
1.569,-10.667,-0.471
1.098,-10.353,-0.314
1.098,-10.196,-0.157
1.098,-10.196,-0.471
1.098,-9.882,-0.471
1.098,-10.039,-0.471
1.725,-10.039,-0.471
1.725,-9.882,-0.471
1.569,-10.196,-0.627
2.039,-10.039,-0.627
2.196,-10.196,-0.784
2.196,-10.196,-0.784
2.51,-10.196,-0.941
2.353,-10.196,-0.941
2.353,-10.039,-1.412
2.196,-10.196,-1.412
2.039,-10.196,-1.255
1.882,-10.353,-1.412
2.039,-10.353,-1.882
2.039,-10.196,-1.569
2.353,-10.353,-1.882
2.353,-10.667,-1.725
2.51,-10.824,-1.882
2.667,-11.294,-1.412
2.824,-11.294,-1.412
2.667,-10.98,-1.412
2.51,-10.51,-1.255
2.039,-10.196,-1.255
0.941,-9.725,-1.725
0.314,-9.725,-1.882
-0.157,-8.941,-2.196
-0.314,-8.471,-2.353
-0.471,-8.157,-2.039
-0.157,-7.843,-2.196
0.314,-8.941,-1.882
0.471,-10.51,-1.255
0.627,-11.451,-1.098
1.098,-11.451,-0.941
1.098,-11.294,-0.941
1.569,-9.725,-1.098
1.882,-9.255,-1.255
2.039,-8.471,-0.941
1.725,-8.471,-0.941
2.039,-8.471,-0.941
2.353,-8.471,-0.627
2.196,-8.941,-0.784
2.51,-9.098,-0.471
2.51,-9.569,-0.471
2.667,-9.882,0.157
2.98,-10.51,0.627
2.98,-10.824,0.627
3.922,-11.608,1.098
4.235,-11.608,0.941
4.549,-12.078,1.255
4.706,-12.235,1.255
5.176,-12.392,1.569
5.176,-12.078,1.412
5.49,-12.235,1.569
5.176,-11.451,1.412
5.176,-11.608,1.569
5.02,-10.98,1.569
4.863,-10.667,1.098
4.549,-10.039,1.098
4.392,-9.882,0.941
4.235,-9.569,0.784
3.608,-9.255,0.941
3.451,-9.098,0.784
3.137,-9.255,0.627
2.824,-9.098,0.784
2.51,-9.569,1.098
2.039,-9.569,0.941
1.725,-9.569,1.098
2.196,-10.039,1.412
2.039,-10.51,1.098
1.725,-10.824,1.412
2.039,-11.137,1.569
2.196,-11.451,1.882
2.196,-12.078,1.569
2.196,-12.392,1.882
2.98,-12.549,2.039
3.294,-13.02,2.039
3.922,-13.02,2.039
4.078,-13.176,2.196
4.392,-13.176,2.51
4.706,-12.863,2.667
4.706,-12.549,2.51
4.863,-12.235,2.98
5.49,-11.922,2.824
5.647,-11.608,2.667
5.804,-11.451,2.824
7.059,-11.137,2.98
7.686,-10.824,3.137
8.471,-10.824,3.294
9.255,-10.51,3.451
9.569,-10.196,3.451
9.882,-9.725,3.137
9.725,-9.725,3.137
9.882,-9.725,2.824
9.725,-9.725,2.824
9.412,-9.725,2.824
8.471,-9.725,2.824
8.314,-9.725,2.98
7.843,-9.882,2.667
7.686,-10.51,2.824
8.314,-11.922,2.98
8.314,-13.647,3.137
8.471,-14.118,3.294
8.314,-14.275,3.608
8.471,-14.118,3.608
8.157,-12.863,3.451
7.686,-12.235,3.137
6.902,-11.608,2.667
6.588,-12.549,2.353
6.431,-12.863,2.196
6.118,-13.49,2.353
6.118,-13.49,2.196
5.961,-13.961,2.196
5.804,-13.804,2.196
5.804,-14.275,2.039
5.49,-14.745,1.412
5.333,-14.902,1.412
5.333,-15.216,0.784
5.176,-15.373,0.471
4.863,-15.686,0.314
4.706,-15.843,0.157
4.235,-16,-0.157
3.765,-15.686,-0.314
3.608,-15.216,-0.314
3.137,-14.745,-0.314
3.137,-14.745,-0.471
2.98,-14.431,-0.314
3.137,-13.961,-0.471
1.569,-13.333,-0.471
0.471,-12.863,0
1.098,-12.549,-0.157
1.412,-12.392,-0.314
1.412,-12.235,-0.157
1.098,-11.294,-0.314
0.941,-10.98,0
0.784,-10.98,0.314
1.098,-10.667,-0.157
1.569,-10.667,0
1.882,-10.667,0
2.039,-10.353,-0.314
1.882,-10.353,-0.471
2.039,-10.353,-0.471
2.039,-10.353,-0.784
2.196,-10.353,-0.784
2.51,-10.039,-1.255
2.51,-9.882,-1.255
2.51,-9.725,-1.098
2.353,-9.725,-1.255
2.667,-9.725,-1.412
2.51,-9.725,-1.569
2.353,-9.882,-1.569
2.353,-10.039,-1.882
2.667,-10.039,-1.882
2.667,-10.196,-1.412
2.824,-10.667,-1.412
2.98,-10.667,-1.412
3.137,-10.98,-1.412
2.824,-10.51,-0.941
2.824,-10.196,-0.784
2.51,-9.882,-1.098
2.196,-9.725,-0.941
1.882,-9.725,-1.098
1.412,-9.255,-1.098
0.784,-8.941,-1.412
0.471,-8.314,-1.725
0.471,-8.157,-1.255
0.471,-7.843,-1.412
0.471,-8.157,-0.941
0.784,-8.784,-0.627
1.098,-8.941,-0.627
1.255,-10.039,-0.314
1.255,-9.882,-0.471
1.255,-9.882,-0.471
1.569,-9.255,-0.314
1.569,-8.471,-0.314
1.569,-8,0
1.569,-7.686,0.157
1.569,-7.686,0.157
1.569,-7.843,0
1.725,-7.686,0
1.725,-7.843,0.157
2.039,-8,0.157
2.039,-8.314,0.471
2.196,-8.627,0.471
2.51,-9.098,0.627
3.451,-9.725,1.098
3.451,-9.882,1.098
4.078,-10.667,1.412
4.549,-10.824,1.412
5.176,-11.451,1.725
5.333,-11.608,1.725
5.647,-11.922,1.882
5.961,-12.078,1.882
6.118,-11.922,2.039
6.118,-11.608,1.725
6.275,-11.765,1.569
6.118,-11.137,1.255
6.275,-10.51,1.255
5.961,-10.353,1.098
5.804,-10.196,0.784
5.49,-10.196,0.471
5.02,-10.196,0.471
4.863,-10.353,0.471
4.235,-10.353,0.784
