accX,accY,accZ
1.569,-0.941,4.549
4.235,-0.784,3.451
5.176,-0.784,3.608
4.863,-0.941,4.549
5.176,-0.627,4.863
4.549,-0.941,5.961
3.608,-1.098,6.745
3.608,-0.471,6.588
3.451,-0.627,5.02
4.235,-0.784,4.549
5.804,-0.157,2.196
7.059,0,1.882
9.098,0.157,1.412
9.569,0.314,2.353
9.412,0.471,3.137
8.157,-0.157,4.078
8.314,-0.157,3.765
9.569,0,3.294
10.353,-0.314,2.667
11.922,-0.157,2.039
13.02,-0.471,2.353
13.961,-0.941,2.667
16.157,-0.471,3.608
16.314,-0.471,3.608
16,0,3.608
15.843,0.314,3.765
15.686,-0.157,4.549
15.216,-0.941,3.922
16,-0.941,3.294
16.941,-1.098,2.51
17.098,-1.255,1.569
17.098,-0.941,0.627
17.098,-1.255,0.314
16.627,-1.098,-1.255
14.902,-1.412,-0.471
15.373,-1.098,-0.941
13.961,-0.157,-1.098
12.392,0,-0.471
10.353,0.314,0.314
9.725,0.471,0.627
7.059,0.784,0.784
5.176,0.627,0.627
4.549,0.627,0.627
5.176,0.314,0.157
6.118,0.314,-0.314
7.059,0,0.157
7.529,-0.157,0.314
8.157,-0.314,-0.157
8,-1.098,0
8,-1.569,0.627
7.686,-2.196,0.471
7.529,-2.196,0.627
7.216,-2.196,1.255
7.216,-1.882,0.941
7.373,-1.725,0.784
8,-2.196,1.412
8,-2.196,1.569
8,-2.824,1.569
7.686,-2.98,1.882
6.431,-3.137,3.137
6.275,-3.137,3.765
5.176,-2.667,4.235
4.706,-3.765,4.863
6.902,-3.608,2.667
8.627,-3.451,2.196
10.039,-2.667,1.725
9.098,-1.569,1.098
8.314,-0.941,1.098
8,-0.941,1.098
8,-1.412,-0.471
8.471,-1.569,-0.471
8.941,-1.882,-0.471
9.569,-2.039,-0.314
10.039,-2.667,0.157
10.98,-2.667,0.314
11.451,-2.824,0.157
11.922,-2.667,0.941
11.765,-2.824,1.412
10.353,-3.608,2.824
9.412,-3.608,3.765
9.098,-4.078,4.235
8.941,-4.706,4.392
9.098,-5.176,4.392
10.039,-5.647,4.392
10.824,-5.647,4.078
11.608,-5.804,3.765
11.765,-5.804,3.765
11.608,-5.804,3.451
10.98,-5.961,3.765
10.824,-5.961,3.765
9.725,-6.275,4.235
9.255,-6.118,4.078
8.941,-6.118,4.235
8.157,-6.275,3.922
9.255,-6.902,3.294
12.392,-7.686,2.353
12.549,-7.843,2.039
12.863,-7.843,1.569
11.922,-7.843,0.784
10.196,-7.373,0.471
10.196,-7.216,0
10.667,-6.275,-0.627
9.725,-5.333,0.157
8.471,-5.176,0.784
6.745,-5.333,2.353
6.902,-5.804,3.137
6.745,-6.275,4.235
6.902,-7.059,4.078
5.647,-6.902,3.922
4.392,-7.059,4.392
4.549,-6.902,4.235
5.02,-6.588,2.98
5.647,-6.588,2.353
7.216,-5.961,0.941
7.529,-4.863,0.784
9.098,-4.078,1.255
11.294,-3.765,1.882
12.392,-4.235,2.196
12.549,-4.235,3.451
11.922,-3.922,3.765
11.294,-3.137,2.353
10.039,-2.667,2.196
8.471,-1.882,2.667
8.157,-1.569,2.353
8.157,-1.255,2.51
8.627,-0.314,1.412
8.627,0.157,0.471
9.255,0.471,0.941
9.569,0.314,1.725
9.255,-0.314,2.51
8,-0.157,1.569
6.902,-0.471,2.039
6.118,-0.941,2.51
6.588,-1.255,2.353
7.059,-1.725,1.725
6.275,-2.667,3.294
5.961,-2.98,3.922
4.078,-3.608,7.843
3.922,-3.922,7.686
2.667,-4.863,8.314
1.569,-4.549,8.784
1.725,-5.02,9.569
3.294,-5.176,7.843
4.706,-5.02,6.902
8.784,-4.392,4.549
9.882,-3.922,4.235
8,-3.608,5.647
10.353,-3.451,4.392
10.353,-2.51,2.667
10.667,-2.667,1.882
11.137,-2.824,2.039
12.392,-2.98,1.255
12.549,-2.824,1.255
12.235,-3.608,1.882
12.392,-3.137,2.196
12.706,-3.451,2.824
11.137,-3.765,3.922
10.824,-3.765,4.392
10.824,-5.176,4.549
11.294,-5.647,4.863
12.863,-6.745,4.863
13.333,-6.745,4.549
13.961,-6.588,3.922
14.118,-6.588,3.922
13.961,-6.588,3.765
14.118,-6.745,3.765
13.804,-6.275,2.667
12.078,-5.49,1.569
11.294,-5.176,0.941
10.51,-4.863,0
10.039,-5.02,1.098
9.725,-5.333,2.353
9.882,-5.804,2.98
10.039,-5.804,3.451
10.039,-5.804,3.608
10.039,-5.333,3.294
10.039,-4.863,2.98
10.667,-4.549,2.353
10.98,-4.235,2.353
10.353,-3.765,2.353
9.725,-3.765,2.824
9.255,-3.765,3.137
8.627,-3.608,3.294
7.843,-3.451,3.608
6.275,-3.922,5.49
5.804,-3.451,5.804
5.647,-3.137,6.118
5.804,-2.51,5.804
5.804,-2.039,4.549
6.118,-2.039,3.137
5.961,-1.412,2.51
5.49,-0.784,2.98
5.333,-0.941,3.137
4.549,-0.784,3.294
4.706,-0.627,3.294
4.706,-0.471,3.451
5.176,-0.471,3.451
5.647,-0.157,3.608
5.961,-0.314,2.667
5.961,-0.314,2.353
5.961,-0.471,2.196
5.804,-0.941,2.039
6.588,-1.255,1.725
9.098,-1.725,0.941
10.196,-2.196,0.941
12.392,-2.824,1.412
12.706,-3.137,1.882
11.922,-3.608,2.51
10.667,-3.451,2.98
8.314,-3.765,4.078
6.431,-3.922,5.176
5.49,-4.392,5.647
5.333,-4.706,6.745
5.961,-5.02,7.059
7.373,-5.176,7.216
8,-5.333,7.373
9.412,-5.333,7.529
9.882,-5.647,7.373
9.882,-5.49,7.529
8.941,-5.176,7.529
8.314,-5.49,8.471
6.902,-5.647,8.784
6.431,-5.176,8.941
5.49,-4.549,9.412
5.647,-4.392,9.255
6.118,-4.392,9.098
7.373,-4.706,9.098
8,-5.176,8.941
9.255,-5.961,8.471
9.412,-6.745,8.314
9.255,-7.216,7.843
8,-8.157,7.216
7.373,-8.471,7.059
5.961,-8.314,5.804
5.961,-8.157,5.176
6.745,-7.216,4.549
6.902,-6.902,4.549
7.686,-6.902,3.765
8.314,-6.745,2.98
8.627,-6.902,2.353
8.627,-6.745,2.039
8.471,-6.902,1.725
7.843,-6.588,1.725
7.686,-6.118,1.725
7.843,-5.333,1.569
7.216,-4.392,1.255
7.059,-4.078,0.941
7.059,-3.451,0.941
7.059,-3.137,1.412
7.373,-2.824,1.255
7.529,-2.51,1.412
7.529,-2.98,2.039
7.373,-2.667,2.98
7.373,-2.98,3.137
7.373,-2.98,3.451
7.059,-2.824,3.451
6.902,-2.196,3.294
6.902,-2.353,3.765
6.902,-1.882,3.294
6.118,-1.569,3.294
5.961,-1.725,3.608
5.647,-1.569,3.922
5.333,-1.255,4.235
5.333,-1.098,4.392
5.49,-0.941,5.02
5.333,-0.941,5.333
5.49,-1.255,5.647
5.333,-1.412,5.49
5.49,-1.569,5.961
5.804,-1.412,6.118
6.275,-1.412,6.275
6.275,-1.255,5.961
6.588,-1.569,5.961
7.216,-1.255,5.49
7.373,-0.941,5.02
8,-0.471,4.392
8.314,-0.314,4.235
9.098,-0.627,3.765
9.882,-0.784,3.451
10.51,-0.941,3.451
11.922,-1.098,3.137
12.078,-1.255,3.608
12.706,-1.255,3.451
12.706,-1.412,3.765
12.392,-1.882,3.922
11.922,-2.196,3.608
11.608,-1.882,3.608
10.667,-2.51,3.294
10.039,-2.51,3.451
9.412,-2.824,3.294
9.725,-2.98,2.98
10.353,-3.137,2.353
11.137,-3.922,1.412
12.078,-3.608,0.784
14.745,-3.294,-0.314
15.373,-3.451,-0.157
15.373,-3.608,-0.784
16,-3.922,-0.784
16.314,-3.451,-1.098
14.902,-3.137,-0.784
13.804,-2.51,-0.471
12.235,-3.137,-0.471
11.137,-2.98,-0.314
10.98,-3.137,0
11.451,-3.294,0
11.137,-2.824,0.157
10.98,-2.824,-0.471
11.294,-2.824,-0.314
10.667,-2.667,-0.627
10.98,-2.196,-0.941
10.667,-1.882,-1.255
10.51,-1.882,-1.412
10.824,-1.098,-2.196
9.882,-0.941,-1.882
9.098,-1.098,-1.412
7.686,-1.255,-0.941
7.373,-1.412,-0.784
7.373,-1.255,-0.471
7.686,-1.098,-0.627
8.784,-0.784,-0.627
9.882,-0.627,-0.941
10.196,-0.471,-1.098
10.353,-0.471,-0.941
10.196,-0.314,-1.098
9.255,-0.157,-0.471
8.784,-0.157,-0.471
7.686,-0.157,-0.471
6.588,-0.314,-0.314
6.431,-0.157,-0.314
5.804,-0.471,-0.314
5.176,-0.941,0.157
4.863,-1.569,0.471
5.333,-1.725,0.784
6.431,-2.196,0.941
7.686,-2.353,1.098
8.314,-2.51,0.784
9.098,-2.667,0.471
9.569,-2.824,0.471
9.882,-3.137,0.941
10.039,-3.451,1.098
10.824,-4.235,1.412
10.98,-4.549,1.098
10.98,-4.706,1.412
10.667,-5.176,1.569
10.51,-5.176,1.569
10.824,-5.49,1.725
11.137,-5.49,1.882
11.922,-5.804,1.882
12.078,-5.49,2.196
11.608,-5.333,2.51
10.98,-5.176,2.667
10.667,-5.02,2.824
10.353,-5.176,2.51
10.196,-4.392,2.353
10.196,-4.392,2.824
10.039,-4.392,2.353
10.353,-4.549,2.353
10.196,-5.176,1.725
10.196,-5.647,1.412
10.353,-5.961,0.784
10.824,-6.275,0.471
10.98,-6.275,0.314
10.353,-6.118,0
10.196,-5.804,0
9.098,-5.333,0.314
8.784,-5.333,0.471
8,-5.333,0.627
7.686,-5.647,1.098
8,-5.804,1.255
8.157,-6.118,1.098
8.314,-6.588,0.627
8.627,-6.431,0.784
8.627,-5.961,0.627
8.784,-6.118,0.314
8.627,-5.176,-0.157
8.314,-4.706,-0.157
8,-4.078,-0.314
8.157,-3.608,-0.157
7.686,-2.824,0.157
7.686,-2.98,0.157
7.843,-2.667,0.314
7.529,-2.51,1.098
7.373,-2.51,1.412
7.373,-2.353,1.882
7.216,-2.353,2.353
7.373,-1.882,2.353
7.216,-1.569,2.353
7.216,-1.569,2.039
6.902,-1.569,2.039
7.059,-1.412,1.882
6.745,-1.412,1.882
6.745,-1.725,2.196
6.902,-1.569,2.196
7.059,-1.412,2.039
8.314,-1.725,2.353
8.941,-1.882,2.196
9.569,-2.039,2.196
10.039,-2.039,2.51
9.725,-2.353,2.667
9.569,-2.196,2.51
9.255,-2.353,2.51
8.627,-2.51,2.51
8.157,-2.196,2.98
8.314,-2.196,3.137
8.627,-2.196,3.137
8.627,-2.039,2.98
9.255,-2.039,2.98
9.569,-2.039,2.824
10.039,-2.196,3.294
10.353,-2.196,3.137
10.353,-2.039,3.137
11.137,-1.882,3.294
11.294,-2.039,3.294
11.294,-1.882,3.608
11.294,-2.039,3.765
11.451,-2.196,3.922
10.98,-2.039,3.765
10.98,-2.039,3.922
10.824,-2.196,3.765
10.667,-2.667,3.765
11.765,-4.078,3.294
12.392,-4.549,3.451
13.333,-4.078,2.824
14.118,-4.549,2.51
14.588,-4.863,2.353
15.529,-5.961,2.039
15.373,-6.275,1.882
13.804,-6.118,1.882
13.02,-5.333,1.569
11.765,-5.647,1.882
10.98,-5.647,2.039
10.98,-6.118,2.039
10.196,-5.961,2.039
9.882,-5.961,2.196
9.569,-5.961,1.725
9.255,-5.647,2.196
9.098,-5.333,2.196
8.627,-4.863,2.039
8.314,-4.863,1.882
7.843,-4.706,2.196
7.373,-4.863,2.196
7.216,-4.706,2.824
6.902,-4.392,2.824
7.059,-4.235,2.667
7.373,-4.078,2.353
7.529,-3.922,1.882
7.686,-3.608,1.725
7.686,-3.294,1.569
7.216,-2.824,1.412
7.373,-2.824,1.725
7.059,-2.667,1.725
7.059,-2.51,1.725
6.745,-2.196,1.725
6.431,-2.039,2.039
5.961,-2.196,1.882
5.804,-2.039,2.039
5.647,-1.882,2.353
5.647,-1.882,2.353
5.961,-2.196,2.196
6.118,-2.196,2.51
6.902,-2.196,2.039
6.902,-2.353,2.039
7.373,-2.51,2.353
7.686,-2.667,2.353
7.686,-2.824,2.51
7.686,-3.294,2.667
8.314,-3.294,2.98
8.314,-3.451,2.98
8.627,-3.922,2.98
8.471,-3.922,3.137
8.627,-4.235,2.667
8.627,-4.392,2.667
9.098,-4.863,2.824
9.725,-5.333,3.137
9.725,-5.961,3.294
9.882,-6.275,2.98
10.039,-6.588,3.137
10.196,-6.902,3.451
10.196,-7.059,3.608
10.039,-6.745,4.235
9.569,-6.745,4.549
8.941,-6.431,4.706
9.098,-6.275,4.392
8.471,-6.275,4.078
8.314,-6.431,3.765
9.098,-6.431,4.078
9.725,-7.216,3.294
10.039,-7.529,3.294
10.51,-7.843,2.51
10.824,-8,2.353
10.98,-7.843,1.882
10.353,-7.529,1.725
10.039,-7.529,1.569
8.941,-6.902,1.098
8.627,-6.902,1.098
8.314,-6.902,1.098
8.627,-6.745,1.569
8.471,-7.059,1.569
8.784,-7.686,1.725
8.941,-7.843,1.882
9.098,-7.843,1.569
8.941,-7.686,1.725
8.471,-7.216,1.412
8.157,-6.902,1.412
7.686,-6.588,1.725
7.529,-6.275,1.725
7.529,-5.961,1.725
7.686,-5.49,1.882
7.686,-5.02,1.882
7.843,-4.706,2.196
8.157,-4.706,2.196
8.627,-4.706,2.039
8.941,-4.078,2.039
8.941,-3.922,2.039
8.784,-3.451,2.039
8.627,-3.294,2.039
7.686,-2.98,1.882
6.431,-2.98,2.51
6.118,-2.98,2.667
5.333,-2.51,2.98
5.176,-2.353,2.98
5.647,-2.039,2.824
6.118,-1.882,2.98
7.059,-1.569,2.51
7.843,-1.569,2.51
8.157,-1.725,2.039
8.314,-1.569,2.667
8.471,-1.569,2.824
8.157,-1.725,3.451
8.471,-1.725,3.608
8.314,-2.039,3.922
7.843,-2.353,4.549
7.843,-2.039,4.706
7.843,-2.039,5.02
7.686,-1.882,5.49
8,-1.725,5.02
8.471,-1.725,5.02
9.412,-1.569,4.863
10.824,-1.412,4.706
11.608,-1.412,4.706
13.176,-1.412,4.863
12.863,-1.255,5.176
12.549,-1.882,5.961
12.078,-2.039,6.588
10.824,-2.98,7.373
9.569,-2.667,8.784
9.255,-2.667,8.784
7.843,-2.196,8.627
8.157,-2.039,8.314
9.098,-2.196,8.157
10.51,-2.51,8
12.392,-1.412,7.216
12.235,-1.255,6.431
11.765,-0.784,5.804
10.98,-0.471,4.392
10.353,-0.157,3.137
9.882,-0.471,1.725
9.569,-0.784,0.941
9.569,-0.627,-0.314
9.412,-0.471,-0.627
9.412,-0.784,-0.627
8.941,-0.941,-0.941
9.098,-0.784,-0.784
8.157,-1.098,0.471
7.843,-1.569,0.941
5.804,-2.039,2.039
4.392,-2.353,2.98
4.549,-2.667,2.98
5.176,-3.294,3.137
6.118,-3.451,3.137
7.686,-3.451,2.353
8.627,-3.765,2.353
10.039,-4.235,2.039
9.882,-5.176,3.294
8.627,-5.02,3.765
7.686,-4.706,3.451
8,-4.706,3.137
8.314,-4.078,2.039
8.627,-3.608,1.725
9.569,-2.824,1.098
10.196,-2.353,0.314
10.51,-1.882,0
9.882,-1.412,-0.314
8.471,-1.098,-0.157
6.118,-1.255,0.627
4.706,-0.941,0.471
4.706,-0.784,0
5.333,-0.157,-1.412
6.431,-0.157,-0.941
6.431,-0.627,-0.314
6.118,-1.255,0.314
7.373,-1.725,0.784
6.118,-2.039,0.627
5.333,-2.353,0.627
4.392,-3.137,0.627
4.235,-3.294,0.784
5.804,-3.922,1.098
6.588,-4.078,0.314
9.255,-4.863,-0.627
11.137,-5.647,-2.039
13.176,-6.118,-1.882
15.059,-8.471,-1.412
14.902,-9.569,-1.725
11.137,-8.784,-2.039
9.412,-7.529,-2.196
7.216,-6.118,-2.039
7.373,-6.588,-1.569
7.686,-6.745,-1.255
9.098,-7.216,-0.471
10.039,-6.902,-0.471
11.294,-6.275,-0.314
13.647,-6.118,-0.471
15.843,-5.804,-0.627
14.588,-5.804,-0.784
14.431,-6.118,-0.784
14.275,-7.216,-1.098
14.275,-7.373,-2.667
13.333,-6.745,-6.118
12.549,-6.588,-6.902
12.235,-6.275,-6.588
10.353,-7.059,-5.49
9.725,-7.529,-4.392
8.157,-7.843,-2.196
7.686,-8.157,-1.412
8.784,-8.314,-0.471
9.569,-8.784,-0.471
9.255,-8.471,-1.882
9.569,-8,-3.765
9.569,-7.843,-4.549
10.039,-7.216,-5.176
10.98,-6.902,-4.549
12.235,-6.745,-2.667
12.863,-6.588,-2.196
11.922,-5.961,-1.882
11.608,-5.49,-0.627
10.98,-5.176,-0.314
9.725,-4.078,-0.314
9.569,-3.451,-0.941
8.157,-2.667,-2.039
7.059,-2.039,-2.039
5.961,-1.098,-2.353
4.392,-0.471,-2.039
3.608,-0.627,-1.098
2.196,-0.471,-0.314
1.569,-0.941,0.471
1.255,-1.098,0.471
1.412,-0.941,0.784
1.569,-1.098,-0.314
2.196,-1.098,-1.412
2.353,-0.941,-1.255
3.922,-1.412,-0.627
4.549,-1.569,-0.157
5.176,-1.725,1.255
5.333,-2.196,1.569
6.431,-2.196,2.51
6.275,-2.039,2.039
6.275,-2.196,2.039
8.157,-2.667,1.882
8.941,-2.667,1.412
9.882,-2.824,0.314
10.51,-1.569,-0.784
10.98,-1.255,-1.098
11.294,-1.098,-1.882
11.451,-1.098,-2.353
11.137,-2.196,-1.725
11.922,-2.353,-0.941
12.706,-3.137,-1.255
12.863,-3.137,-1.725
12.392,-3.608,-1.255
10.98,-3.922,-0.627
10.51,-4.078,-0.157
10.039,-4.392,-0.471
10.51,-4.235,-0.784
12.078,-3.765,-1.255
12.235,-4.078,-1.882
12.549,-3.922,-1.882
13.647,-4.235,-2.196
13.804,-4.863,-2.039
13.49,-5.49,-2.353
13.333,-4.863,-4.549
15.529,-6.275,-5.176
12.863,-6.118,-5.176
14.431,-6.275,-5.49
15.373,-5.49,-6.588
13.961,-5.49,-7.216
12.235,-4.706,-8.471
12.078,-4.235,-8.314
10.98,-4.392,-6.902
10.353,-3.765,-5.804
10.667,-4.235,-5.176
11.608,-5.02,-4.235
11.451,-5.333,-3.608
10.98,-5.804,-2.667
10.51,-6.118,-2.196
10.51,-5.333,-2.98
11.451,-4.392,-4.235
11.294,-4.235,-4.392
10.196,-4.235,-3.922
9.412,-4.549,-3.137
7.216,-5.176,-0.157
5.647,-5.49,1.412
3.451,-5.49,4.863
1.412,-5.333,6.118
1.412,-5.804,5.176
2.824,-4.078,2.98
4.078,-3.608,2.353
6.118,-2.824,0.941
5.804,-2.353,0.314
4.549,-2.196,0.314
4.392,-1.882,0.941
5.176,-2.039,1.098
6.745,-2.196,1.882
5.804,-2.039,2.667
3.922,-2.98,4.392
3.608,-2.667,4.549
5.49,-2.98,5.02
7.686,-3.294,3.608
8.471,-3.451,0.471
9.255,-2.353,-6.275
10.353,-1.882,-7.686
10.824,-2.353,-8.627
13.647,-2.98,-7.686
16.471,-3.922,-6.431
14.745,-5.02,-3.765
11.922,-5.647,-2.51
9.255,-6.588,-0.627
8.941,-6.588,-0.471
9.255,-6.902,-0.627
9.098,-6.588,-0.314
8.627,-7.059,1.725
6.118,-8.941,5.02
4.706,-8.784,5.804
2.824,-7.373,6.275
3.137,-6.745,6.118
6.275,-5.804,4.549
7.529,-4.863,3.608
8.157,-6.588,2.51
8.941,-7.059,2.98
8.471,-5.961,2.98
8.941,-6.431,3.765
8.627,-6.745,2.98
8.941,-8.941,1.725
9.569,-8.941,1.098
10.51,-9.569,1.098
12.235,-10.039,0.784
12.392,-9.725,0.784
11.451,-9.098,1.569
10.196,-8.471,1.882
8.471,-8.157,2.353
9.098,-7.843,1.725
9.725,-8,1.255
8.941,-8.157,0.784
7.843,-8.627,0.627
5.176,-9.412,1.412
4.863,-9.882,1.412
5.804,-9.882,0.157
7.529,-9.255,-0.941
7.373,-8.941,-1.725
5.961,-8.157,-3.608
5.647,-7.843,-3.608
7.843,-7.373,-2.824
8.314,-6.902,-2.039
7.216,-5.647,-0.471
6.902,-5.02,1.255
6.588,-4.549,1.725
