accX,accY,accZ
2.196,-13.961,1.569
2.353,-13.333,1.412
2.196,-12.706,1.725
2.51,-12.235,1.725
2.824,-11.294,1.725
3.294,-11.137,2.196
3.294,-10.98,2.51
3.451,-10.824,2.824
3.608,-11.137,3.294
3.608,-10.824,3.608
3.451,-11.137,3.608
3.294,-11.137,3.765
3.137,-11.137,4.078
3.137,-10.824,4.392
2.98,-10.51,4.235
2.98,-10.196,4.078
2.824,-9.725,4.078
2.824,-9.098,3.608
2.667,-8.471,3.294
2.51,-7.843,3.137
2.353,-7.373,3.137
2.196,-6.588,3.137
2.196,-6.745,3.137
1.882,-6.431,3.137
2.196,-6.275,3.137
2.196,-5.961,3.451
2.51,-5.961,3.608
2.667,-6.275,3.922
3.137,-6.431,4.706
3.294,-6.745,4.706
3.451,-6.588,4.549
3.451,-6.745,4.863
3.451,-6.745,4.863
3.922,-6.902,4.549
3.922,-6.902,4.706
3.765,-7.059,4.549
3.765,-7.216,4.549
3.922,-7.216,4.392
3.765,-7.373,4.706
3.765,-8,4.706
3.922,-8.627,4.863
3.608,-8.784,5.176
3.765,-9.255,5.333
3.922,-8.941,5.333
4.078,-9.098,5.647
3.922,-9.255,5.333
3.922,-9.412,5.02
3.608,-9.569,4.863
3.608,-9.725,4.863
3.765,-10.039,4.706
3.451,-10.353,5.02
3.765,-10.51,5.333
3.922,-10.51,5.176
4.078,-11.294,5.647
4.235,-11.294,5.804
4.392,-11.451,5.647
4.392,-11.294,5.176
4.549,-11.137,5.176
4.706,-10.824,4.863
4.706,-10.51,4.706
4.863,-9.882,4.235
4.706,-9.412,3.451
5.02,-9.098,3.451
5.176,-8.784,3.137
5.804,-9.255,3.294
6.431,-9.725,3.451
6.588,-10.039,3.765
7.843,-11.137,4.392
9.098,-12.235,5.176
9.882,-12.235,5.333
10.353,-12.863,5.49
10.353,-13.49,4.863
10.196,-13.961,3.608
10.196,-14.275,3.451
9.569,-13.961,2.824
8.784,-13.647,2.196
8.784,-13.49,2.039
8,-13.333,1.882
7.686,-13.02,1.882
6.745,-12.863,2.039
6.745,-12.863,1.725
6.275,-12.706,2.353
5.961,-12.549,2.353
5.804,-12.549,2.667
5.49,-12.235,2.98
5.333,-11.765,2.98
5.176,-11.451,3.294
5.02,-11.137,3.294
4.863,-10.667,3.608
4.863,-10.039,3.294
5.176,-9.882,3.137
5.02,-9.098,2.98
5.176,-9.098,2.667
4.863,-8.471,2.667
4.863,-8.157,2.51
4.706,-7.843,2.51
4.863,-7.686,2.51
4.863,-7.686,2.667
4.706,-7.373,2.667
4.706,-7.373,2.667
4.863,-7.373,2.98
4.549,-7.373,3.137
4.549,-7.216,3.137
4.392,-7.373,3.137
4.235,-7.059,3.294
4.235,-7.059,3.294
4.078,-6.902,2.98
3.922,-6.588,2.824
3.922,-6.431,2.824
3.922,-6.431,2.51
4.078,-6.588,2.824
4.078,-6.588,2.824
3.922,-6.431,2.51
3.608,-6.275,2.51
3.451,-5.961,2.667
3.137,-6.118,2.51
2.98,-5.961,2.196
2.667,-5.333,2.039
2.824,-5.176,1.882
2.353,-5.176,2.196
2.51,-5.333,2.039
2.196,-5.176,2.039
1.882,-5.49,2.196
2.039,-5.333,2.196
2.039,-5.49,2.353
2.196,-5.333,2.353
2.196,-5.647,2.196
2.196,-5.49,2.51
2.196,-5.961,2.51
2.039,-6.431,2.51
2.039,-6.588,2.353
2.196,-7.059,2.824
2.353,-7.373,2.98
2.667,-8.314,2.98
2.824,-8.784,3.137
3.137,-9.412,3.451
3.451,-9.569,3.451
3.294,-9.412,4.078
2.98,-9.725,4.235
2.824,-10.039,4.235
2.51,-10.039,4.392
2.039,-10.196,4.078
1.725,-10.51,4.078
1.255,-10.98,3.608
0.941,-11.137,3.608
0.471,-11.294,3.451
0.314,-11.451,3.294
0.157,-11.608,3.137
0.314,-11.608,2.98
0.471,-11.922,3.294
0.471,-12.078,3.294
0.471,-11.765,3.451
1.098,-11.608,3.922
0.941,-11.922,3.765
1.098,-11.608,3.922
1.412,-11.765,3.765
1.725,-11.765,3.922
2.353,-11.608,3.451
2.196,-11.765,3.294
2.667,-11.765,2.667
2.824,-11.451,2.824
3.451,-11.765,2.667
3.451,-11.765,2.98
4.235,-11.765,3.451
5.176,-11.922,3.765
5.49,-11.765,3.765
5.961,-11.765,3.922
5.804,-12.078,4.392
6.118,-12.078,4.392
6.275,-11.922,4.392
6.902,-12.078,4.392
7.529,-11.922,4.235
7.686,-11.765,4.235
8.157,-11.294,4.235
8.471,-11.294,4.078
8.784,-10.98,4.549
8.784,-11.137,5.02
8.941,-10.824,5.49
8.784,-10.824,5.961
8.784,-10.824,5.961
9.098,-11.137,5.961
9.255,-11.451,5.647
9.255,-12.078,5.176
9.569,-11.922,4.863
10.196,-12.235,4.549
11.137,-12.078,4.549
11.608,-11.765,4.392
12.549,-11.137,4.078
13.02,-10.667,3.922
13.02,-10.353,3.922
13.02,-10.039,3.608
12.549,-9.569,3.294
12.235,-8.941,2.667
12.235,-9.098,2.51
11.922,-9.725,2.039
12.235,-10.353,1.882
12.392,-11.137,1.725
12.549,-11.294,1.725
12.706,-12.235,1.725
12.235,-13.647,1.882
11.765,-13.961,1.725
10.824,-15.216,1.412
9.882,-15.529,1.098
8.314,-16.784,0.314
7.059,-17.255,0.314
5.333,-18.353,-0.314
4.078,-19.294,0
3.765,-19.451,0.157
2.51,-19.922,0.784
2.039,-20.235,1.255
1.569,-20.235,1.725
1.098,-20.078,2.353
0.314,-19.765,2.196
-0.157,-18.98,2.824
0,-18.353,2.667
0,-16.627,2.667
0.157,-15.529,2.353
0.471,-13.647,2.353
0.941,-12.235,2.039
1.569,-11.608,1.725
1.882,-10.98,1.882
2.353,-10.824,2.039
2.824,-10.667,2.196
2.824,-10.353,2.196
3.137,-10.51,2.039
3.137,-10.353,2.353
3.137,-10.039,2.353
3.137,-9.725,2.039
2.98,-9.569,2.196
2.98,-9.098,1.569
2.667,-8.784,1.725
2.51,-8.471,1.255
2.196,-7.686,1.255
2.039,-7.686,1.255
1.725,-7.686,1.098
1.725,-7.529,1.098
1.255,-6.902,1.098
1.255,-6.745,1.098
0.941,-6.275,0.941
0.941,-6.118,1.255
0.941,-6.118,1.098
0.784,-6.588,1.412
0.627,-6.902,1.412
0.784,-7.216,1.255
0.784,-7.216,1.255
0.784,-7.373,1.725
0.941,-7.216,1.255
1.098,-7.059,1.569
1.098,-6.745,1.569
0.941,-6.902,1.412
0.941,-6.588,1.412
0.941,-6.588,1.098
0.941,-6.902,1.255
0.941,-6.902,1.412
0.784,-6.902,1.725
0.784,-6.902,1.412
0.941,-7.059,1.569
1.098,-7.059,1.569
1.412,-6.902,1.569
1.412,-7.059,1.882
1.725,-7.843,1.882
2.196,-8.157,2.196
2.667,-9.255,2.51
3.137,-9.725,2.51
3.451,-10.51,3.137
3.765,-10.98,3.294
4.078,-11.608,3.451
4.078,-11.608,4.078
4.078,-11.765,4.078
3.765,-11.922,4.392
3.608,-12.078,4.392
3.137,-12.863,4.549
2.824,-13.176,4.863
2.353,-14.118,4.549
1.412,-14.588,4.235
1.098,-14.902,3.922
0.627,-15.529,3.451
0.314,-15.216,3.608
-0.157,-15.373,3.294
-0.157,-15.373,3.294
-0.314,-15.059,3.294
-0.314,-14.745,3.608
-0.157,-14.902,3.765
-0.314,-14.745,4.078
-0.314,-14.431,4.235
-0.314,-14.118,4.392
-0.314,-13.804,4.392
0,-13.647,4.078
0.314,-13.49,3.608
0.784,-13.804,3.451
1.569,-13.961,3.137
1.725,-13.804,3.294
2.667,-14.118,3.608
2.824,-14.275,3.765
3.451,-14.118,3.608
4.078,-13.647,3.608
4.392,-13.333,3.451
4.863,-12.235,2.51
5.176,-11.765,2.039
5.804,-10.51,1.255
6.275,-10.196,0.784
7.686,-9.255,0.314
9.098,-8.627,0
9.725,-8.941,-0.157
10.98,-9.098,0
11.608,-9.725,-0.157
13.02,-10.039,0.314
13.647,-10.196,0.314
14.588,-10.353,0.627
15.059,-10.039,0.627
15.216,-9.725,0.471
15.216,-9.098,0.314
15.373,-9.098,0.157
14.431,-8.941,-0.157
13.961,-9.098,-0.314
12.863,-9.725,-0.627
11.765,-9.882,-0.471
11.608,-9.882,-0.471
10.824,-9.882,-0.314
10.667,-9.725,0
10.353,-9.725,0.314
10.196,-9.725,0.627
9.725,-9.725,0.784
9.412,-9.412,0.784
9.098,-9.412,0.627
8.941,-9.725,0.627
8.941,-9.725,0.627
9.098,-10.98,0.314
9.255,-11.608,0.314
9.569,-14.118,0.627
9.569,-15.843,1.569
10.039,-16.627,2.039
9.725,-17.098,2.51
9.412,-16.784,2.196
8.471,-16.941,1.412
8.314,-17.098,1.098
7.216,-18.039,0.314
6.431,-18.824,-0.314
5.961,-19.137,-0.471
5.02,-19.608,-0.627
4.706,-19.765,-0.627
4.078,-19.608,-0.314
3.922,-18.51,0.627
2.824,-18.667,0.941
1.569,-18.196,1.725
1.255,-17.569,2.039
0.627,-16.941,2.196
0.471,-16.314,2.196
0.471,-14.745,2.667
0.627,-13.49,2.667
1.098,-13.02,3.137
0.941,-12.078,3.608
0.941,-11.765,3.765
1.412,-11.137,4.235
1.412,-10.98,4.078
1.098,-10.353,3.608
1.255,-9.725,3.294
1.255,-9.569,3.294
1.412,-9.255,2.667
1.412,-8.941,2.824
1.569,-8.627,2.51
1.412,-8.627,2.196
1.569,-8.471,2.039
1.569,-8.784,2.039
1.569,-8.784,1.725
1.412,-8.627,2.039
1.255,-9.098,2.039
0.784,-8.941,2.196
0.627,-8.627,2.196
0.314,-8.314,2.353
-0.157,-8.314,2.353
-0.157,-8,2.667
-0.314,-7.843,2.196
-0.314,-7.529,2.51
-0.157,-7.216,1.882
-0.314,-7.373,1.725
-0.314,-7.059,1.569
-0.157,-6.588,1.255
0.157,-6.745,1.098
0.157,-6.118,1.098
0.314,-6.431,1.098
0.627,-5.961,0.784
0.784,-5.804,1.412
0.941,-5.647,1.569
1.098,-5.333,1.412
1.098,-5.02,1.569
1.255,-5.333,2.353
1.412,-5.333,2.51
1.725,-5.333,2.824
2.196,-5.49,3.451
2.51,-6.118,3.608
2.353,-6.902,4.235
2.196,-7.686,4.078
2.51,-8.627,4.235
2.824,-8.941,4.392
3.765,-9.412,4.392
3.765,-9.882,4.235
4.078,-9.725,3.922
4.392,-10.039,4.706
4.549,-10.039,4.863
4.706,-10.51,6.275
4.863,-10.98,6.275
4.549,-11.765,6.902
4.706,-12.078,6.902
3.294,-12.392,6.431
2.196,-12.863,5.647
1.725,-12.863,5.333
0.941,-13.02,4.078
0.784,-13.02,3.451
0.314,-13.02,2.667
0,-13.176,2.51
0.157,-13.02,2.196
0.157,-12.549,2.353
0,-12.706,2.51
-0.157,-12.549,2.51
-0.314,-12.549,2.667
-0.157,-12.863,3.294
-0.157,-13.02,3.451
0.157,-13.176,3.608
0.941,-13.02,3.294
1.412,-13.333,3.294
2.353,-13.49,2.98
3.137,-13.333,3.137
4.392,-13.333,3.137
4.706,-13.49,3.608
5.804,-13.49,3.922
7.216,-13.176,4.549
7.529,-12.863,4.863
8.471,-12.235,4.549
9.255,-11.608,4.706
10.196,-10.824,4.549
10.51,-10.353,4.235
10.98,-10.353,5.333
11.294,-10.353,6.745
11.451,-10.039,7.059
11.451,-9.882,7.529
11.294,-9.725,7.373
10.51,-9.098,6.745
10.196,-8.941,6.275
9.412,-8.784,5.647
8.784,-9.255,5.333
8.314,-9.412,4.863
7.529,-10.039,4.863
7.373,-10.353,4.392
6.745,-10.667,4.549
6.745,-10.667,3.922
7.059,-10.51,3.765
6.902,-10.667,2.98
6.902,-10.667,2.98
7.216,-10.667,2.667
7.686,-10.667,2.51
8,-10.667,2.353
8.627,-10.667,2.353
8.941,-10.196,2.039
9.412,-10.039,2.039
9.412,-9.882,1.725
9.882,-10.039,1.412
10.039,-10.51,1.255
10.196,-11.922,1.412
10.039,-13.02,1.882
10.039,-15.216,2.667
9.882,-16.471,3.922
9.882,-16.471,4.078
9.412,-16.471,4.078
9.098,-17.098,4.235
8.314,-17.725,3.451
7.843,-18.039,2.824
7.686,-19.137,1.882
6.902,-19.922,1.725
6.275,-20.235,1.569
5.333,-20.706,1.569
4.706,-21.02,1.882
3.451,-20.706,1.882
2.98,-19.765,1.725
1.569,-19.451,1.725
0.784,-18.039,1.725
0.627,-17.255,1.882
0.157,-15.529,2.353
0.157,-14.902,2.667
-0.157,-13.647,3.608
-0.314,-12.706,4.078
-0.314,-12.078,3.922
-0.157,-11.294,4.078
-0.471,-10.98,4.078
-0.314,-10.353,3.451
-0.314,-10.196,3.765
-0.314,-9.412,3.294
0,-8.627,2.98
0.157,-8.627,2.824
0.627,-8.157,2.51
0.784,-8,2.667
1.098,-7.686,2.667
1.098,-8,2.667
1.412,-7.686,2.51
1.255,-7.529,2.824
1.255,-7.529,2.667
1.098,-7.216,2.51
0.941,-6.902,2.824
0.784,-6.745,2.824
0.627,-6.588,2.667
0.314,-6.588,2.51
0,-6.588,2.51
0.157,-6.588,2.196
0.314,-6.902,2.039
0.314,-7.059,1.882
0.157,-7.216,1.725
0.157,-7.216,1.569
0.157,-7.059,1.255
0.314,-7.216,0.941
0,-6.902,0.784
0.157,-6.902,0.627
0,-6.588,0.471
0,-6.745,0.471
0.157,-6.588,0.471
0.314,-6.275,0
0.471,-6.118,0.471
0.471,-5.961,0.314
0.941,-5.804,0.471
1.098,-5.804,0.784
1.412,-5.961,0.941
1.882,-6.118,1.255
2.196,-7.059,2.039
2.824,-8,2.039
3.294,-8.627,2.353
4.235,-9.569,2.824
4.549,-9.882,2.98
5.333,-10.039,3.137
5.02,-10.196,3.451
5.176,-10.353,3.451
4.863,-10.667,3.608
4.706,-10.98,3.765
3.922,-11.608,3.922
3.765,-11.922,4.078
3.294,-12.863,4.235
2.98,-12.863,4.235
2.51,-13.333,4.392
1.725,-14.118,4.549
1.412,-14.588,4.863
0.941,-15.373,5.333
0.627,-15.529,5.02
0.314,-15.529,5.333
0.157,-15.529,5.333
-0.157,-15.059,5.176
-0.471,-14.745,4.549
-0.471,-14.745,4.392
0,-14.431,3.922
-0.157,-14.275,3.608
0.471,-13.961,3.137
0.627,-13.804,2.98
1.098,-13.49,2.824
1.725,-13.333,2.824
2.196,-13.333,2.98
2.98,-13.647,3.294
3.608,-13.647,3.765
4.706,-13.647,4.078
5.333,-13.804,4.078
6.745,-13.176,4.706
8.471,-12.549,5.49
9.412,-11.922,5.804
10.98,-10.98,6.118
11.137,-10.353,6.118
10.98,-9.725,5.49
10.51,-9.569,5.333
10.196,-9.882,4.706
9.725,-10.196,5.02
9.255,-10.353,5.02
9.255,-10.353,5.02
8.784,-10.51,5.176
8.314,-10.51,5.176
8.471,-10.667,5.333
7.843,-10.667,5.02
7.843,-10.824,4.706
8,-10.98,4.863
8.157,-10.98,4.706
8.471,-10.824,5.02
9.255,-10.667,5.176
9.569,-10.51,5.647
9.725,-10.196,5.804
9.725,-10.51,5.333
9.882,-10.353,5.333
9.569,-10.196,4.549
9.255,-9.882,4.392
9.255,-10.196,3.922
8.941,-10.824,3.765
9.255,-12.392,3.451
9.412,-14.275,3.922
9.255,-14.745,3.765
8.784,-15.373,3.922
8.627,-15.529,3.922
7.529,-15.686,3.608
7.373,-15.686,3.137
6.431,-16.314,2.353
5.333,-17.255,1.725
4.706,-17.882,1.569
3.765,-18.98,1.725
3.137,-19.294,1.725
2.353,-19.137,1.725
1.725,-19.294,1.569
1.412,-18.51,1.569
0.784,-17.412,1.725
0.941,-16.941,1.725
1.098,-15.843,2.196
1.412,-15.216,2.196
1.569,-14.431,2.667
1.569,-14.118,2.667
1.882,-13.176,2.98
1.882,-12.235,2.98
1.725,-11.922,2.667
2.196,-11.294,2.039
2.196,-10.98,1.882
2.196,-10.667,1.725
2.353,-10.51,1.569
2.667,-10.196,1.098
2.667,-10.196,0.627
2.667,-10.353,0.314
2.667,-10.353,-0.157
2.824,-10.353,-0.314
2.667,-10.51,-0.314
2.667,-10.353,-0.314
2.196,-10.039,-0.314
2.353,-9.725,-0.314
1.882,-9.725,0
1.569,-9.255,0.627
1.412,-9.255,0.941
1.255,-8.941,1.882
1.725,-8.471,2.196
1.255,-8,2.353
1.412,-7.843,2.196
1.098,-7.373,2.039
0.784,-7.216,1.882
0.627,-7.373,1.412
0.314,-7.216,1.412
0.314,-7.216,1.255
0.314,-7.216,0.941
0,-6.588,0.941
-0.157,-6.745,1.255
-0.157,-6.745,1.725
0.157,-6.745,1.882
0.157,-7.059,2.196
0.157,-7.373,2.353
0,-7.529,2.51
0,-7.373,2.196
-0.314,-7.216,2.196
-0.941,-6.902,2.353
-0.941,-6.588,2.353
-0.941,-6.275,2.667
-0.627,-7.216,2.824
-0.157,-7.686,2.667
0.157,-8.784,2.353
0.941,-9.098,2.353
2.039,-9.725,2.353
2.353,-9.882,2.353
3.451,-10.353,2.667
3.922,-10.667,3.137
4.392,-11.137,3.608
5.02,-11.765,4.078
5.333,-12.235,4.235
5.804,-13.176,4.706
6.275,-13.647,4.863
5.961,-14.431,4.549
5.333,-15.059,4.392
4.863,-15.216,4.706
4.392,-14.902,4.392
4.235,-14.902,4.235
3.922,-14.745,4.706
3.922,-14.588,4.549
3.922,-14.275,5.333
3.451,-13.804,6.275
3.451,-13.49,6.588
3.451,-12.549,6.588
3.294,-12.235,6.275
2.824,-11.294,6.118
2.667,-10.98,6.118
2.196,-10.353,5.647
2.039,-9.725,5.02
2.039,-9.569,4.706
1.725,-9.412,4.078
1.725,-9.569,3.765
1.569,-9.412,3.765
1.569,-9.412,3.608
1.569,-9.412,3.451
1.725,-9.098,3.765
2.039,-8.941,3.922
2.353,-8.941,3.922
2.51,-8.941,4.078
3.137,-8.941,4.706
3.608,-8.941,4.706
4.706,-9.412,5.02
5.49,-10.039,6.118
6.118,-10.353,6.902
7.529,-11.451,8.157
8,-11.765,8.784
9.412,-12.706,9.725
9.882,-13.02,10.667
10.667,-13.333,11.608
10.196,-12.392,11.765
9.882,-11.294,10.824
9.255,-10.353,9.725
8.471,-10.196,9.098
7.843,-10.51,7.843
7.529,-11.137,7.373
6.745,-11.137,6.431
6.588,-11.294,5.804
6.431,-11.137,5.333
5.961,-10.98,5.02
5.961,-10.667,4.863
6.275,-10.196,4.392
6.275,-10.196,4.235
6.431,-9.725,3.765
6.745,-9.255,3.137
6.745,-9.569,2.824
6.902,-10.196,2.196
6.745,-10.667,2.196
6.902,-11.294,2.667
7.059,-12.078,2.667
6.902,-12.235,2.667
6.745,-12.863,2.98
6.745,-13.49,2.51
6.431,-14.431,2.353
6.588,-15.373,2.039
6.275,-16.314,1.255
6.118,-16.941,1.098
5.804,-17.255,0.627
5.49,-17.569,0.471
5.49,-17.412,0.627
5.176,-17.412,0.627
4.863,-17.255,0.627
4.706,-16.784,1.569
4.706,-16.314,1.882
4.549,-16.471,2.98
4.392,-16.314,3.608
4.706,-15.843,3.765
4.549,-14.588,3.765
4.392,-13.961,3.765
3.765,-12.392,3.137
3.608,-11.608,2.98
3.451,-10.353,2.98
3.294,-10.196,3.137
3.294,-10.039,3.451
2.667,-9.725,4.235
2.824,-9.882,4.078
1.882,-10.039,4.078
0.941,-9.882,4.549
0.784,-9.882,4.549
0.314,-9.725,4.706
0.314,-9.412,4.706
0.157,-9.098,4.863
0,-8.784,4.706
-0.157,-8.314,4.549
0,-7.686,4.078
0.471,-7.529,3.765
0.784,-7.059,3.451
0.941,-6.745,3.451
1.098,-6.745,3.922
0.941,-6.745,4.078
0.471,-7.373,5.02
0,-7.843,5.647
-0.314,-7.843,5.804
-0.784,-8,5.647
-0.471,-7.686,5.647
-0.314,-7.373,4.863
0,-7.059,4.078
1.255,-6.431,3.294
2.039,-6.431,2.98
2.039,-6.588,2.667
1.569,-6.588,2.353
1.412,-6.902,2.196
0.627,-6.588,1.569
0.627,-6.588,1.255
0.314,-6.431,1.098
0.471,-6.275,0.784
0.471,-6.275,0.784
0.627,-6.275,0.941
0.627,-6.275,0.941
1.098,-7.216,1.569
1.098,-7.686,1.412
1.569,-8.784,1.412
2.039,-10.196,1.569
2.196,-10.51,1.882
2.51,-11.608,1.882
3.137,-11.922,1.882
3.294,-12.392,2.667
3.765,-12.863,2.51
3.922,-13.02,3.294
3.765,-13.49,3.451
3.608,-13.804,3.922
3.294,-14.275,4.078
3.137,-14.431,4.078
2.824,-14.588,4.078
2.824,-14.431,4.078
2.667,-14.588,3.922
2.51,-14.431,4.078
2.51,-14.118,4.078
2.353,-13.961,3.922
2.196,-13.647,3.765
1.882,-13.333,4.078
1.569,-13.176,3.922
1.569,-12.706,3.922
1.255,-12.549,4.235
1.255,-12.549,4.549
1.098,-12.392,4.863
1.255,-12.706,5.176
1.412,-12.706,5.333
1.882,-12.392,5.333
2.51,-12.392,5.333
3.137,-12.392,5.333
3.608,-12.392,5.333
4.549,-12.235,5.804
4.863,-12.392,5.49
5.647,-11.922,5.49
5.961,-11.922,5.49
6.745,-11.137,5.02
7.529,-10.667,4.392
7.843,-10.353,4.392
8.471,-9.882,4.235
9.098,-9.569,4.392
10.039,-9.725,4.863
10.196,-9.882,5.176
10.98,-9.882,5.961
11.137,-9.882,5.647
10.98,-9.725,5.49
10.353,-10.039,5.176
10.196,-10.196,5.02
9.412,-10.353,4.549
9.255,-10.51,4.235
8.471,-10.353,3.922
7.686,-10.51,3.765
7.686,-10.667,3.451
7.059,-11.294,3.608
7.059,-11.608,3.294
7.216,-11.765,2.98
7.373,-11.922,3.294
7.686,-12.235,3.294
8.314,-11.922,2.98
8.471,-11.765,2.667
8.157,-11.922,2.196
8,-12.235,2.039
7.686,-12.392,1.882
7.529,-12.706,2.196
7.529,-13.647,2.039
7.529,-15.059,2.353
7.686,-15.843,2.667
7.373,-16.627,3.608
7.216,-16.941,3.765
6.588,-16.941,4.235
6.431,-16.784,4.549
5.804,-17.255,4.078
4.706,-17.569,3.294
4.235,-17.882,2.98
3.294,-18.039,1.725
2.98,-18.196,1.412
2.039,-17.725,1.098
2.039,-17.412,0.157
2.039,-16.314,0.471
2.196,-14.745,0.627
2.196,-14.275,0.784
2.824,-13.647,0.941
2.98,-13.804,1.098
2.98,-13.961,1.725
2.98,-13.804,2.039
2.824,-13.333,2.039
2.98,-12.235,2.353
2.98,-12.078,2.353
2.824,-11.294,2.353
2.824,-10.824,2.196
2.667,-10.196,1.569
2.824,-9.725,1.255
2.824,-9.725,1.098
2.98,-9.412,0.627
2.824,-9.255,0.471
3.294,-9.255,0.157
3.294,-8.941,0.314
3.294,-8.627,0.314
2.98,-8,0.784
2.824,-7.843,0.627
2.353,-7.373,0.784
2.196,-7.059,0.941
1.255,-6.745,0.784
0.941,-6.588,1.255
0,-6.588,1.882
0,-6.902,2.824
0,-6.745,2.824
0.314,-7.216,2.98
0.471,-7.216,2.824
0.627,-7.059,2.667
0.627,-6.902,2.353
0.314,-6.275,2.196
0.157,-5.961,1.725
-0.157,-5.49,1.569
-0.314,-5.02,1.255
-0.471,-4.863,1.255
0,-4.549,1.255
0,-4.549,1.255
0.471,-4.863,1.412
0.627,-5.647,1.725
0.784,-5.804,1.569
1.098,-6.588,2.039
1.098,-7.059,2.196
0.941,-7.686,1.725
1.255,-7.529,1.569
2.196,-8,1.725
2.196,-8.314,1.725
2.667,-8.627,1.882
2.824,-9.569,2.196
2.98,-10.196,1.882
3.137,-10.98,1.882
3.608,-11.137,1.725
4.235,-12.706,2.196
4.706,-13.333,2.353
5.02,-13.02,2.51
4.863,-12.863,2.667
4.706,-12.863,2.824
4.706,-13.333,3.137
4.706,-13.804,3.294
4.863,-14.431,3.451
4.863,-15.216,3.294
4.706,-15.373,3.451
3.922,-15.529,3.137
3.608,-15.843,3.294
2.98,-15.529,2.98
2.667,-15.529,2.98
2.824,-15.059,3.451
2.98,-14.588,3.294
3.294,-14.275,3.294
3.451,-13.49,3.608
3.451,-12.863,3.451
2.98,-12.078,3.922
2.824,-11.451,4.078
2.667,-10.667,4.078
2.353,-10.196,3.922
2.353,-10.039,3.765
2.353,-9.725,3.608
2.353,-9.725,3.922
2.353,-9.569,3.765
2.353,-9.255,3.451
2.667,-8.784,3.608
3.137,-8.471,2.98
3.137,-8.314,3.294
3.608,-7.843,3.294
3.765,-7.529,3.451
4.078,-7.686,3.451
4.078,-7.373,3.451
4.078,-7.373,3.294
3.922,-7.529,3.294
3.922,-7.686,3.294
4.078,-8.314,3.137
4.392,-8.627,2.824
4.706,-8.941,3.137
5.02,-9.255,3.137
5.49,-9.569,3.765
5.961,-10.039,4.549
6.275,-10.353,4.863
