accX,accY,accZ
-1.255,-3.137,0.941
-1.098,-3.765,1.098
-0.471,-4.549,1.255
-0.314,-4.863,1.569
-0.157,-5.961,1.569
0.157,-6.745,0.784
0.314,-7.373,0.784
0.471,-8.157,0.314
0.784,-8.627,0.314
1.255,-9.255,0
1.412,-10.039,-0.157
1.569,-10.51,-0.471
1.725,-11.137,-0.314
2.196,-11.608,-0.471
2.51,-12.392,-0.784
2.98,-12.392,-0.627
3.137,-12.706,-0.471
3.922,-13.176,-0.627
3.922,-13.333,-0.314
3.451,-13.647,-0.314
2.98,-14.118,-0.157
2.51,-14.588,-0.471
0.784,-14.588,-1.882
0.314,-13.804,-2.51
-0.157,-13.333,-3.765
-0.471,-12.706,-3.608
-0.784,-10.824,-2.667
-0.627,-12.078,3.922
-0.784,-12.392,9.098
-0.471,-13.961,13.961
-0.314,-14.745,13.176
-0.627,-16,10.039
-0.627,-16.784,7.373
-0.784,-16.471,6.902
-3.922,-15.373,6.275
-5.49,-13.961,5.804
-5.333,-13.176,5.02
-4.549,-12.863,4.549
-2.667,-11.608,3.137
-1.882,-10.98,2.667
-1.255,-11.294,2.667
-0.157,-13.176,2.824
0.314,-13.49,2.98
1.098,-13.961,2.98
1.725,-13.02,2.824
1.882,-12.706,2.824
1.412,-11.451,2.667
0.941,-10.667,2.667
0.157,-8.941,2.667
-0.471,-7.529,2.51
-0.627,-7.216,2.039
-0.471,-6.118,1.412
-0.314,-5.333,0.941
-0.157,-4.706,0.471
-0.157,-4.235,0.314
0,-3.451,0.157
0,-2.824,0.157
-0.157,-2.51,0.314
-0.314,-2.353,0.471
-0.157,-2.353,0.471
-0.314,-2.667,0.941
-0.314,-3.137,1.255
-0.157,-3.451,0.941
0,-4.235,1.412
-0.157,-4.706,1.098
-0.314,-5.333,0.784
-0.627,-6.118,0.941
-0.784,-6.431,0.471
-0.941,-6.745,0.471
-1.098,-7.059,0.627
-1.098,-7.686,0.314
-0.941,-8,0
-0.941,-8.784,-0.471
-0.941,-9.569,-0.784
-1.255,-9.882,-0.784
-1.098,-10.353,-1.098
-1.098,-10.353,-1.255
-1.569,-10.98,-1.255
-1.882,-11.294,-0.784
-2.196,-10.824,-0.784
-2.51,-10.196,-0.314
-2.353,-10.353,-0.314
-2.196,-10.51,-0.471
-2.667,-10.98,-0.627
-2.667,-11.451,-0.784
-2.51,-12.078,-1.098
-2.353,-12.392,-1.255
-1.725,-12.235,-1.882
-0.471,-11.608,-2.196
0.471,-10.824,-1.569
-0.157,-9.725,1.412
-1.725,-10.51,6.745
-5.176,-14.118,15.529
-5.804,-15.059,15.373
-3.765,-18.51,10.353
0,-19.137,8
1.098,-19.137,7.529
2.51,-17.412,5.804
2.196,-15.843,6.275
0.941,-14.118,6.902
-0.941,-13.02,5.02
-2.039,-12.392,3.922
-2.824,-11.137,2.196
-2.667,-10.98,1.725
-2.196,-11.765,1.412
-1.725,-12.235,1.725
-1.569,-13.176,2.51
-1.412,-13.333,2.98
-1.255,-12.863,3.137
-0.941,-12.078,3.294
-0.627,-11.137,3.137
0.157,-9.725,2.51
0.157,-8.471,1.412
0.314,-7.843,1.255
0,-6.431,0.471
-0.314,-6.118,0.157
-0.784,-5.176,0.157
-0.784,-4.078,0.314
-0.941,-3.922,0.471
-0.784,-2.824,0.314
-0.941,-2.667,0.314
-0.941,-2.51,0.627
-0.941,-2.51,0.627
-0.941,-2.824,0.627
-0.627,-2.98,0.627
-0.157,-3.137,0.627
-0.314,-4.078,0.784
-0.314,-4.549,0.784
0,-5.49,0.471
0.157,-6.275,0.627
0.471,-6.745,0.627
0.941,-7.373,0.471
1.255,-7.373,0.314
1.412,-7.843,-0.314
1.412,-8.157,-0.314
1.255,-8.471,-0.627
1.255,-8.784,-0.471
1.412,-9.098,-0.784
1.098,-9.882,-1.098
0.941,-10.196,-0.784
0.627,-10.824,-0.471
1.412,-11.765,-0.314
2.039,-11.608,0.314
3.294,-12.235,0.784
3.608,-12.392,0.471
3.451,-13.176,0
2.824,-14.275,-0.941
2.353,-15.059,-1.098
1.725,-15.216,-1.569
1.098,-15.373,-1.725
0,-14.275,-2.667
-0.471,-13.176,-3.137
-0.471,-12.549,-2.98
-0.157,-12.235,-0.157
-0.157,-12.863,3.922
0.314,-16.157,12.078
0.627,-15.529,11.922
0.314,-16.471,9.098
-1.098,-16.941,6.275
-1.725,-16.784,5.647
-3.608,-15.216,3.608
-4.706,-13.333,3.137
-5.176,-9.725,3.451
-4.549,-8.471,3.922
-3.451,-8,4.078
-1.098,-8.157,3.765
-0.471,-8.627,2.824
0,-10.353,1.569
-0.471,-12.392,1.569
-0.627,-13.176,1.725
-0.314,-14.431,2.51
-0.157,-14.588,2.667
0.941,-14.118,2.98
1.098,-13.804,3.137
1.098,-12.392,2.667
0.157,-10.196,2.039
0,-9.725,1.882
-0.941,-8.471,1.725
-0.627,-7.686,1.569
-0.784,-6.431,1.098
-0.314,-5.647,1.098
-0.157,-5.333,0.784
-0.157,-4.549,0.784
0,-4.235,0.784
0,-3.765,1.098
0,-3.451,0.941
-0.314,-3.451,0.941
-0.314,-3.451,0.941
-0.471,-3.765,0.941
-0.157,-4.078,0.784
-0.157,-3.922,0.941
-0.157,-4.549,0.471
-0.157,-4.863,0.471
-0.157,-5.176,0.471
-0.157,-5.49,0.314
-0.157,-5.647,0.314
-0.314,-5.804,0.157
-0.471,-6.431,0
-0.627,-6.588,-0.157
-0.941,-7.216,-0.471
-0.941,-7.529,-0.471
-1.255,-8.314,-0.314
-0.627,-8.314,-0.471
-1.255,-8.784,-0.627
-1.725,-9.098,-0.941
-2.196,-9.569,-0.627
-3.137,-10.353,-0.314
-3.451,-10.824,-0.314
-4.392,-11.608,0.157
-4.392,-12.235,-0.314
-4.549,-12.706,-0.784
-3.608,-14.275,-1.725
-3.451,-14.431,-1.725
-2.353,-14.588,-2.196
-1.412,-14.275,-2.51
-0.941,-13.49,-2.824
-0.784,-12.392,-2.51
-0.784,-11.608,-2.039
-2.196,-11.608,3.451
-4.078,-12.863,12.392
-5.804,-15.059,12.863
-5.176,-17.569,10.51
-3.922,-18.667,9.255
0.471,-18.824,6.745
2.039,-18.51,5.804
3.608,-15.686,4.235
3.765,-12.078,4.706
2.824,-11.294,5.176
0.941,-10.353,4.549
0.157,-9.725,3.922
-1.098,-9.569,2.196
-1.412,-10.196,0.941
-1.569,-10.667,0.471
-1.569,-11.608,0.627
-1.882,-11.765,0.784
-2.196,-12.549,2.039
-2.353,-12.549,2.667
-2.353,-12.392,3.294
-1.882,-11.451,3.451
-1.412,-10.824,2.98
-0.314,-9.882,2.353
0,-9.255,2.039
0.471,-8.314,1.412
0.784,-7.059,0.941
0.784,-6.745,0.784
0.471,-5.647,0.314
0.314,-5.02,0.627
0,-4.392,0.314
-0.314,-3.608,0.471
-0.471,-3.608,0.314
-0.627,-3.451,0.314
-0.941,-3.608,0.471
-0.784,-3.765,0.314
-0.471,-3.765,0.471
-0.314,-3.765,0.471
-0.157,-4.235,0.941
-0.157,-4.549,1.255
0.314,-5.333,0.941
0.314,-5.49,1.098
0.627,-5.647,0.784
0.784,-5.961,0.784
0.941,-6.275,0.627
0.627,-7.216,0.471
0.784,-7.529,0.314
0.314,-8.157,0
0.157,-8.941,-0.157
0.157,-9.098,-0.314
0.314,-9.882,-0.157
0.627,-10.196,-0.157
1.255,-10.98,0.627
2.039,-10.98,0.627
2.98,-11.765,0.941
4.078,-12.235,0.627
4.392,-12.706,0.157
3.765,-13.02,-0.784
3.294,-13.176,-1.098
2.51,-14.275,-1.725
1.255,-14.588,-1.725
0.941,-14.431,-1.725
0,-13.961,-1.882
0,-13.333,-2.039
-0.471,-12.549,-2.039
-1.255,-12.549,-0.314
-1.412,-13.333,2.51
-1.098,-15.216,8.941
-0.471,-16,9.569
0.314,-16.784,8.941
0,-17.255,7.373
-0.784,-17.412,5.647
-1.882,-15.843,4.235
-2.98,-14.118,4.078
-4.235,-10.667,4.706
-4.863,-9.569,4.706
-3.608,-7.843,4.078
-2.353,-7.216,3.137
-1.412,-7.216,2.51
-0.784,-7.843,0.941
-0.627,-8.941,0.471
-0.157,-10.824,0.471
0.314,-12.392,1.255
0.627,-13.176,2.196
1.255,-13.647,2.824
1.412,-13.49,3.137
1.569,-12.392,3.608
1.569,-11.922,3.294
0.941,-10.196,3.294
0.314,-8.627,2.51
0,-7.843,1.882
0,-7.216,1.255
0,-6.745,0.784
0.157,-5.961,0.627
0.471,-5.176,0.471
0.314,-4.863,0.314
0.471,-4.235,0.314
0.314,-3.765,0.471
0.157,-3.765,0.471
0,-3.608,0.627
-0.157,-3.765,0.471
-0.471,-4.078,0.784
-0.471,-3.922,0.627
-0.314,-4.549,0.627
-0.314,-4.549,0.471
-0.314,-4.706,0.314
-0.784,-5.49,-0.157
-0.784,-5.804,-0.157
-1.098,-6.118,0
-1.098,-6.588,0
-1.098,-7.373,-0.314
-1.098,-8,-0.314
-1.255,-8.314,-0.157
-0.784,-9.412,-0.314
-1.255,-9.725,-0.314
-1.255,-10.196,-0.471
-1.569,-10.51,-0.471
-2.353,-10.51,-0.157
-3.137,-10.824,0.314
-3.294,-10.667,0.784
-4.549,-11.137,0.627
-5.02,-11.294,0.314
-5.02,-12.235,-0.157
-4.078,-12.863,-1.098
-3.922,-13.333,-1.569
-3.137,-13.176,-2.039
-2.667,-13.333,-2.51
-0.941,-12.863,-3.137
-0.157,-11.922,-2.98
-0.157,-11.294,-2.353
-0.627,-12.235,2.039
-2.196,-13.49,5.647
-3.922,-15.059,11.608
-4.549,-15.216,10.98
-3.608,-16.314,10.196
0,-17.098,8.941
1.098,-16.627,8.314
2.667,-15.216,6.745
3.451,-14.588,6.275
3.137,-13.49,5.333
1.255,-11.608,3.922
0,-11.294,2.667
-0.784,-10.51,1.569
-0.941,-10.196,1.098
-1.569,-10.196,0.784
-2.196,-10.98,1.412
-2.667,-11.451,1.412
-2.824,-11.922,1.725
-2.51,-11.765,2.196
-2.196,-11.451,2.667
-1.255,-10.667,2.824
-0.627,-10.039,2.98
0.157,-9.098,2.353
0.157,-8.157,2.039
0.627,-7.373,1.412
0.627,-7.059,1.098
0.471,-6.431,0.627
0.314,-5.647,0.471
0.157,-5.176,0.471
-0.157,-4.549,0.471
-0.314,-3.922,0.471
-0.471,-3.608,0.627
-0.941,-3.294,0.784
-1.098,-3.294,0.627
-0.941,-3.451,0.471
-0.941,-3.451,0.471
-0.627,-3.765,0.627
-0.157,-4.235,1.098
-0.314,-5.02,1.098
0.157,-5.49,0.784
0.314,-6.275,0.784
0.627,-7.059,0.784
0.627,-7.216,0.627
1.098,-8,0.627
1.255,-8.627,0.627
1.098,-8.941,0.471
1.255,-9.882,-0.157
1.098,-10.353,-0.157
1.098,-11.137,-0.471
0.941,-11.922,-0.627
0.941,-12.392,-0.784
1.098,-12.235,-0.627
1.412,-12.078,-0.314
2.196,-11.608,0.471
2.824,-11.451,0.157
3.451,-11.451,-0.314
3.294,-12.392,-1.412
3.137,-12.863,-1.569
2.667,-13.961,-1.882
1.882,-13.961,-2.196
0.471,-13.804,-2.196
-1.098,-13.49,-2.196
-1.569,-12.863,-1.882
-2.039,-12.235,0.314
-2.039,-12.863,3.765
-1.569,-14.588,11.922
-0.627,-15.686,11.922
-0.784,-16.941,9.882
-1.569,-18.824,6.588
-1.725,-19.451,5.804
-2.196,-17.882,6.275
-2.824,-16,6.275
-4.235,-11.765,5.647
-3.765,-9.882,4.706
-2.51,-8.784,4.549
-0.784,-7.686,3.137
-0.471,-7.529,2.196
-0.314,-8.314,1.255
-0.314,-10.353,0.784
0,-11.294,0.941
0.157,-13.02,1.725
0.314,-13.49,2.667
0.784,-13.804,3.765
1.098,-12.863,4.235
0.941,-11.922,3.922
0.471,-10.039,3.451
0.157,-9.098,3.294
0,-8,2.353
-0.314,-7.373,1.725
-0.157,-6.118,1.255
0,-5.333,0.784
0.157,-4.706,0.784
0.157,-4.078,0.314
0,-3.922,0.471
0,-3.294,0.471
0,-3.294,0.471
-0.157,-2.824,0.784
-0.157,-3.137,0.784
0,-3.294,0.784
-0.157,-3.765,0.784
0,-4.235,1.098
-0.157,-4.549,0.941
-0.471,-5.176,0.784
-0.627,-5.176,0.941
-0.941,-5.961,0.471
-1.098,-6.275,0.471
-0.941,-6.745,0.157
-1.255,-7.216,-0.471
-1.412,-7.686,-0.471
-1.412,-8.471,-0.627
-1.412,-8.784,-0.471
-1.569,-9.098,-0.471
-1.412,-9.725,-0.314
-1.569,-10.039,-0.471
-1.882,-10.353,-1.255
-2.039,-10.353,-0.784
-2.824,-10.824,-0.314
-3.765,-11.294,0.157
-3.922,-11.137,0.314
-4.235,-12.235,-0.314
-4.078,-12.235,-0.471
-3.922,-13.333,-1.255
-3.451,-13.647,-1.412
-2.824,-13.647,-1.882
-1.882,-12.863,-2.196
-1.412,-12.549,-2.667
-0.157,-11.294,-2.98
0.314,-10.51,-2.667
0,-10.353,0.627
-2.51,-13.333,10.51
-3.922,-14.431,13.333
-3.608,-15.373,10.98
-3.294,-16.314,9.098
-0.314,-17.255,7.059
1.882,-16.627,6.431
2.667,-15.373,5.961
3.137,-13.02,5.333
2.824,-12.706,5.333
1.255,-11.608,4.706
0.471,-11.294,3.765
-0.314,-10.353,2.039
-0.471,-10.196,0.627
-0.471,-10.353,0.314
-1.098,-11.294,0.941
-1.725,-11.451,1.255
-2.039,-11.922,2.353
-2.667,-12.235,3.137
-2.667,-12.078,3.451
-2.196,-11.294,3.294
-2.039,-10.667,2.98
-1.098,-9.412,2.353
-0.471,-8.157,1.882
0.157,-7.686,1.412
0.157,-6.745,0.941
0.157,-6.588,0.941
-0.157,-5.804,0.784
-0.314,-5.49,0.941
-0.314,-4.706,1.098
-0.471,-4.235,1.412
-0.471,-4.392,0.941
-0.627,-3.922,0.784
-0.784,-3.608,0.627
-0.784,-3.922,0.314
-0.471,-3.922,0.157
-0.314,-4.078,0
-0.314,-4.392,0.314
-0.157,-4.706,0.471
0,-5.176,0.471
-0.314,-5.333,0.941
0.157,-5.804,0.941
0.157,-6.588,0.941
0.157,-7.059,0.941
0,-7.843,0.471
-0.314,-8.471,0.157
-0.157,-9.412,-0.314
0.314,-9.882,-0.941
0.784,-10.353,-0.627
0.941,-10.824,-0.314
1.098,-10.98,-0.314
2.039,-11.137,-0.157
2.51,-11.294,-0.157
2.98,-11.765,-0.314
4.392,-12.235,-1.255
4.078,-11.922,-1.725
3.608,-12.863,-2.196
3.137,-13.176,-1.412
1.725,-13.804,-1.725
0.314,-13.647,-1.255
-0.157,-13.333,-1.882
-1.255,-13.02,-2.667
-1.725,-12.235,-2.824
-2.196,-11.451,-2.196
-2.353,-12.078,1.882
-2.196,-13.333,6.588
-1.725,-15.216,12.863
-0.941,-14.902,12.235
0,-16.941,8.784
-0.157,-17.725,6.275
-0.471,-17.412,5.961
-2.51,-15.843,5.176
-3.765,-14.118,5.176
-4.392,-11.451,4.549
-3.608,-11.451,5.02
-2.196,-10.353,4.078
-0.941,-9.725,2.667
-0.627,-9.882,2.196
0.157,-10.667,1.725
0.314,-11.451,1.569
0.471,-13.02,2.039
0.784,-13.804,2.039
1.098,-13.647,2.196
1.725,-12.706,2.196
1.725,-12.078,2.667
1.412,-10.196,2.196
0.784,-8.627,2.039
0.627,-7.843,1.882
0.157,-6.588,1.725
0,-5.961,1.569
0,-5.02,1.255
0.157,-4.392,1.255
-0.157,-3.922,0.784
0.157,-3.451,0.314
0,-3.137,0.471
0.157,-2.824,0.471
0.157,-2.824,0.471
-0.157,-2.667,0.471
0,-3.451,0.627
0,-3.451,0.784
0,-3.922,0.784
0,-4.235,0.941
-0.157,-4.863,0.784
-0.627,-5.49,0.157
-1.098,-5.804,0.157
-1.412,-6.588,0.157
-1.569,-6.902,-0.157
-1.882,-8.157,-0.314
-2.196,-8.627,-0.157
-2.039,-9.569,-0.627
-2.039,-10.039,-0.784
-2.039,-10.196,-0.941
-2.039,-10.667,-1.098
-2.196,-10.353,-1.255
-2.51,-10.51,-0.941
-2.98,-10.353,-1.098
-3.137,-10.667,-0.784
-3.922,-10.824,-0.627
-3.922,-11.137,-1.098
-4.078,-11.451,-1.412
-3.137,-12.706,-2.039
-3.137,-13.02,-1.882
-2.353,-13.176,-1.725
-1.725,-13.333,-1.882
-1.098,-12.392,-1.725
-0.627,-11.765,-1.882
-0.157,-10.98,-1.412
-0.157,-10.353,-0.157
-0.941,-11.137,2.039
-4.392,-13.804,9.569
-5.02,-14.588,12.078
-4.706,-15.373,11.137
-1.725,-17.725,8.471
0.157,-17.882,7.373
2.667,-16.941,6.118
3.451,-16,5.333
3.765,-13.804,4.863
2.353,-11.765,4.863
0.941,-11.294,4.078
-0.471,-10.353,2.824
-0.627,-10.039,2.039
-1.098,-9.882,0.941
-1.255,-10.039,0.471
-1.569,-10.667,0.627
-2.196,-11.451,1.098
-2.196,-11.765,1.412
-2.196,-12.392,2.353
-2.039,-12.078,2.824
-1.725,-11.608,3.294
-1.098,-10.824,3.137
-0.471,-10.196,2.824
0,-9.255,2.196
0,-8.627,1.725
0.314,-7.529,0.941
0.157,-6.431,0.627
0,-6.275,0.471
-0.314,-5.49,0.471
-0.157,-5.02,0.627
-0.314,-4.235,0.627
-0.314,-4.078,0.627
-0.627,-3.922,0.471
-0.471,-3.765,0.314
-0.471,-3.765,0.314
-0.627,-4.078,0.314
-0.471,-4.078,0.471
0,-4.392,0.314
0.157,-4.863,0.627
0.784,-5.02,0.784
0.941,-5.647,0.784
0.941,-5.49,0.627
0.941,-6.118,0.314
0.941,-6.588,0.157
0.627,-6.902,0.157
0.314,-7.529,-0.314
0.157,-8,-0.471
0,-8.627,-0.471
-0.157,-9.098,-1.098
0.157,-10.039,-0.627
0.314,-10.667,-0.314
0.627,-10.667,0.157
1.725,-11.451,0.784
2.51,-12.078,1.098
3.765,-12.078,0.627
4.549,-12.392,0.157
4.078,-12.863,-0.157
3.451,-13.333,-0.941
2.824,-13.49,-0.941
2.196,-14.275,-1.412
0.784,-13.49,-1.412
0.314,-13.176,-1.725
-0.314,-11.922,-2.039
-0.627,-12.392,-0.941
-1.569,-14.588,6.118
-1.725,-16,9.098
-1.725,-16.784,10.667
-1.412,-17.569,8.784
-1.569,-18.824,6.588
-2.353,-19.765,4.863
-2.51,-18.667,4.235
-2.98,-15.059,5.176
-4.235,-11.137,5.176
-4.235,-9.882,4.549
-3.451,-6.902,3.922
-2.353,-6.275,3.451
-1.255,-6.431,2.039
-0.941,-7.686,0.627
-0.784,-9.412,0.471
0,-11.765,0.314
0.157,-12.863,0.784
0.627,-14.431,2.039
1.255,-14.588,2.98
1.569,-14.431,3.922
1.255,-13.176,3.765
0.941,-12.078,3.608
0,-10.353,3.137
-0.157,-9.255,2.667
-0.627,-7.843,1.725
-0.314,-6.588,0.941
-0.314,-6.588,0.627
0.157,-5.647,0.314
0.157,-5.647,0.471
0.157,-4.863,0.471
0.157,-4.392,0.471
0,-3.608,0.471
-0.157,-3.765,0.471
-0.157,-3.608,0.784
-0.314,-3.922,0.627
-0.314,-3.922,0.471
-0.314,-4.078,0.627
-0.627,-4.863,0.784
-0.314,-4.863,0.784
-0.627,-5.176,0.314
-0.627,-5.176,0.157
-0.941,-5.647,0
-1.098,-5.961,-0.314
-0.941,-5.961,-0.157
-1.098,-6.588,-0.627
-0.784,-6.745,-0.784
-0.471,-7.529,-0.941
-0.471,-8,-0.941
-0.471,-8.941,-0.784
-0.471,-9.725,-0.314
-0.784,-9.882,-0.471
-1.098,-10.51,-0.157
-1.255,-10.667,-0.314
-2.353,-10.824,-0.157
-3.451,-11.451,0.314
-3.765,-11.137,0.471
-4.549,-11.608,0.157
-4.078,-11.451,-0.157
-3.765,-12.863,-0.941
-2.98,-13.49,-1.412
-2.667,-13.02,-1.725
-1.569,-12.863,-2.039
-0.941,-12.549,-2.039
0,-11.765,-2.824
0.314,-11.294,-2.667
0.784,-10.667,-1.569
-1.725,-13.49,4.863
-3.451,-16,8.784
-4.549,-16.784,11.608
-3.922,-16.627,10.824
-2.196,-18.667,9.412
0.941,-17.569,8
2.196,-16.314,7.059
2.824,-13.647,5.02
2.353,-12.392,4.392
1.412,-10.824,3.137
0.157,-9.882,1.725
-0.157,-9.569,1.412
-0.627,-9.255,0.471
-0.941,-9.412,0
-1.725,-9.882,0.157
-2.196,-10.196,0.627
-2.51,-11.294,1.725
-2.039,-12.235,2.667
-1.725,-12.392,2.824
-1.098,-11.608,3.451
-1.098,-11.294,3.294
-0.627,-10.039,2.667
-0.471,-8.941,2.196
-0.314,-8.157,1.882
0,-7.373,1.098
0,-6.902,0.941
0,-6.431,0.314
0,-5.804,0.314
0,-5.176,0.157
-0.157,-5.02,0.471
-0.314,-4.706,0.314
-0.157,-4.706,0.314
-0.471,-4.549,0.627
-0.314,-5.02,0.314
-0.314,-5.333,0.157
-0.157,-5.333,0.471
-0.157,-5.804,0.471
0.157,-5.804,0.314
0.314,-5.961,0.627
0.471,-6.118,0.471
0.627,-6.118,0.627
1.098,-6.431,0.471
0.784,-6.588,0.314
0.471,-7.059,0.314
0.314,-7.373,-0.314
-0.157,-7.686,-0.314
-0.314,-8.314,-0.471
-0.627,-8.314,-0.627
-0.627,-8.471,-0.627
-0.314,-8.784,-0.314
0.314,-9.725,-0.157
1.098,-10.353,0.471
2.039,-10.667,0.784
3.294,-11.451,0.784
3.922,-11.608,0.314
3.922,-11.608,-0.314
3.294,-13.02,-1.412
2.824,-13.176,-1.725
1.569,-13.961,-1.882
0.941,-13.961,-1.882
0,-13.647,-1.882
-0.157,-13.02,-2.039
-0.314,-12.078,-2.039
-0.627,-12.549,0.784
-1.098,-13.804,4.392
-1.569,-15.843,10.51
-1.412,-16.314,10.353
-1.725,-18.196,7.843
-2.353,-19.608,5.02
-2.824,-19.922,4.863
-2.51,-17.882,5.176
-2.98,-16.157,5.333
-4.549,-12.235,5.333
-3.765,-9.255,4.706
-2.98,-8.471,3.922
-1.725,-7.529,2.667
-1.255,-7.373,2.353
-0.784,-8.314,0.784
0,-10.039,0.627
0.627,-10.824,0.627
0.627,-11.922,1.725
1.098,-12.549,2.039
0.941,-12.549,3.137
0.941,-12.549,3.137
0.627,-12.078,2.98
0,-10.353,2.824
-0.314,-9.725,2.667
-0.627,-8.314,1.882
-0.627,-7.843,1.725
-0.314,-6.745,1.255
0,-5.49,0.784
0.157,-5.333,0.784
0.157,-4.549,0.471
