accX,accY,accZ
0,-12.235,-6.902
0.627,-13.176,-5.647
0.784,-14.588,-4.392
0.941,-14.431,-4.078
1.569,-12.706,-3.608
2.039,-11.922,-3.451
2.51,-10.039,-2.667
3.137,-8.784,-2.196
3.451,-8,-2.039
4.078,-7.373,-2.196
4.392,-7.373,-2.51
4.549,-6.588,-2.824
4.863,-6.588,-3.451
4.549,-6.745,-4.235
3.451,-7.373,-5.176
3.294,-7.529,-5.804
2.824,-8.157,-6.902
2.667,-8.784,-7.373
2.039,-10.039,-8
1.725,-10.196,-7.529
1.569,-10.196,-7.059
1.412,-10.039,-6.118
0.941,-10.196,-5.804
0,-9.725,-4.549
-0.471,-9.098,-3.922
-0.627,-8.471,-4.078
-0.627,-7.529,-3.922
-0.784,-7.059,-4.235
-0.784,-6.275,-4.549
-0.941,-5.333,-4.549
-0.471,-5.176,-4.235
-0.471,-5.02,-4.235
0,-4.706,-4.235
-0.157,-4.706,-3.765
0,-4.706,-3.765
1.098,-5.02,-4.078
0.941,-5.333,-3.451
1.569,-5.333,-3.922
1.882,-5.804,-3.922
1.725,-5.804,-3.765
1.725,-5.804,-3.765
1.255,-5.647,-4.392
0.941,-5.49,-4.235
0.471,-5.176,-4.706
0.314,-5.02,-4.706
0,-5.02,-5.02
0,-4.706,-5.176
-0.471,-4.863,-5.49
-0.471,-5.02,-5.647
-0.314,-5.02,-6.118
-0.157,-5.49,-6.588
-0.157,-5.49,-6.431
0,-5.961,-6.902
0.627,-7.216,-6.118
1.255,-7.529,-6.588
1.725,-8,-6.275
1.882,-8.471,-6.902
2.51,-9.569,-8.627
2.667,-9.882,-10.353
2.51,-10.353,-10.824
2.353,-10.667,-11.451
1.725,-10.353,-11.765
1.412,-9.882,-10.824
1.098,-9.725,-10.98
0.941,-9.569,-9.725
0.784,-10.353,-9.569
0.784,-10.51,-8.784
2.353,-13.02,-6.588
3.922,-15.529,-5.647
5.647,-18.353,-4.549
4.706,-16.941,-3.608
3.608,-15.843,-3.451
0.941,-13.647,-2.039
0.314,-12.392,-1.255
-0.471,-10.039,-0.471
-1.882,-9.569,-0.314
-1.569,-9.255,-1.569
-1.882,-8.627,-2.196
-1.569,-8.627,-3.294
-0.314,-8,-5.333
0.157,-8.314,-5.804
0.784,-8.157,-6.588
1.098,-8.471,-6.431
1.098,-8.471,-6.431
1.882,-9.098,-5.804
1.882,-9.255,-5.647
2.196,-9.569,-5.176
2.51,-9.098,-4.706
2.353,-8.784,-4.078
2.353,-8,-4.235
2.039,-7.373,-4.235
1.569,-6.745,-4.392
1.255,-6.431,-4.392
1.098,-5.49,-4.392
0.627,-4.863,-3.765
0.627,-4.549,-3.922
0.471,-4.078,-3.451
0.314,-3.765,-3.137
0.157,-4.078,-2.98
0.157,-3.765,-3.294
0,-3.765,-3.137
-0.314,-3.765,-3.451
-0.157,-3.765,-3.451
0,-3.922,-3.137
0,-4.078,-3.137
0,-4.078,-3.294
-0.314,-3.922,-3.608
-0.314,-4.235,-3.765
-0.471,-4.549,-4.392
-0.471,-4.706,-4.706
-0.314,-5.176,-5.49
-0.157,-5.176,-5.804
-0.314,-5.49,-6.118
-0.157,-6.431,-6.588
0,-6.588,-6.902
0.157,-7.373,-7.529
0.627,-8,-7.529
0.784,-8.627,-7.529
0.627,-9.882,-7.059
0.784,-10.039,-6.902
0.784,-10.51,-7.216
0.784,-10.98,-7.843
0.157,-11.451,-9.098
0,-11.451,-10.196
-0.314,-11.137,-10.353
-0.314,-10.196,-10.51
-0.157,-10.039,-10.667
-0.157,-9.412,-10.039
0.314,-8.314,-9.098
0.471,-7.529,-8
0.784,-8.314,-7.216
0.941,-8.941,-6.902
0.941,-10.039,-6.118
1.098,-12.235,-4.863
1.412,-13.49,-4.235
1.569,-13.49,-3.294
1.412,-13.176,-3.294
1.882,-11.922,-3.451
2.353,-10.98,-3.608
3.451,-10.196,-3.451
5.333,-9.412,-2.196
5.961,-9.255,-1.725
6.275,-9.882,-1.882
5.961,-10.039,-1.569
5.49,-9.725,-2.98
4.235,-8.784,-4.235
3.765,-8.941,-5.49
2.039,-8.471,-6.902
1.255,-8.941,-7.686
1.098,-9.255,-8.314
-0.314,-9.569,-8.314
-0.157,-9.412,-7.843
-0.157,-9.569,-6.431
0,-9.255,-5.49
-0.314,-8.784,-4.078
0,-8.627,-3.765
-0.471,-8,-3.137
-0.784,-7.373,-3.294
-0.784,-6.588,-3.608
-0.941,-6.118,-3.922
-0.784,-5.49,-3.922
-0.471,-5.02,-3.922
-0.314,-4.549,-3.608
-0.314,-4.549,-3.765
0,-3.922,-3.765
0,-3.922,-3.451
0.314,-3.922,-3.451
0.314,-3.765,-3.451
1.098,-3.765,-3.137
1.098,-4.078,-3.137
1.882,-4.078,-3.294
1.882,-4.392,-3.137
1.569,-4.549,-3.451
1.725,-4.863,-3.765
1.255,-4.863,-4.078
1.098,-4.706,-4.235
0.627,-4.863,-4.392
0.471,-5.02,-4.863
0.314,-5.333,-5.333
-0.314,-5.647,-5.961
-0.314,-6.118,-6.431
-0.627,-6.431,-6.745
-0.157,-6.745,-7.373
0,-7.686,-8
0,-8,-8
1.098,-8.941,-7.686
2.196,-9.882,-7.686
2.353,-10.039,-8
3.294,-10.667,-9.098
4.078,-10.51,-9.412
4.235,-11.451,-10.667
4.235,-11.137,-10.98
4.235,-11.137,-11.294
3.765,-10.039,-11.451
3.137,-9.412,-11.294
3.294,-8.784,-9.725
3.451,-9.569,-9.725
3.922,-11.137,-7.843
4.706,-13.961,-6.118
5.333,-15.216,-4.706
5.647,-16.157,-2.98
5.176,-16.157,-2.98
2.824,-15.373,-2.98
0.784,-13.49,-1.882
-0.157,-12.706,-1.412
-1.412,-10.98,-0.471
-2.039,-10.98,-0.314
-2.824,-11.608,0.471
-2.98,-11.608,-0.627
-2.667,-11.137,-2.039
-2.039,-10.196,-4.863
-1.412,-9.882,-6.118
-0.471,-8.784,-8.157
-0.314,-8.471,-8.471
0.314,-7.843,-8.314
1.098,-8.471,-7.373
1.569,-8.627,-6.588
2.353,-8.784,-5.02
2.667,-8.157,-4.549
3.137,-7.843,-3.451
3.137,-7.216,-2.824
3.137,-6.745,-2.824
2.98,-5.49,-2.353
3.137,-5.333,-2.667
2.98,-4.235,-2.196
2.667,-3.451,-2.196
2.667,-3.137,-2.196
1.725,-2.824,-2.039
1.725,-2.51,-1.882
1.255,-2.039,-1.412
0.784,-2.196,-1.725
0.157,-2.353,-1.882
-0.941,-2.51,-2.353
-0.627,-2.824,-3.137
-0.627,-2.353,-2.824
-0.471,-3.294,-2.98
-0.941,-4.078,-3.608
-0.784,-4.549,-3.922
-0.471,-4.706,-4.078
0,-5.333,-3.922
0,-5.647,-3.922
0.314,-6.275,-4.392
0.627,-6.431,-4.863
0.471,-7.216,-6.275
0.941,-7.686,-8
0.941,-8,-8.471
1.255,-8.941,-9.255
1.882,-9.569,-9.255
1.255,-11.137,-9.412
1.255,-12.863,-10.039
0.471,-14.275,-10.824
0.157,-15.686,-11.922
-0.157,-14.902,-12.235
-0.627,-13.333,-12.235
-0.471,-11.137,-11.294
0.157,-10.353,-10.667
0.314,-9.725,-8.627
0.471,-9.725,-7.529
0.627,-9.882,-7.216
0.627,-10.196,-6.902
0.784,-11.922,-5.647
1.098,-15.059,-3.294
1.255,-16,-2.353
1.412,-16.157,-2.039
1.725,-15.529,-2.196
2.98,-13.49,-2.353
3.137,-12.235,-1.725
3.294,-11.608,-0.784
4.392,-11.294,0
5.333,-11.137,0.314
5.647,-10.667,-0.314
6.118,-10.196,-0.471
5.961,-8.941,-2.824
2.824,-8.471,-5.02
3.294,-8.157,-6.588
2.196,-7.686,-7.843
1.569,-8,-8.314
0.157,-8.627,-8.314
0.314,-8.627,-7.373
0.314,-8.627,-6.588
0,-8.627,-4.706
0.157,-8.784,-3.451
0.784,-8.471,-1.725
0.471,-8,-0.941
0.314,-7.529,-0.627
-0.157,-6.588,-1.098
-0.314,-6.118,-1.255
-0.471,-5.333,-1.882
-0.471,-5.02,-2.353
-0.471,-4.078,-2.824
-0.471,-3.608,-3.294
-0.627,-3.451,-3.294
-0.471,-2.98,-3.765
-0.157,-3.294,-3.608
0,-2.667,-3.451
0.471,-3.137,-3.294
0.941,-3.294,-3.451
1.255,-3.608,-3.765
2.196,-3.765,-3.608
2.039,-4.078,-3.608
2.039,-4.235,-3.765
2.039,-4.549,-4.078
2.039,-4.863,-4.549
1.882,-4.863,-4.706
1.255,-5.02,-5.647
0.941,-5.02,-5.647
0.471,-5.647,-6.431
-0.157,-6.431,-6.902
-0.157,-6.902,-7.059
0,-8.157,-6.745
0.314,-8.941,-6.588
1.098,-9.882,-6.431
1.569,-10.824,-7.529
2.51,-11.451,-8.627
3.137,-12.549,-10.824
3.294,-12.549,-11.765
2.824,-12.549,-12.706
2.824,-12.235,-12.706
2.353,-11.137,-12.078
2.039,-10.353,-10.98
2.196,-10.039,-10.667
3.137,-9.882,-8.314
2.824,-10.824,-8.157
3.608,-10.667,-6.588
4.706,-13.176,-5.02
5.333,-14.118,-3.451
5.961,-15.373,-1.569
5.49,-15.529,-1.412
3.294,-14.902,-1.255
1.098,-12.863,-1.882
0.157,-11.608,-2.039
-0.941,-10.824,-0.941
-1.412,-10.98,-0.941
-2.353,-10.824,-0.471
-2.353,-10.51,-0.627
-3.137,-10.039,-2.824
-2.824,-9.882,-5.647
-2.196,-9.725,-6.745
-0.784,-9.255,-8.471
-0.157,-8.941,-9.255
0.627,-8.784,-8.941
1.098,-9.255,-7.686
1.412,-9.412,-6.745
2.196,-9.098,-4.863
2.51,-8.941,-3.765
2.98,-8.627,-2.824
3.294,-8.471,-2.51
3.451,-8,-2.353
3.608,-6.588,-2.667
3.765,-5.961,-2.824
3.765,-5.02,-3.451
3.294,-4.549,-3.608
3.608,-3.451,-3.608
2.353,-2.98,-3.294
2.51,-2.51,-3.137
1.412,-2.196,-2.353
1.255,-1.882,-2.196
0.157,-2.039,-1.569
1.412,-1.882,-0.941
0.314,-1.569,-0.784
-0.471,-2.353,-1.255
-1.098,-2.51,-1.569
-1.412,-2.824,-1.882
-1.569,-3.608,-2.51
-0.941,-3.922,-3.294
-0.941,-4.235,-3.765
-0.784,-4.078,-4.078
-0.627,-4.706,-5.02
-0.627,-5.176,-5.176
-0.471,-5.647,-6.275
-0.314,-6.431,-7.216
-0.157,-6.745,-7.216
0.627,-8.314,-6.902
0.784,-8.941,-7.059
1.098,-10.353,-7.059
1.412,-12.863,-8.941
1.725,-13.804,-10.039
1.255,-16,-12.706
0.941,-16,-13.804
0.314,-13.804,-14.118
0.157,-12.706,-13.961
0.627,-11.451,-11.765
0.471,-10.196,-8.157
0.941,-10.353,-6.431
0.627,-10.824,-6.745
-0.157,-10.51,-6.118
0,-13.647,-3.294
0.157,-15.216,-2.196
0.314,-15.686,-2.039
0.314,-15.686,-2.196
1.725,-12.863,-1.882
2.039,-12.235,-2.667
2.196,-11.137,-2.353
4.235,-12.078,-0.784
5.176,-12.863,-0.157
6.275,-13.02,0.157
6.118,-12.706,-0.314
4.863,-11.137,-2.196
3.608,-10.039,-4.863
2.667,-9.882,-6.588
2.196,-9.098,-8.471
0.784,-8.941,-8.471
-0.157,-8.471,-8.784
-1.098,-8.784,-7.373
-0.941,-9.098,-6.431
-0.627,-8.627,-4.549
0,-8.627,-3.765
0,-8.471,-2.353
-0.157,-7.843,-1.725
-0.471,-7.216,-1.412
-0.627,-6.118,-1.098
-0.157,-5.176,-1.569
-1.098,-4.863,-2.196
-1.098,-4.392,-2.51
-1.098,-3.451,-3.137
-1.098,-2.824,-2.824
-0.941,-2.51,-2.51
-0.941,-2.353,-2.039
-0.314,-2.039,-1.725
0.314,-2.039,-1.882
0.157,-1.882,-1.882
1.098,-2.039,-1.882
2.824,-2.824,-2.824
2.824,-2.98,-2.98
1.882,-3.294,-3.922
1.882,-3.451,-4.392
2.039,-3.608,-4.863
1.882,-4.392,-5.333
2.039,-4.549,-5.647
1.255,-5.333,-6.902
1.098,-5.647,-7.529
0.314,-6.588,-8.157
0.157,-8.157,-8.314
0,-8.627,-8.157
1.098,-9.882,-7.843
1.725,-10.353,-7.373
2.98,-11.137,-8.314
3.294,-11.294,-9.098
4.078,-11.608,-10.824
4.235,-12.392,-12.549
4.078,-12.235,-12.863
3.608,-11.765,-12.549
3.137,-11.451,-12.392
2.824,-10.353,-12.078
2.824,-9.725,-10.667
3.451,-9.098,-9.569
3.137,-10.039,-8
2.98,-10.196,-7.529
3.922,-11.294,-5.02
4.078,-13.961,-2.51
4.078,-14.431,-2.196
3.137,-15.216,-1.882
2.196,-14.745,-2.039
0.157,-13.49,-1.882
-0.471,-12.863,-1.725
-1.255,-12.549,-2.039
-2.824,-12.863,-1.882
-2.98,-12.706,-2.039
-3.294,-11.451,-3.294
-3.294,-10.824,-4.549
-2.353,-10.039,-6.431
-0.314,-9.882,-7.843
0.157,-9.882,-8.157
1.569,-9.098,-8
2.196,-8.941,-7.529
2.51,-8.314,-6.588
2.98,-8.157,-5.804
2.98,-7.059,-4.706
2.98,-6.902,-3.608
3.137,-6.275,-3.137
2.98,-6.118,-2.824
2.824,-5.804,-2.667
2.667,-5.02,-2.824
2.353,-4.392,-3.137
2.667,-3.922,-3.137
1.569,-3.137,-2.98
1.255,-2.98,-2.98
1.569,-2.196,-2.667
0.627,-1.725,-2.353
0.627,-1.098,-1.725
0,-1.255,-1.412
-0.471,-1.098,-0.941
0.157,-1.255,-0.314
-0.157,-1.569,-0.314
-0.157,-2.51,-0.941
-0.941,-2.824,-1.255
-0.471,-3.137,-1.569
-0.314,-3.608,-2.51
-0.471,-4.235,-3.137
-0.314,-4.863,-4.078
-0.314,-5.804,-4.863
-0.314,-5.804,-5.176
-0.314,-6.431,-6.275
-0.314,-6.902,-7.216
-0.157,-7.843,-7.843
0.157,-8.471,-8.157
0.157,-10.039,-8.784
0.314,-11.451,-9.098
0.471,-12.706,-9.725
1.255,-14.902,-11.922
1.569,-15.843,-13.333
0.941,-14.588,-14.745
0.784,-12.392,-14.745
0.941,-11.608,-14.118
0.784,-10.196,-11.922
0.627,-9.882,-11.137
0.314,-9.412,-8.157
0.471,-9.725,-6.902
0.157,-9.725,-6.745
0.314,-11.765,-5.176
0.314,-13.961,-4.392
0.627,-16.784,-2.98
0.157,-16.941,-2.98
0.627,-15.216,-2.98
1.569,-13.02,-2.196
1.882,-11.765,-2.039
2.824,-10.98,-0.471
3.765,-10.824,0.157
5.49,-11.294,-0.157
6.118,-10.824,-0.941
6.588,-10.196,-1.412
5.49,-9.725,-3.765
5.49,-9.412,-4.392
3.451,-9.098,-6.745
2.824,-8.314,-8
1.725,-8.314,-8.157
0.314,-8.627,-8.471
0,-8.784,-8.314
-0.314,-9.098,-6.902
-0.941,-9.255,-6.275
-0.941,-9.255,-5.02
-0.627,-8.784,-3.451
-1.255,-8.471,-2.824
-1.412,-7.529,-2.039
-1.725,-7.216,-1.882
-2.039,-6.118,-1.882
-1.882,-5.02,-2.196
-2.039,-4.706,-2.51
-2.196,-3.765,-2.51
-2.039,-3.294,-2.196
-0.941,-2.667,-2.039
-0.784,-2.667,-2.196
0.157,-1.882,-2.039
0.157,-1.882,-2.039
0.784,-2.039,-2.196
0.784,-1.882,-2.196
1.412,-2.196,-3.137
1.412,-2.353,-3.294
0.784,-2.353,-3.294
1.098,-2.51,-3.608
1.098,-2.824,-3.922
1.255,-3.294,-4.235
0.784,-3.765,-4.549
0.314,-4.863,-5.02
-0.157,-5.176,-5.49
-0.314,-6.118,-6.118
-0.471,-6.902,-6.588
0,-8.941,-6.431
0.471,-9.882,-6.588
2.353,-11.137,-7.059
3.765,-12.706,-8.627
4.549,-12.863,-10.196
5.804,-14.118,-12.235
6.118,-14.588,-12.706
6.118,-13.804,-12.706
4.863,-11.922,-11.922
4.392,-10.98,-11.922
3.451,-9.882,-11.922
3.294,-9.412,-12.078
3.922,-7.686,-11.765
3.451,-6.588,-10.353
3.137,-7.216,-9.412
2.353,-8.784,-7.373
2.824,-10.039,-5.647
4.078,-13.961,-2.353
4.549,-15.373,-0.627
3.294,-16.157,-0.157
1.725,-14.745,-0.784
0.941,-13.647,-0.784
-0.157,-12.706,-0.314
-0.941,-12.392,0.157
-1.725,-12.235,-0.157
-2.196,-11.608,-0.941
-1.725,-11.451,-2.039
-2.51,-10.824,-3.451
-2.51,-10.51,-4.392
-1.098,-10.196,-6.902
-0.471,-9.569,-7.843
0.471,-8.941,-8.471
0.941,-8.941,-8.471
0.941,-8.627,-7.843
1.412,-8.471,-6.275
2.196,-8.471,-5.176
2.353,-8,-3.765
2.667,-7.216,-2.98
3.137,-7.216,-2.51
3.451,-6.275,-2.196
3.608,-6.275,-2.039
4.392,-5.176,-2.667
4.549,-4.235,-2.824
4.235,-3.922,-3.137
3.451,-2.98,-2.667
3.608,-2.51,-2.039
2.51,-2.039,-1.412
2.196,-1.569,-1.255
0.784,-1.725,-1.412
-0.471,-1.255,-1.725
0,-1.412,-2.039
-1.412,-1.882,-2.353
-1.882,-2.039,-2.667
-2.196,-2.353,-3.608
-2.196,-3.137,-3.922
-1.882,-3.137,-3.922
-1.569,-3.765,-4.392
-1.412,-4.078,-4.706
-0.627,-4.549,-5.647
-0.314,-5.176,-6.745
0.157,-5.961,-7.529
0.471,-7.529,-7.843
0.941,-8,-8.157
0.941,-9.569,-8.471
0.784,-10.353,-8.627
0.471,-12.392,-9.725
0.627,-14.745,-11.922
0.314,-15.686,-13.176
-0.471,-14.745,-14.118
-0.941,-13.647,-14.431
-0.627,-11.294,-13.333
-0.471,-9.412,-11.137
0,-8.471,-10.353
0.157,-7.059,-9.882
0,-6.588,-9.098
0.627,-5.804,-6.275
1.725,-6.588,-5.961
2.039,-8,-5.02
1.412,-10.824,-1.255
2.51,-12.235,0.157
2.98,-14.745,0.941
2.353,-15.216,0.314
2.196,-15.059,-2.039
1.412,-14.902,-3.608
2.039,-15.059,-3.608
4.078,-15.843,-1.412
4.706,-16.157,-0.784
4.863,-15.216,-0.471
5.176,-13.02,-1.882
5.176,-11.922,-2.98
5.176,-10.51,-5.804
4.549,-9.882,-7.059
2.824,-8.941,-8.784
2.039,-8.784,-9.255
0.941,-8.157,-8.627
-0.157,-7.843,-6.431
-0.314,-8,-5.804
-0.784,-8,-3.765
-0.471,-8.157,-2.824
-1.255,-8,-1.882
-2.196,-7.843,-1.098
-2.353,-7.686,-1.412
-2.824,-7.529,-1.725
-3.137,-7.059,-2.039
-4.078,-6.431,-2.353
-4.235,-5.49,-2.51
-3.765,-3.922,-2.039
-2.824,-2.667,-2.039
-1.882,-2.039,-1.255
-1.098,-1.412,-1.569
-0.157,-0.941,-1.569
0.941,-0.471,-1.098
2.196,-0.784,-1.412
2.51,-1.098,-2.039
3.294,-1.882,-3.137
3.137,-2.039,-3.137
2.196,-2.667,-4.078
2.196,-2.51,-5.02
2.353,-2.824,-5.176
1.725,-3.608,-5.961
1.569,-4.078,-6.588
1.255,-5.49,-7.373
0.941,-5.961,-7.529
0.941,-7.686,-8
1.569,-9.882,-8.314
1.882,-10.824,-8
3.137,-12.549,-8.941
3.608,-12.706,-9.882
4.863,-14.431,-10.824
5.647,-14.902,-12.078
5.647,-14.745,-12.549
4.706,-12.863,-12.549
4.078,-11.765,-12.706
3.451,-10.039,-12.392
2.824,-9.725,-11.922
2.824,-8.471,-11.608
2.667,-8.314,-9.569
2.196,-8.941,-8.784
2.039,-10.51,-6.431
2.51,-11.922,-4.706
4.078,-15.216,-1.725
4.392,-16.784,-0.941
4.235,-16.314,-0.941
2.353,-14.588,-1.412
1.412,-13.647,-1.569
0.157,-13.02,-0.627
-0.314,-12.863,0
-0.471,-12.706,-0.157
-1.412,-11.137,-0.314
-1.412,-10.353,-0.941
-2.353,-9.725,-2.353
-2.353,-9.412,-3.608
-1.569,-8.471,-5.961
-0.627,-7.686,-7.686
0,-7.373,-8.157
0.784,-7.059,-8.157
0.941,-7.216,-7.843
1.569,-7.216,-6.902
2.353,-7.059,-5.333
2.196,-7.216,-4.392
2.824,-7.059,-3.608
2.98,-7.059,-2.824
2.98,-6.431,-2.667
2.667,-6.431,-2.824
3.137,-5.961,-3.294
3.137,-5.02,-3.765
2.98,-4.392,-4.078
2.824,-3.765,-4.235
2.51,-3.608,-3.922
1.725,-3.451,-2.667
1.255,-3.137,-2.51
1.098,-2.51,-2.196
0.157,-2.824,-2.039
0.627,-2.667,-2.196
0.314,-2.51,-1.725
0,-2.667,-2.196
0,-2.51,-2.196
-0.157,-2.667,-1.882
0.157,-2.824,-1.882
0.314,-3.294,-2.353
0.157,-3.294,-2.353
0.314,-3.137,-3.765
0.941,-3.765,-5.176
0.941,-3.922,-6.118
1.569,-5.176,-6.745
1.255,-6.275,-7.529
1.098,-7.373,-7.843
0.314,-9.882,-8.471
0.314,-10.51,-8.627
-0.471,-13.333,-10.353
-0.471,-14.745,-11.765
-1.255,-17.098,-14.118
-2.667,-15.843,-15.373
-2.667,-14.275,-15.373
-1.882,-11.294,-13.333
-1.255,-9.882,-12.078
-1.098,-7.686,-10.353
-1.098,-7.373,-9.725
0,-7.059,-8.314
0.314,-8.157,-7.529
0.314,-8.627,-6.588
1.725,-11.451,-2.196
1.255,-13.647,-0.941
1.725,-15.216,-0.157
2.196,-15.059,-0.627
1.725,-14.431,-1.882
1.569,-13.647,-2.824
2.824,-13.647,-2.667
4.392,-15.216,-2.667
4.235,-15.843,-2.039
5.647,-14.588,-2.353
4.863,-11.922,-3.451
5.333,-10.98,-4.078
5.647,-9.882,-5.647
4.863,-9.412,-6.431
2.98,-8.471,-7.686
1.412,-8,-7.686
0.627,-7.529,-7.529
-0.471,-7.373,-5.961
-0.627,-7.373,-5.49
-1.412,-7.059,-4.392
-1.412,-7.373,-3.451
-1.725,-6.745,-2.98
-2.353,-6.431,-2.51
-2.353,-6.431,-2.353
-2.824,-6.275,-3.294
-2.51,-6.588,-3.451
-3.608,-5.49,-3.294
-3.451,-5.02,-3.451
-2.667,-4.549,-3.137
-1.098,-3.294,-2.667
-1.255,-2.824,-1.882
-0.157,-2.51,-1.098
0.627,-2.353,-0.627
0.941,-2.039,-0.784
1.725,-2.51,-1.098
2.196,-2.353,-1.725
2.196,-2.667,-2.353
2.353,-2.51,-2.824
1.569,-2.667,-2.51
1.569,-2.824,-3.294
1.569,-2.98,-3.765
1.098,-3.608,-4.706
0.784,-3.922,-5.176
0.627,-5.176,-6.588
0.471,-6.118,-7.843
0.941,-7.059,-8.157
2.196,-8.471,-8.314
3.137,-9.725,-8.627
4.706,-10.98,-8.471
6.275,-12.235,-9.569
6.431,-13.333,-10.196
6.275,-14.431,-11.608
5.804,-14.118,-12.392
3.765,-12.863,-13.333
2.824,-11.765,-13.333
2.196,-10.353,-12.235
1.412,-9.882,-11.137
1.412,-9.412,-10.824
1.412,-8.627,-9.255
0.941,-8.941,-8.314
0.314,-9.882,-6.588
1.569,-11.294,-4.078
2.824,-12.706,-2.353
3.294,-15.529,0
2.98,-16,0.471
1.098,-15.373,0.314
1.098,-14.745,-0.784
0.941,-14.118,-0.627
0.784,-13.333,-1.255
0.471,-13.02,-1.725
0,-11.451,-2.196
-0.157,-10.824,-2.51
-0.784,-10.353,-3.137
-1.412,-10.98,-5.961
-0.941,-10.98,-7.529
0.157,-9.882,-9.412
0.471,-9.412,-10.039
0.471,-8.784,-9.569
0.941,-8.471,-8
1.098,-8.157,-7.059
2.196,-7.843,-4.706
2.196,-7.529,-3.922
2.353,-7.059,-2.824
2.51,-6.588,-2.196
2.667,-5.961,-1.725
2.824,-5.333,-1.882
2.667,-4.706,-1.882
3.137,-3.608,-2.353
2.98,-3.137,-2.51
3.294,-1.882,-2.98
2.98,-1.569,-2.039
2.196,-1.255,-2.353
1.412,-0.941,-1.725
0.941,-0.784,-1.882
0.784,-1.255,-2.353
0.157,-1.882,-2.667
-0.627,-2.196,-3.137
-0.471,-3.137,-3.608
-1.255,-3.451,-3.608
-1.098,-3.608,-3.294
-0.784,-3.608,-3.137
-0.627,-4.235,-2.824
-0.157,-4.392,-3.294
0.157,-4.706,-3.294
0.627,-5.333,-4.549
0.784,-5.647,-5.176
1.412,-6.431,-5.961
1.412,-7.529,-7.059
0.941,-8,-7.373
0.784,-9.725,-9.098
0.471,-10.353,-9.569
-0.471,-13.02,-11.137
-0.627,-14.745,-12.235
-1.412,-15.529,-13.647
-3.451,-15.059,-13.49
-3.765,-14.118,-13.02
-2.824,-11.451,-11.294
-2.51,-10.353,-10.196
-1.725,-8.157,-8.157
-0.157,-8.784,-7.843
0.314,-9.412,-7.686
0.471,-11.294,-5.647
0.784,-13.02,-3.922
1.412,-15.843,-0.627
1.412,-16.314,-0.471
2.196,-15.216,-1.098
2.824,-13.49,-2.824
3.451,-12.549,-2.98
4.706,-13.02,-2.353
4.235,-13.647,-2.51
4.549,-14.118,-2.667
4.863,-13.176,-2.824
5.333,-12.235,-2.824
5.961,-10.51,-4.078
