accX,accY,accZ
-0.471,-10.51,0.627
-0.157,-10.51,-0.157
-0.157,-11.137,0.314
-0.314,-12.863,-0.314
-0.157,-12.706,-1.725
-0.627,-13.647,-2.98
-0.627,-14.902,-2.667
-0.627,-15.843,-2.824
-1.412,-17.255,-2.98
-1.569,-18.667,-2.51
-2.98,-20.863,-2.039
-3.451,-21.804,-2.039
-6.118,-24.157,-2.51
-7.373,-25.412,-2.824
-10.51,-26.51,-2.196
-16.627,-28.235,-3.137
-21.176,-29.804,-4.549
-23.059,-32,-4.392
-16.471,-29.02,-2.196
-3.922,-19.137,-6.431
5.49,-16.784,-6.118
9.255,-16.627,-2.824
8.157,-17.882,-2.98
2.824,-18.039,-8.157
0.627,-17.412,-8
-9.569,-14.118,-2.667
-24.627,-5.02,-4.078
-26.824,0.471,-6.275
-29.02,2.667,0.627
-26.196,0.157,2.667
-17.569,-4.392,2.039
-16,-3.294,2.353
-10.98,-2.353,2.51
-10.51,-0.157,2.824
-11.451,1.255,1.098
-12.392,2.196,0.157
-12.706,1.882,-0.314
-11.608,1.255,-0.627
-10.196,-1.098,0.627
-9.725,-3.765,-0.314
-8.627,-3.765,-0.471
-7.686,-6.275,-0.314
-7.373,-8.941,0
-5.647,-11.608,-0.784
-4.706,-12.078,-0.627
-3.765,-14.902,-1.098
-3.294,-16.784,-1.882
-2.98,-17.412,-2.353
-2.824,-19.137,-3.451
-2.667,-20.235,-4.392
-2.51,-23.843,-5.647
-1.882,-25.725,-6.588
0.784,-31.373,-9.098
2.98,-34.98,-9.725
8,-38.431,-11.765
8.784,-37.02,-11.765
10.353,-31.216,-12.235
15.843,-28.706,-14.588
19.451,-28.863,-15.059
25.412,-24.941,-14.588
28.235,-20.078,-13.804
33.412,-12.078,-8
35.294,-9.725,-6.275
34.667,-11.294,-5.961
33.882,-13.02,-5.02
33.725,-11.294,-5.333
30.745,-8.784,-5.647
29.176,-9.098,-6.588
24.157,-13.804,-6.588
10.196,-18.824,1.569
-20.706,-17.255,16.314
-41.725,-16,7.059
-21.176,-10.353,-20.235
5.49,-32,-0.627
28.078,-51.608,-3.922
24.627,-31.373,-12.549
1.882,-6.902,-3.765
0,0,-14.431
0.784,-7.686,-7.059
5.02,-18.353,3.451
2.824,-18.824,1.098
1.255,-11.922,-6.588
0.627,-10.196,-0.627
0.314,-5.02,1.569
1.725,-4.078,-0.157
1.725,-7.529,0.784
2.039,-9.725,0.157
2.98,-9.569,-2.353
0.941,-8.471,-3.294
0.157,-8.784,-3.137
-0.941,-9.412,-2.667
-0.941,-10.196,-2.667
-1.255,-10.824,-3.294
-2.039,-11.608,-3.608
-2.353,-11.451,-4.235
-1.882,-10.667,-4.235
-2.824,-9.412,-5.02
-2.98,-8.471,-4.863
-2.824,-8.157,-4.392
-2.98,-8,-4.235
-2.51,-8.157,-3.608
-1.255,-8.471,-2.98
-0.314,-8.471,-2.98
1.098,-8.784,-2.51
1.255,-8.941,-1.725
1.569,-10.039,-0.784
1.569,-10.196,-0.627
1.569,-10.51,-0.471
0.941,-10.353,-0.627
0.784,-10.51,-1.098
0.157,-10.51,-2.039
-0.314,-10.196,-2.353
-0.784,-10.196,-1.882
-1.412,-10.353,-1.569
-1.569,-10.51,-1.725
-1.255,-10.824,-1.569
-0.627,-11.294,-0.941
-0.471,-11.294,-0.314
-0.627,-11.451,0.314
-1.098,-11.294,0.784
-0.941,-11.608,0.471
-0.627,-11.922,-1.098
-0.941,-12.235,-1.412
-0.471,-13.176,-2.353
-0.314,-13.961,-1.725
-0.627,-14.431,-1.569
-0.471,-15.059,-1.882
-0.941,-15.216,-2.039
-2.039,-16.941,-2.196
-3.137,-18.667,-2.039
-5.647,-22.588,-2.51
-6.902,-25.569,-2.667
-11.922,-31.373,-4.863
-16.314,-33.569,-3.294
-21.49,-34.039,-1.569
-18.98,-30.275,-1.412
-5.176,-22.588,-1.255
1.725,-20.706,-1.725
5.647,-22.118,-2.196
2.824,-21.804,-8.941
3.137,-20.706,-9.725
-1.412,-18.51,-7.373
-3.137,-15.529,-9.255
-21.176,-11.608,-1.569
-25.098,-7.373,1.569
-25.255,-1.412,-4.706
-30.118,0.471,-3.137
-28.392,-1.255,0.784
-15.216,-3.608,-1.569
-15.686,-0.627,-0.314
-12.863,-1.569,3.451
-12.078,0.471,1.882
-11.137,2.196,0.627
-11.765,1.882,0.784
-10.51,0.157,1.569
-9.569,-2.039,1.882
-8.627,-1.725,0.784
-7.843,-2.824,0.784
-8,-7.373,0.627
-6.588,-10.667,0.627
-5.333,-11.765,0.784
-3.294,-13.647,0
-2.824,-14.118,-0.314
-2.667,-16.157,-0.784
-2.039,-16.941,-1.255
-1.725,-18.667,-2.353
-1.569,-19.765,-3.137
-0.471,-23.216,-4.706
0.157,-25.569,-6.275
1.412,-29.49,-8.627
4.706,-35.451,-9.725
5.961,-37.176,-10.51
7.686,-35.608,-12.392
8.627,-34.824,-12.863
13.49,-32,-17.098
17.725,-29.176,-17.882
24.471,-21.49,-15.843
28.706,-17.725,-15.529
35.451,-13.333,-9.412
36.392,-12.392,-6.431
34.667,-12.706,-6.902
35.137,-11.765,-7.216
35.765,-10.039,-7.059
34.196,-5.804,-6.902
32,-6.118,-7.843
18.824,-17.098,-8.314
13.647,-15.686,-3.137
-22.745,-17.882,18.039
-43.294,-22.118,13.804
-13.333,-17.725,-18.353
20.078,-58.824,6.118
19.922,-42.824,-10.51
8.941,-9.098,-8.314
3.765,1.569,-17.255
4.392,-4.235,-10.039
8.627,-16.314,1.098
6.588,-23.216,-1.725
3.765,-19.608,-7.373
-1.725,-13.804,0.784
-1.725,-6.431,1.569
1.725,0.157,1.412
2.196,-6.902,1.882
3.765,-9.412,-0.627
3.451,-9.255,-3.451
1.882,-8.157,-3.922
0,-8.314,-2.98
-0.157,-8.784,-2.824
-0.157,-9.882,-2.039
-0.784,-10.196,-2.196
-1.255,-11.765,-3.451
-1.412,-11.922,-3.765
-2.039,-11.608,-3.765
-1.725,-10.353,-5.02
-1.412,-9.882,-4.549
-2.039,-8.471,-3.451
-1.725,-8.627,-2.98
-1.569,-9.255,-2.196
-1.098,-9.412,-2.353
-0.627,-9.098,-2.196
-0.157,-8.941,-1.882
0.314,-8.471,-1.882
0.627,-8.784,-1.255
0.941,-8.941,-1.725
0.314,-9.255,-2.353
0.314,-9.412,-2.353
-0.314,-10.196,-2.353
-0.314,-10.51,-2.039
-0.941,-10.51,-2.039
-1.569,-10.667,-2.353
-1.412,-9.882,-1.882
-1.412,-9.882,-1.569
-1.569,-10.196,-0.627
-1.725,-10.353,-0.471
-0.941,-10.039,-0.314
-0.157,-10.51,0.941
-0.314,-10.824,1.255
0,-10.98,-0.157
0,-11.137,-0.784
-0.157,-11.608,-1.412
-0.314,-12.235,-1.569
-0.314,-12.706,-1.255
-0.314,-12.706,-1.882
-0.157,-13.02,-2.353
-0.157,-13.176,-2.667
-0.314,-13.647,-2.039
-0.627,-15.373,-1.725
-0.627,-16.314,-1.569
-2.196,-19.608,-0.941
-3.294,-20.863,-2.353
-5.49,-25.098,-3.137
-7.529,-26.667,-3.765
-13.647,-29.804,-2.51
-23.059,-32.627,-6.588
-24.784,-33.725,-7.529
-16.314,-28.863,-0.157
-6.431,-23.686,-2.667
9.569,-18.51,-2.196
8.784,-20.078,-2.353
6.275,-21.02,-5.804
4.549,-19.922,-8.627
-1.255,-17.725,-7.529
-12.863,-13.176,-3.608
-23.686,-10.667,3.608
-26.98,-0.314,-5.176
-30.588,1.882,-2.51
-27.765,-0.941,4.549
-23.529,-2.51,3.137
-14.745,-3.922,2.353
-13.176,-3.765,4.235
-13.176,-0.157,3.451
-12.078,-1.098,2.824
-12.863,-0.471,2.824
-13.176,-0.471,2.196
-12.392,-0.784,1.882
-10.196,-2.196,2.039
-8.941,-3.137,1.882
-9.098,-6.275,0.471
-7.686,-7.686,1.569
-6.902,-11.451,1.725
-5.804,-12.706,1.412
-3.922,-14.745,0.471
-3.137,-17.412,-0.314
-2.353,-17.255,-1.098
-3.294,-20.392,-0.471
-3.451,-21.804,-1.882
-2.98,-23.373,-4.078
-2.039,-25.255,-4.549
0.627,-29.647,-7.529
2.667,-32.471,-9.255
7.843,-38.275,-11.294
9.569,-38.431,-12.078
9.569,-34.039,-12.863
14.902,-31.059,-13.49
19.137,-30.431,-14.275
25.725,-26.196,-17.412
27.922,-21.804,-17.725
33.098,-13.49,-13.176
35.137,-12.078,-9.412
36.549,-9.882,-9.882
34.98,-9.412,-9.882
34.353,-9.412,-9.725
33.255,-6.588,-7.686
29.647,-7.216,-8.157
26.98,-8,-9.098
14.902,-16.471,-5.176
1.882,-12.392,-0.941
-22.588,-15.843,12.863
-35.294,-11.294,-17.569
-10.353,-17.569,-20.235
17.725,-55.686,4.392
23.059,-41.882,-11.765
7.686,-13.961,-5.804
0.941,0.157,-15.529
3.922,-5.961,-10.196
8.314,-18.51,1.725
5.02,-19.137,0.471
-0.314,-14.275,-3.294
-1.255,-11.765,-0.471
0.314,-5.333,3.294
1.098,-3.294,1.255
2.824,-6.118,1.098
3.294,-8.784,0.627
3.765,-9.882,-2.98
1.569,-8.627,-4.078
-0.314,-9.098,-2.98
-0.471,-9.725,-1.882
-0.157,-10.353,-1.569
-1.569,-10.353,-2.98
-1.725,-10.353,-3.608
-1.569,-11.765,-3.451
-1.725,-10.824,-3.765
-2.667,-10.039,-3.922
-2.98,-9.255,-3.922
-3.137,-8.627,-4.235
-2.98,-8.471,-4.078
-2.824,-8.627,-3.922
-2.039,-9.412,-3.451
-1.882,-8.941,-3.294
-0.784,-8.627,-2.039
-0.627,-8.314,-2.039
0.157,-7.843,-2.196
0.314,-8,-2.51
0.471,-8.941,-2.196
0.314,-9.569,-2.039
0.314,-10.196,-1.882
-0.314,-9.882,-2.51
-0.784,-10.039,-2.51
-1.255,-10.196,-2.039
-1.569,-10.51,-1.725
-1.725,-10.667,-1.412
-1.569,-10.51,-1.098
0.157,-10.98,0
0.157,-11.294,1.098
0.314,-11.608,1.725
0.471,-11.451,0.784
0.471,-11.765,0.627
0.471,-12.392,0.157
0.314,-12.706,-0.471
-1.412,-12.078,-2.039
-1.255,-13.02,-2.196
-0.314,-14.275,-2.196
-0.627,-14.745,-1.569
-1.412,-14.588,-1.412
-1.255,-15.686,-1.569
-1.725,-16.941,-0.314
-2.98,-20.706,0.314
-3.922,-22.588,-0.471
-7.529,-26.667,-2.353
-10.039,-29.647,-2.039
-19.608,-34.039,-1.098
-23.373,-35.608,-2.196
-27.922,-32.784,-4.863
-21.333,-27.451,-1.255
-0.471,-21.02,-0.941
4.706,-18.196,-4.078
1.412,-21.02,-1.569
6.275,-20.549,-7.843
3.294,-21.176,-6.431
-1.412,-15.216,-7.686
-7.686,-10.039,-8.471
-23.529,-4.863,0.314
-23.059,-0.941,-0.627
-28.706,1.412,-0.471
-25.569,-2.824,1.882
-19.765,-5.961,-1.255
-13.647,-1.255,-0.627
-12.863,-2.353,1.569
-12.392,1.725,2.196
-12.235,2.039,1.725
-12.549,-1.255,2.196
-12.392,-0.784,1.569
-10.824,0.471,0.471
-9.725,-1.882,1.569
-8.471,-3.922,1.098
-7.059,-7.059,0.784
-6.902,-8.157,0.627
-5.961,-10.353,0.627
-4.549,-11.608,0.471
-3.922,-14.275,-0.314
-4.392,-14.745,-1.255
-3.922,-17.725,-1.569
-3.608,-18.196,-2.667
-3.765,-20.078,-4.392
-3.922,-21.02,-5.647
-2.824,-25.255,-9.569
0.941,-32.784,-11.137
3.137,-36.235,-13.02
8,-39.843,-18.51
8.471,-38.902,-19.608
9.725,-34.196,-21.02
13.961,-31.843,-22.431
24.784,-26.353,-19.608
28.706,-24,-18.98
34.98,-17.098,-14.275
39.373,-14.431,-9.412
39.059,-14.275,-10.039
35.922,-9.255,-7.373
36.549,-7.686,-6.588
32.627,-6.431,-7.216
31.059,-7.373,-7.216
28.706,-9.412,-6.902
18.667,-17.882,-6.118
-5.333,-14.118,3.137
-34.353,-16.471,17.569
-35.294,-5.333,-29.176
12.078,-48.784,9.098
28.235,-61.961,6.745
24,-20.706,-10.039
5.02,-11.608,3.294
-0.314,1.882,-19.137
3.922,-2.039,-19.451
7.686,-14.431,-1.412
1.255,-20.235,5.647
0.784,-17.569,-7.216
-0.784,-9.569,-1.725
-0.471,-6.902,0.471
2.196,-3.451,1.569
3.451,-5.647,2.196
4.549,-8.471,0.471
4.235,-8.157,-1.412
1.098,-8.314,-2.98
0.157,-9.098,-2.667
0,-9.725,-1.569
0.471,-10.51,-1.725
0,-12.235,-2.51
-1.882,-10.667,-3.765
-1.725,-11.137,-3.608
-2.196,-12.235,-4.078
-2.667,-12.235,-4.549
-2.196,-10.196,-3.608
-1.725,-9.569,-3.294
-1.725,-8.471,-2.667
-1.569,-8.471,-2.824
-1.098,-8.627,-2.196
-0.627,-8.471,-2.039
0.157,-8.471,-1.882
0.784,-9.098,-1.569
1.098,-9.098,-1.412
1.098,-9.725,-1.255
1.255,-10.039,-0.784
1.098,-10.353,-0.941
0.784,-10.51,-1.098
0.157,-10.51,-1.255
-0.157,-10.196,-1.569
-0.784,-10.196,-1.569
-1.255,-10.824,-1.098
-1.725,-10.51,-1.412
-1.725,-10.51,-1.098
-1.725,-10.667,-0.941
-1.255,-10.51,-0.784
-0.471,-10.667,-0.314
-0.157,-11.294,0.157
-0.314,-11.451,0
-0.471,-11.922,-0.471
-0.784,-12.549,-0.627
-0.471,-13.176,-1.098
-1.098,-13.961,-1.725
-1.098,-14.118,-2.039
-1.255,-14.431,-2.353
-1.725,-14.902,-1.569
-2.196,-16.471,-0.941
-2.98,-18.039,-0.784
-5.02,-21.49,-1.412
-6.745,-23.529,-2.039
-10.353,-28.392,-4.549
-13.804,-31.529,-2.98
-24.157,-35.608,-4.863
-22.118,-32.471,-2.039
-12.549,-28.863,0.784
3.137,-22.745,-1.255
10.196,-20.549,-3.451
8.314,-24.157,-1.882
7.373,-22.588,-5.647
0.471,-19.922,-10.51
-2.039,-18.196,-10.039
-20.549,-11.922,0
-27.294,-1.725,-3.294
-27.451,-0.941,-5.333
-28.392,1.725,1.255
-24,-4.078,2.98
-13.961,-4.863,-1.255
-14.431,-1.882,-0.157
-13.961,1.255,1.098
-13.647,-0.157,2.353
-12.706,0.471,1.725
-11.765,1.569,1.412
-10.824,1.569,0.627
-9.569,-0.784,0
-9.882,-4.392,1.882
-8.314,-4.078,0.627
-7.686,-6.588,1.569
-5.176,-8.784,0.784
-5.02,-10.824,0.471
-4.549,-13.176,0
-4.863,-13.49,-0.941
-3.765,-16,-1.412
-2.98,-16.941,-2.196
-2.667,-17.725,-3.137
-1.569,-19.922,-5.333
-1.098,-21.176,-6.118
0,-25.569,-8.627
0.314,-27.765,-9.725
3.608,-33.882,-10.51
5.804,-37.02,-10.98
8,-36.392,-13.49
8.941,-34.51,-13.176
12.078,-31.843,-15.373
19.608,-28.863,-16.471
23.216,-26.353,-17.255
30.431,-19.137,-18.039
33.569,-16.157,-14.118
38.902,-12.392,-9.569
38.118,-12.078,-7.843
35.451,-9.569,-5.961
35.294,-8.314,-6.275
32.157,-7.373,-5.961
31.686,-7.373,-6.275
26.824,-9.725,-7.059
10.824,-12.863,-4.706
-7.843,-14.745,12.235
-42.196,-15.059,-10.353
-19.294,-9.569,-28.863
15.373,-52.863,6.902
24.314,-55.373,-3.608
12.235,-20.235,-7.373
5.333,-6.745,-9.412
1.255,-0.314,-14.275
9.725,-17.882,-0.471
7.373,-21.333,3.451
0.941,-16.314,-5.647
0.157,-12.078,-4.549
-1.412,-6.431,3.451
2.196,-3.922,1.255
2.667,-5.333,3.137
2.51,-8.314,2.51
3.451,-9.725,-2.196
3.294,-9.098,-3.608
0.784,-8.941,-3.765
-0.941,-9.255,-2.51
-0.314,-9.882,-1.725
-1.412,-10.98,-2.51
-1.882,-11.451,-3.294
-1.412,-10.824,-4.235
-2.039,-10.353,-4.392
-2.98,-10.824,-4.078
-3.294,-10.196,-4.392
-2.824,-9.098,-4.078
-2.353,-8.784,-3.294
-2.039,-9.569,-2.667
-1.569,-9.255,-2.353
-1.098,-8.941,-2.51
-0.627,-8.157,-2.039
-0.314,-8,-2.039
0.471,-8.314,-2.039
1.098,-8.941,-2.196
0.941,-9.725,-2.353
0.627,-10.196,-2.51
0.471,-10.196,-2.353
-0.314,-10.353,-2.196
-0.471,-10.353,-2.353
-0.941,-10.196,-2.353
-1.412,-10.039,-2.353
-2.196,-10.039,-1.882
-1.882,-10.353,-1.255
-0.627,-10.824,-0.157
-0.157,-10.98,0.784
-0.314,-11.294,1.098
0.314,-11.608,1.098
0.314,-12.392,0
-0.157,-12.863,-0.784
-0.314,-13.49,-1.098
-0.314,-14.275,-1.412
-0.627,-14.588,-1.255
-0.784,-14.902,-1.725
-1.412,-15.059,-2.196
-1.725,-16.471,-2.039
-2.353,-17.412,-2.196
-3.608,-20.078,-2.824
-5.961,-24.941,-3.922
-8.471,-28.078,-4.863
-18.196,-34.196,-6.588
-19.922,-35.765,-3.451
-14.431,-32,2.196
-12.392,-28.235,-0.471
1.255,-23.843,-1.725
6.588,-22.588,-4.235
11.137,-23.843,-8.471
8.157,-21.49,-9.569
4.235,-21.804,-11.608
-8.157,-21.333,-1.569
-19.765,-16.471,2.98
-27.765,-1.255,-8.784
-30.902,1.098,-6.275
-27.294,0.157,-0.784
-20.706,-6.118,1.725
-14.431,-5.333,-0.471
-14.745,-2.196,2.51
-15.686,1.255,0.627
-16.627,1.569,1.098
-16.157,1.882,4.549
-13.333,2.353,2.667
-10.98,2.51,1.412
-10.039,-1.882,1.098
-8.941,-2.51,1.098
-7.843,-5.647,2.196
-8,-3.608,0.157
-7.686,-8.157,0.314
-7.373,-8.314,-1.569
-5.804,-9.882,-1.255
-2.98,-12.392,-2.353
-1.882,-14.275,-1.882
-1.725,-16.784,-2.824
-1.569,-16.941,-3.608
0,-18.353,-4.392
0.941,-19.608,-5.02
1.882,-22.745,-5.961
1.412,-24.157,-6.431
0.471,-27.451,-7.686
0.314,-29.961,-8.627
3.451,-34.51,-10.667
6.431,-34.98,-11.922
7.216,-34.353,-11.922
11.137,-33.098,-13.961
14.431,-32,-14.902
22.275,-26.824,-15.686
26.353,-22.588,-15.843
33.255,-15.843,-13.333
35.294,-13.804,-10.039
35.451,-12.549,-8
34.039,-10.353,-7.686
33.569,-9.255,-7.529
33.412,-7.529,-8
33.098,-6.588,-7.686
29.647,-7.843,-8.471
20.078,-14.431,-7.843
-0.314,-15.216,5.333
-24.627,-16.157,15.059
-40.471,-8.471,-14.431
-15.529,-11.451,-19.922
16.784,-56.314,10.667
20.392,-29.647,-10.98
11.137,-15.059,-5.49
5.02,0.314,-19.922
2.039,-2.51,-13.176
3.294,-16.627,1.098
4.078,-20.549,3.137
-0.784,-13.804,-6.275
0.314,-10.039,-6.745
-0.941,-6.118,3.137
0.157,-4.706,3.765
2.667,-5.647,-0.941
3.294,-9.098,0
3.765,-9.725,-0.471
3.765,-8.471,-3.294
2.196,-8.471,-2.98
-0.471,-8.784,-1.569
-0.314,-9.882,-1.098
-0.784,-11.608,-1.255
-1.098,-11.608,-2.51
-1.569,-11.451,-3.608
-2.824,-10.51,-3.922
-2.353,-10.667,-3.608
-2.196,-9.882,-4.078
-2.353,-9.098,-3.765
-2.824,-8,-3.294
-2.824,-8.314,-3.137
-2.353,-8.627,-2.51
-1.882,-8.471,-3.137
-1.412,-8,-2.667
-0.784,-8.157,-2.196
0,-8.784,-1.255
0.627,-9.255,-1.255
0.784,-9.255,-1.412
0.941,-9.725,-1.725
0.471,-9.882,-1.882
0.471,-10.353,-1.882
0.471,-10.353,-2.196
-0.157,-10.353,-2.196
-0.627,-10.51,-1.882
-1.255,-10.353,-1.569
-1.255,-10.196,-0.784
-0.941,-10.353,-0.314
-1.255,-10.824,0.784
-0.471,-11.451,1.255
-0.157,-11.608,0.784
-0.157,-11.451,0.784
0,-11.608,-0.157
0,-11.608,-0.627
-0.314,-12.392,-1.569
-0.314,-12.706,-1.882
-0.784,-13.176,-2.667
-1.098,-14.588,-2.667
-1.098,-14.902,-2.824
-0.941,-16,-2.039
-1.255,-16.941,-2.039
-2.196,-19.608,-1.255
-2.98,-21.333,-0.471
-4.706,-25.412,-2.824
-6.431,-27.294,-3.922
-13.804,-30.745,-6.431
-19.608,-32.784,-7.529
-24.471,-34.98,-4.078
-13.961,-27.294,-3.294
-8.314,-22.431,-5.49
6.275,-19.137,-4.078
10.039,-17.098,-4.235
6.745,-19.765,-2.667
0.941,-17.725,-7.843
-2.51,-17.098,-10.824
-4.392,-16.157,-6.902
-22.902,-12.549,7.216
-24.627,0.157,-4.392
-27.451,2.98,-3.922
-27.765,0.157,2.039
-21.333,-2.039,0.941
-15.686,-3.451,1.569
-16.471,-2.039,4.549
-12.706,0.471,1.412
-11.765,2.353,0.157
-12.549,2.196,1.255
-12.706,1.412,0.941
-11.137,1.098,-0.784
-9.412,-2.353,0.784
-8.314,-1.882,-0.471
-7.843,-5.804,-0.157
-7.529,-7.373,-0.314
-6.118,-9.255,-0.471
-6.275,-12.078,0.471
-3.765,-13.647,-0.471
-2.98,-15.059,-0.784
-2.51,-16.784,-2.353
-2.039,-17.412,-2.667
-1.098,-18.667,-3.294
-1.098,-20.549,-5.02
-1.412,-22.431,-5.176
-1.098,-26.196,-7.843
0.314,-29.333,-8.627
3.922,-35.294,-10.824
5.804,-37.333,-11.922
9.255,-35.922,-14.588
9.569,-34.824,-15.059
14.745,-34.51,-19.451
25.725,-27.608,-16.941
24.941,-23.059,-15.216
28.549,-14.902,-9.255
33.569,-13.804,-6.588
36.706,-12.863,-5.49
34.824,-10.667,-4.706
34.667,-9.569,-5.49
34.039,-10.039,-5.49
32.157,-9.098,-6.275
30.745,-8,-6.431
18.51,-15.686,-1.098
-8,-11.608,1.725
-33.412,-17.569,11.451
-20.706,-15.216,-15.373
-2.824,-29.02,-5.333
18.353,-50.667,-0.314
17.255,-33.412,-9.255
7.529,-8,-8.157
5.49,-1.255,-13.333
1.882,-6.118,-9.412
2.51,-11.294,1.412
3.765,-18.51,1.412
2.353,-11.608,-5.02
1.098,-9.412,-1.255
1.882,-5.176,2.824
2.039,-5.647,0.941
0.784,-8.784,0.471
2.039,-10.196,-0.471
3.765,-9.412,-2.353
2.667,-8.471,-2.98
0.314,-8.941,-3.137
-0.627,-10.196,-1.098
-1.098,-10.667,-1.255
-1.412,-11.451,-3.608
-0.784,-10.667,-4.392
-2.039,-10.98,-4.863
-2.51,-11.294,-4.549
-2.824,-10.667,-4.549
-2.824,-10.039,-4.863
-2.667,-8.314,-3.451
-2.98,-8.157,-2.824
-2.196,-7.686,-2.196
-0.941,-7.843,-2.196
-0.314,-8,-2.51
0.314,-8.784,-2.196
-0.157,-8.941,-2.98
0.157,-9.725,-3.137
0.157,-9.725,-2.824
0.314,-10.196,-2.824
-0.157,-9.725,-2.667
-0.784,-9.569,-2.667
-0.784,-8.784,-2.667
-0.784,-8.314,-2.353
-1.412,-8.314,-2.353
-1.725,-8.314,-2.51
-1.725,-9.412,-2.667
-1.569,-9.882,-2.196
0.314,-10.98,-0.784
1.255,-11.451,-0.157
1.098,-11.922,0.471
1.098,-11.608,0.471
0.471,-11.765,0.627
-0.471,-12.235,-0.471
-0.314,-13.02,-0.627
-0.941,-13.02,-2.353
-0.627,-13.333,-2.353
-0.627,-13.961,-2.98
-0.471,-14.118,-2.353
-0.941,-14.745,-2.196
-1.098,-15.373,-1.725
-1.725,-18.196,-1.255
-3.294,-21.804,-1.255
-4.549,-24.314,-1.725
-8.941,-28.235,-3.451
-10.667,-30.745,-3.922
-20.706,-34.98,-4.706
-23.529,-35.608,-5.176
-17.412,-30.118,0
-9.725,-25.412,-3.137
3.922,-20.706,-3.608
7.059,-18.51,-5.176
6.902,-21.647,-2.353
1.569,-19.137,-10.039
-1.098,-19.608,-10.824
-10.98,-14.118,-6.118
-22.431,-11.294,1.725
-23.216,-1.882,-3.137
-24.784,0.471,-3.765
-25.725,-1.725,2.667
-21.02,-4.706,-0.157
-13.647,-4.235,-0.471
-12.078,-3.137,0.314
-12.392,-0.784,4.078
-12.706,0.627,2.196
-12.392,2.196,2.039
-11.451,2.51,0.941
-10.667,2.667,0.627
-10.039,-1.412,1.098
-8.157,-1.882,1.412
-7.843,-4.549,0.314
-7.216,-4.706,-0.157
-7.216,-8.941,-0.314
-5.333,-10.98,0.157
-4.549,-12.078,-0.157
-2.824,-12.706,-1.412
-2.353,-13.333,-1.882
-2.353,-15.686,-1.882
-2.51,-16.627,-2.039
-3.137,-19.765,-3.608
-2.98,-20.392,-4.549
-1.569,-24.627,-6.745
-0.471,-27.137,-7.373
3.137,-33.725,-9.569
8.157,-39.843,-13.333
9.098,-40.157,-14.745
10.039,-35.765,-15.529
11.451,-33.725,-18.039
20.392,-28.235,-17.412
23.843,-25.725,-15.843
29.176,-17.569,-14.118
33.098,-13.804,-10.196
37.49,-11.137,-5.176
34.196,-12.078,-6.431
32.941,-13.176,-5.49
34.353,-9.412,-5.02
32.784,-7.686,-5.176
29.961,-8,-6.745
28.863,-9.098,-6.431
7.373,-18.667,5.176
-8.157,-14.275,4.078
-55.529,-10.98,-2.039
-38.275,-4.706,-27.765
12.549,-47.216,8.471
32.784,-42.824,-13.176
21.49,-23.529,-7.373
