accX,accY,accZ
-7.686,-2.98,-0.471
-8.314,-2.824,0
-9.882,-4.706,0
-9.882,-7.686,0.471
-9.098,-9.412,0.314
-7.686,-10.824,-0.784
-7.529,-11.765,-1.255
-6.745,-12.392,-2.353
-6.588,-13.02,-3.137
-5.02,-15.216,-2.98
-4.078,-16.314,-3.137
-2.824,-18.039,-4.549
-2.039,-20.078,-5.49
-1.725,-21.49,-5.647
-0.157,-26.51,-4.392
0.157,-28.706,-4.549
0,-30.431,-6.745
25.569,-21.176,-8.627
28.078,-21.176,-6.275
23.529,-21.02,-3.608
20.078,-20.549,-3.137
16.314,-19.451,-4.078
14.745,-18.51,-5.804
9.882,-18.667,-6.275
5.961,-21.961,6.275
-9.725,-20.706,14.118
-56,-6.902,12.078
-63.529,-2.98,-1.255
-2.51,-22.275,-6.588
22.118,-39.529,-0.471
21.647,-31.843,-3.294
17.412,-17.725,-20.863
-3.765,7.686,-26.667
-16.627,7.216,-10.196
-9.098,-15.529,11.608
4.392,-10.667,-2.98
8.471,-11.294,-10.353
2.039,-12.392,-2.51
-2.667,-11.608,-2.039
-2.353,-9.412,-1.882
-0.471,-10.196,-2.98
-1.098,-10.98,-2.667
-3.294,-10.039,-2.039
-4.863,-9.098,1.725
-6.118,-9.882,1.255
-5.02,-10.824,-1.255
-4.863,-10.039,-2.039
-4.078,-9.882,-2.196
-3.294,-9.255,-3.922
-2.98,-9.412,-4.235
-3.608,-9.725,-3.608
-4.392,-9.412,-3.922
-4.549,-9.412,-4.235
-4.549,-9.569,-3.765
-4.706,-9.725,-2.98
-4.392,-9.569,-2.039
-3.765,-9.569,-1.098
-3.608,-8.627,-0.627
-3.922,-7.843,-0.627
-3.922,-7.373,-0.627
-3.294,-7.373,-0.784
-2.667,-8,-1.412
-2.353,-8.157,-1.882
-2.039,-8.471,-1.569
-2.039,-8.627,-1.882
-1.569,-8.627,-1.882
-1.412,-8.471,-3.137
-1.725,-8.314,-3.451
-2.039,-8.471,-3.451
-1.412,-8.784,-2.98
-1.412,-9.412,-2.667
-1.569,-9.255,-2.196
-1.569,-9.882,-1.882
-1.725,-9.569,-1.725
-1.725,-9.882,-2.039
-1.725,-9.882,-2.51
-1.725,-10.353,-2.824
-2.039,-10.51,-2.353
-2.196,-10.824,-2.039
-2.667,-11.451,-1.569
-2.824,-11.608,-1.725
-3.137,-11.922,-1.412
-3.294,-11.765,-1.412
-3.451,-11.451,-1.725
-3.451,-11.922,-1.882
-3.765,-12.549,-2.196
-5.647,-13.647,-2.667
-6.745,-14.588,-2.667
-10.196,-17.569,-0.784
-12.706,-18.353,-2.667
-15.373,-18.51,-7.216
-16.941,-19.294,-7.059
-19.765,-18.824,-7.373
-18.98,-16.627,-9.882
-12.392,-15.216,-11.608
-9.569,-17.255,-11.765
-6.431,-21.176,-6.588
-11.608,-18.196,-6.902
-14.902,-14.588,-6.275
-13.804,-14.118,-4.706
-11.137,-15.059,-5.02
-2.824,-11.608,-10.039
1.255,-8.784,-9.412
-1.725,-2.98,-6.588
-10.353,-4.078,-4.549
-18.824,0.157,2.039
-17.725,5.176,1.098
-14.588,5.49,0.314
-7.216,3.765,-0.471
-4.706,2.353,-1.098
-4.078,0.627,-0.784
-4.706,0.157,-0.471
-7.216,0.157,-0.314
-8.157,-0.157,0.471
-9.569,-0.784,0.157
-9.725,-1.255,-1.255
-8.941,-2.667,-1.098
-9.098,-4.549,-1.412
-8.627,-5.333,-0.627
-8.157,-6.745,-0.471
-8.157,-7.843,-0.471
-7.843,-9.255,0.157
-7.686,-9.882,0
-7.529,-11.765,-0.157
-7.216,-13.02,-0.314
-6.588,-16,-0.157
-6.275,-17.882,0.314
-5.647,-20.706,0.627
-6.431,-23.059,-0.627
-6.275,-23.686,-1.255
-4.078,-27.294,-1.098
-1.882,-29.02,-1.098
2.196,-30.118,-2.824
3.451,-29.804,-4.078
5.49,-27.451,-5.333
6.275,-26.196,-6.118
7.843,-24,-6.745
9.412,-23.059,-6.745
9.882,-22.745,-5.961
11.294,-23.059,-4.078
12.235,-23.529,-3.137
16,-22.745,-2.98
18.51,-21.804,-3.608
23.216,-19.765,-5.49
24.314,-19.451,-5.804
20.863,-19.765,-5.647
17.725,-20.392,-6.118
15.843,-20.549,-7.373
3.451,-19.451,0.941
-23.529,-15.216,10.51
-54.588,-12.078,3.294
-29.176,-10.824,-11.922
12.863,-26.824,1.412
16.941,-31.059,-0.157
12.235,-12.706,-8.471
4.863,-2.039,-19.922
-5.333,-3.137,-9.882
-6.588,-18.039,7.843
-6.275,-14.275,0.314
0,-7.529,-6.745
1.725,-8,-5.02
0.941,-10.667,0.314
-0.627,-10.196,-0.314
-2.196,-7.843,-2.039
-2.824,-8,-2.353
-3.294,-9.725,-2.51
-3.451,-10.51,-2.667
-4.235,-11.137,-2.196
-5.176,-10.353,-2.039
-5.49,-9.412,-1.882
-5.333,-8,-2.353
-5.333,-7.373,-2.196
-5.333,-7.216,-1.569
-4.863,-7.216,-1.255
-4.392,-8.157,-2.039
-3.765,-8.314,-2.51
-3.451,-8.784,-3.451
-3.765,-8.627,-3.451
-4.549,-8,-2.98
-4.549,-7.216,-2.196
-4.549,-7.216,-2.667
-4.863,-8,-2.039
-4.706,-8.471,-1.255
-3.451,-8.784,-0.784
-2.824,-8.784,-0.941
-2.51,-9.255,-1.255
-2.98,-9.255,-1.882
-3.451,-9.412,-1.412
-2.98,-9.882,-1.098
-2.667,-10.353,-0.784
-1.725,-10.667,-0.314
-2.039,-10.51,-0.157
-2.98,-9.725,-1.255
-3.608,-9.098,-1.725
-3.765,-8.314,-2.98
-3.765,-8.471,-2.98
-3.608,-10.196,0.471
-3.765,-10.98,1.569
-3.608,-12.078,-1.569
-3.451,-12.235,-1.412
-4.078,-12.706,-0.784
-4.706,-12.706,-1.725
-4.706,-12.235,-2.667
-4.549,-12.392,-1.412
-4.706,-12.863,-0.627
-5.49,-12.706,-0.784
-5.49,-12.863,-1.098
-5.333,-13.647,-1.255
-5.647,-13.961,-0.627
-6.275,-14.275,-1.255
-7.216,-14.431,-1.882
-8,-14.745,-1.725
-11.608,-16.314,-0.157
-14.745,-17.412,-0.471
-20.078,-18.039,-5.804
-21.49,-16.941,-10.039
-23.529,-13.804,-16.784
-22.275,-12.863,-17.725
-16.941,-13.176,-13.49
-9.725,-16.471,-8.627
-7.529,-18.824,-3.608
-8.471,-17.255,-2.824
-10.196,-13.961,-7.529
-7.216,-16.157,-6.588
-1.725,-17.098,-6.902
-1.098,-13.176,-10.196
-1.412,-11.294,-7.059
-16.941,-7.843,-6.275
-22.275,-2.824,-7.216
-21.961,3.922,-2.196
-13.647,2.667,0.784
-10.039,3.137,-0.157
-6.588,4.706,-2.667
-6.902,4.863,-4.078
-8,4.078,-4.235
-9.255,2.353,-3.294
-9.725,0.157,-2.039
-9.412,-0.627,-2.039
-7.843,-2.196,-3.608
-7.373,-2.824,-3.922
-8,-2.98,-3.765
-10.039,-4.392,-3.294
-10.824,-5.49,-3.451
-10.824,-8.471,-3.294
-10.196,-10.196,-3.451
-7.843,-12.392,-4.706
-6.902,-13.02,-5.647
-5.333,-14.118,-5.961
-4.863,-14.588,-6.275
-4.235,-15.373,-6.745
-4.392,-17.255,-7.059
-4.392,-18.353,-7.373
-4.863,-20.863,-8
-4.706,-22.431,-8.314
-2.51,-27.765,-6.431
-1.725,-29.176,-7.373
0.471,-29.647,-10.196
1.255,-29.804,-10.824
3.451,-29.02,-10.98
4.863,-28.235,-11.765
7.216,-26.353,-13.333
9.255,-24.941,-12.706
10.667,-24.157,-10.824
18.039,-24.784,-6.275
22.431,-24.314,-6.118
31.059,-20.549,-8
32,-20.078,-7.686
21.49,-21.961,-4.863
18.667,-21.333,-4.863
15.686,-20.392,-6.588
13.333,-19.922,-5.647
11.608,-19.765,-4.235
1.412,-25.569,5.961
-9.412,-24.941,20.078
-60.863,-8.941,23.686
-73.412,2.039,-7.686
-1.725,-11.765,-10.039
23.216,-36.078,1.098
21.333,-38.118,-10.824
17.255,-17.569,-24.157
2.353,5.333,-36.706
-0.941,-26.039,45.49
-4.078,-29.647,19.137
-1.255,-7.216,-5.961
5.02,-7.686,-13.647
-0.314,-13.49,1.098
-1.725,-12.863,2.667
-1.098,-5.49,-3.294
-2.98,-4.706,-3.922
-3.922,-8.941,-0.627
-3.608,-10.353,-0.941
-4.549,-11.608,-2.98
-6.588,-11.922,0
-6.902,-11.608,1.255
-5.804,-9.098,-0.157
-5.176,-8,-2.196
-3.608,-6.902,-4.706
-3.137,-7.529,-5.02
-3.451,-8.314,-5.176
-3.294,-8.471,-5.02
-4.235,-8.471,-4.078
-4.706,-8,-3.765
-4.706,-8.157,-3.294
-4.549,-8.784,-2.667
-4.706,-8.941,-2.353
-5.333,-7.529,-1.569
-5.804,-7.216,-2.039
-5.176,-6.588,0
-5.02,-7.216,0
-2.824,-8.314,-0.941
-2.51,-8.471,-1.255
-3.451,-8.941,-1.098
-3.294,-8.627,-1.569
-2.667,-9.255,-1.569
-1.725,-9.882,-1.882
-1.725,-10.353,-1.882
-1.725,-10.51,-2.51
-1.569,-10.353,-2.51
-2.353,-9.255,-1.882
-3.137,-8.471,-2.196
-3.451,-8.941,-2.353
-3.294,-10.667,-1.725
-3.294,-11.451,-1.569
-3.765,-12.078,-2.51
-3.765,-12.235,-2.51
-3.922,-12.078,-1.725
-3.765,-12.235,-0.941
-4.235,-12.706,-0.471
-4.706,-12.863,-0.941
-5.02,-13.333,-1.569
-5.02,-13.49,-1.255
-5.961,-14.118,-2.196
-6.745,-15.216,-2.667
-7.216,-15.843,-2.51
-9.098,-18.039,-0.941
-10.824,-19.608,0.627
-16.784,-24,2.039
-19.922,-23.843,-2.667
-27.137,-14.275,-17.725
-28.235,-10.667,-16.784
-21.176,-15.059,-9.882
-13.49,-19.451,-10.353
-6.902,-23.216,-4.706
-12.549,-17.569,-9.255
-13.961,-14.431,-9.882
-9.255,-18.824,-5.961
-5.176,-18.667,-9.412
-1.882,-14.118,-12.706
-2.039,-10.824,-10.196
-15.059,-5.02,-6.745
-21.02,0.314,-5.961
-23.373,7.686,-1.412
-16.157,3.451,1.725
-11.137,2.51,1.569
-3.922,2.353,0.157
-1.882,2.51,-1.725
-3.451,2.039,-2.98
-5.02,1.725,-2.51
-7.843,0.784,-0.627
-8.314,0.314,-0.784
-8.157,-0.157,-1.882
-7.686,-0.314,-2.824
-6.902,-1.098,-3.922
-8,-2.353,-4.078
-8.314,-3.765,-3.765
-8.627,-5.804,-3.294
-8.941,-6.902,-3.294
-7.843,-8.627,-3.765
-7.686,-9.098,-4.078
-7.059,-10.353,-4.392
-7.059,-10.98,-4.392
-6.902,-13.02,-5.02
-6.902,-14.431,-5.176
-7.216,-17.098,-5.49
-6.118,-21.02,-5.176
-5.49,-23.216,-5.02
-2.98,-28.078,-4.078
-1.098,-30.588,-3.608
1.569,-34.667,-3.451
2.667,-34.824,-4.706
5.02,-32.941,-5.804
5.49,-31.529,-6.902
8.314,-29.176,-10.824
12.549,-27.451,-16
14.275,-26.196,-16.784
18.196,-22.902,-12.549
19.922,-21.647,-9.255
22.275,-22.431,-3.137
24.157,-22.745,-2.039
26.039,-21.49,-5.804
25.569,-21.02,-7.373
21.647,-19.922,-8.314
19.765,-19.294,-8.784
14.588,-19.608,-8.157
0.471,-21.961,3.451
-15.373,-19.765,16.471
-64.784,-2.353,4.549
-75.608,4.078,-7.059
-3.608,-27.922,-7.059
26.039,-44.078,-1.725
24.941,-30.588,-9.412
23.216,-17.098,-24.471
4.706,1.255,-16.314
-13.804,-17.882,21.647
-10.196,-14.902,5.647
-2.824,-4.235,-6.588
0.784,-6.588,-7.216
4.863,-13.804,0.627
0.627,-12.549,-0.157
-4.235,-7.843,-3.137
-4.706,-6.745,-2.98
-4.706,-8.941,-1.412
-4.549,-10.196,-2.51
-4.235,-10.353,-2.353
-4.863,-9.725,-2.196
-4.549,-9.882,-1.882
-4.549,-9.569,-1.882
-4.549,-9.098,-1.569
-4.392,-8,-1.725
-4.392,-7.843,-2.353
-3.451,-8.314,-3.765
-3.137,-9.255,-3.137
-2.98,-10.196,-2.51
-3.451,-9.882,-2.353
-4.392,-9.098,-3.137
-4.235,-9.098,-2.824
-4.078,-9.255,-2.51
-3.765,-8.627,-1.569
-3.608,-8.314,-1.412
-4.078,-7.843,-1.725
-3.608,-8.314,-0.941
-3.294,-8.784,-0.157
-3.294,-8.471,-0.941
-2.824,-8.627,-1.569
-2.98,-9.255,-0.627
-3.137,-9.255,-0.784
-3.294,-9.725,-2.039
-3.137,-9.255,-2.196
-2.667,-8.471,-3.294
-2.51,-8.471,-3.765
-2.51,-8.784,-2.824
-2.353,-9.412,-2.039
-2.824,-10.353,-1.725
-3.294,-10.824,-1.882
-3.451,-11.294,-2.196
-3.451,-11.922,-2.039
-3.608,-12.235,-2.353
-4.235,-12.549,-1.725
-4.392,-12.549,-1.255
-4.549,-13.176,-0.784
-4.392,-13.333,-0.784
-4.863,-13.49,-0.941
-4.706,-13.961,-1.412
-5.02,-14.275,-2.667
-5.804,-14.745,-3.137
-7.529,-16,-1.882
-9.882,-17.882,-0.471
-11.765,-19.451,0.471
-17.882,-22.275,0.314
-21.961,-21.804,-2.667
-27.451,-15.216,-13.333
-27.294,-12.392,-13.647
-19.922,-13.804,-10.98
-15.059,-17.725,-8.314
-3.765,-20.235,-5.647
-8.784,-19.137,-5.333
-13.176,-15.686,-5.647
-14.275,-16.784,-6.275
-13.02,-18.353,-7.529
-6.745,-14.118,-13.804
-1.255,-10.353,-12.706
-0.941,-6.431,-6.118
-8.157,-2.196,-4.706
-19.137,0.157,-0.627
-19.451,1.412,1.882
-14.902,3.765,0.627
-8.627,2.824,-0.471
-4.706,2.98,-1.412
-2.824,1.569,-2.824
-3.922,0.471,-2.196
-6.275,-0.941,-1.255
-7.216,-0.941,-1.725
-9.255,0.157,-2.824
-9.882,-0.784,-2.98
-9.725,-2.196,-3.451
-9.412,-3.922,-3.765
-8.314,-4.706,-4.549
-8.157,-5.961,-5.804
-7.686,-6.745,-6.118
-6.431,-8,-4.706
-6.118,-8.627,-4.863
-5.961,-9.412,-5.49
-6.431,-10.039,-5.333
-6.275,-11.922,-5.333
-5.961,-13.176,-5.176
-6.745,-15.529,-5.804
-7.529,-18.98,-5.961
-8.314,-20.549,-5.49
-8.784,-24.314,-5.961
-7.686,-27.294,-5.02
-4.392,-33.569,-5.333
-1.412,-35.765,-8
6.118,-36.392,-9.882
8.627,-35.451,-9.255
11.451,-30.275,-7.686
12.392,-27.137,-9.255
14.902,-23.843,-13.647
18.196,-23.373,-12.235
18.353,-24.314,-9.098
19.922,-24.627,-6.118
21.961,-23.529,-6.588
26.196,-20.549,-8
26.353,-19.765,-8.314
21.647,-20.235,-8.627
19.765,-20.235,-8.314
16.157,-19.765,-8.784
14.275,-20.549,-6.431
8.314,-21.49,-3.608
-17.882,-18.039,17.412
-41.882,-13.176,28.235
-73.412,8,-4.078
-38.745,9.412,-4.235
21.176,-26.51,-3.451
22.902,-37.961,-1.412
17.255,-25.098,-19.451
10.51,-10.667,-34.353
-0.157,-1.725,-22.431
-3.608,-34.196,30.588
-5.333,-21.961,2.196
-2.51,-4.235,-4.863
1.412,-7.686,-8
0.471,-10.98,0.627
0.157,-9.882,0.471
-3.922,-4.392,-1.569
-3.922,-4.078,-2.824
-2.039,-8.784,-2.196
-2.039,-10.824,-2.353
-3.294,-12.863,-2.196
-5.647,-11.765,-1.725
-6.275,-10.824,-1.255
-6.275,-8.627,-0.784
-5.804,-7.686,-0.941
-5.176,-6.431,-1.569
-4.706,-6.275,-2.51
-4.235,-7.843,-4.078
-3.451,-8.941,-3.922
-3.137,-10.353,-2.98
-3.294,-10.196,-2.824
-3.608,-9.412,-2.98
-3.608,-7.686,-1.882
-3.765,-7.529,-1.569
-4.706,-7.686,-1.098
-4.706,-7.686,-1.569
-4.706,-7.843,-1.412
-4.706,-7.843,-1.255
-4.235,-8.157,-2.196
-3.294,-8.627,-1.255
-3.294,-9.725,0.314
-2.196,-9.725,-1.569
-1.725,-10.039,-1.725
-2.667,-10.353,-1.255
-3.137,-10.196,-2.039
-2.824,-10.51,-3.137
-2.51,-10.353,-3.137
-2.51,-9.882,-2.039
-2.667,-9.882,-2.039
-3.137,-9.412,-1.412
-3.294,-9.725,-1.255
-3.922,-10.51,-1.255
-5.02,-10.98,-2.196
-5.176,-11.765,-2.51
-4.392,-12.706,-1.569
-4.392,-13.02,-0.784
-4.863,-13.333,-1.255
-5.333,-13.49,-0.784
-5.49,-13.647,-0.471
-5.804,-14.118,-0.941
-5.961,-14.902,-1.412
-7.216,-15.529,-1.882
-8.471,-15.843,-2.353
-12.863,-18.039,-0.471
-16.157,-19.608,0
-20.549,-20.706,-5.02
-21.804,-20.078,-8.627
-24.941,-12.863,-15.843
-24.627,-10.667,-15.843
-13.804,-16.157,-11.608
-6.745,-20.706,-8.157
-5.333,-22.745,-0.627
-9.569,-14.902,-7.373
-12.392,-15.059,-10.353
-10.353,-17.098,-9.098
-6.431,-16,-9.569
-3.922,-11.922,-8.157
-5.49,-9.882,-7.059
-16,0,-7.686
-20.235,3.137,-4.078
-19.922,4.235,3.137
-17.725,3.922,2.667
-9.569,3.137,-0.157
-4.235,2.039,-1.255
-3.608,1.255,-1.725
-5.176,0.314,-1.569
-6.588,-0.157,-1.569
-8.784,-0.627,-1.098
-9.412,-0.941,-0.941
-9.725,-1.569,-2.039
-9.882,-2.353,-2.51
-9.098,-3.608,-2.824
-8.627,-5.49,-3.137
-8.471,-6.588,-3.294
-8,-8.941,-3.137
-7.529,-9.882,-3.294
-7.373,-10.51,-3.922
-7.529,-10.824,-4.078
-7.216,-12.392,-5.176
-6.588,-13.176,-5.02
-6.275,-15.843,-5.804
-5.961,-17.412,-6.275
-5.804,-19.922,-7.373
-5.333,-22.431,-7.686
-4.235,-23.843,-7.216
-1.569,-28.863,-6.431
-0.627,-30.275,-7.373
1.569,-32,-9.569
2.98,-32.314,-10.667
6.275,-29.961,-12.706
7.843,-28.549,-12.863
10.51,-25.882,-12.706
11.765,-24.784,-12.078
15.059,-22.118,-10.824
19.294,-23.059,-7.216
21.647,-24.784,-5.49
27.922,-22.275,-6.118
29.176,-20.392,-5.961
23.373,-21.333,-5.333
21.02,-21.961,-4.392
19.608,-20.863,-5.804
18.667,-20.392,-6.431
14.588,-20.549,-4.392
2.039,-22.275,2.824
-13.02,-18.51,13.333
-66.667,-2.667,13.176
-80,6.588,-3.451
-8.784,-9.255,-11.137
22.431,-28.863,-1.255
17.569,-29.02,-21.961
18.98,-16.784,-37.961
16.941,-15.216,-7.843
13.804,-28.235,30.431
-12.235,-16.314,2.667
-3.608,-1.255,-6.118
-0.314,-5.49,-8.157
1.412,-11.451,2.667
0.627,-10.824,2.824
-2.353,-4.706,-2.039
-2.824,-4.706,-2.51
-2.353,-9.882,-1.725
-2.353,-12.078,-2.51
-4.392,-12.706,-2.667
-5.647,-12.235,-0.941
-7.216,-10.824,-1.255
-4.863,-8.627,-2.51
-4.078,-8.157,-2.667
-3.451,-7.373,-2.824
-3.608,-7.529,-3.451
-3.608,-8.471,-3.451
-3.922,-9.098,-3.137
-3.922,-9.412,-3.137
-3.608,-9.255,-2.98
-3.922,-9.098,-2.039
-4.078,-8.941,-1.725
-3.765,-8.627,-1.569
-3.451,-8.314,-1.569
-3.922,-7.686,-1.569
-4.078,-7.216,-1.098
-4.392,-6.745,-1.098
-3.922,-7.059,-2.196
-3.294,-7.529,-2.353
-2.196,-8.471,-1.569
-2.51,-8.784,-1.255
-2.51,-9.098,-1.882
-2.196,-9.569,-2.353
-2.353,-10.039,-2.353
-2.667,-10.353,-2.667
-2.667,-10.51,-3.137
-2.667,-10.353,-2.667
-2.98,-10.353,-2.039
-3.137,-10.353,-1.098
-3.294,-10.51,-1.255
-3.451,-11.294,-0.941
-4.078,-11.765,-1.569
-5.02,-12.078,-2.196
-5.176,-12.392,-2.98
-5.176,-12.706,-2.353
-5.176,-13.961,-0.471
-5.49,-14.275,-0.157
-5.647,-14.275,-1.098
-5.647,-14.118,-1.098
-6.431,-14.588,-1.098
-6.588,-14.902,-1.098
-7.529,-15.373,-0.627
-10.039,-16.314,-0.627
-12.235,-16.314,-0.627
-18.98,-18.196,0.941
-23.686,-18.51,-1.725
-27.922,-11.922,-14.902
-27.137,-10.353,-18.196
-18.196,-16.314,-12.863
-11.451,-19.922,-9.882
-5.647,-21.647,-3.451
-6.431,-19.608,-2.51
-11.608,-13.49,-10.51
-13.961,-18.196,-9.412
-11.294,-19.922,-6.431
-5.333,-13.49,-11.294
