accX,accY,accZ
9.725,-23.373,-8
2.824,-19.451,-8.157
-4.078,-16.314,-7.216
-9.412,-6.745,-0.627
-2.98,-4.706,0.627
10.51,-10.196,-2.353
9.412,-11.765,-1.255
9.255,-9.725,-2.196
7.529,-6.588,-2.51
5.804,-4.549,-2.039
4.392,-0.314,-1.412
3.608,0.157,-1.255
2.98,-1.098,-0.471
3.294,-2.039,-0.314
3.294,-3.765,0.627
3.608,-3.922,0.627
4.078,-3.765,0.627
4.078,-4.078,0.314
4.078,-4.706,0.314
3.137,-5.961,0.784
2.824,-6.588,1.098
1.569,-7.686,1.412
1.412,-8.157,1.882
1.098,-9.255,1.882
1.255,-10.196,1.725
1.569,-11.137,1.725
1.255,-12.392,2.039
0.471,-12.863,1.569
0.314,-14.275,1.098
0.314,-14.902,0.627
0.471,-16.941,-0.784
0.157,-18.51,-1.569
-1.725,-21.333,-3.451
-5.647,-23.686,-5.647
-7.373,-24.471,-6.431
-9.882,-26.196,-7.529
-11.608,-27.294,-7.529
-15.216,-27.922,-6.902
-16.627,-27.451,-6.431
-18.667,-26.98,-5.333
-22.745,-27.765,-0.941
-26.039,-27.922,0.471
-27.294,-21.961,0.314
-32.157,-18.196,-0.471
-38.431,-6.431,-4.235
-43.765,-4.078,-2.824
-46.902,-5.176,1.255
-44.235,-6.118,1.882
-33.882,-7.843,1.412
-28.549,-9.882,-0.627
-27.451,-10.039,-2.51
-11.765,-16.784,-8.471
15.686,-20.863,-18.824
80,-60.235,-16.471
33.255,-28.706,19.922
-60.706,-15.686,-8.941
-39.216,-27.765,0
-8.471,-9.725,1.255
-6.745,-4.549,-4.863
-9.412,-4.078,-9.255
-4.706,-8.784,-2.353
-4.078,-8.471,-1.882
-5.176,-8.157,0.314
-5.49,-8.157,-1.412
-5.961,-11.922,-0.627
-5.176,-10.039,-1.725
-2.51,-9.255,-2.353
-0.157,-9.255,-2.196
-0.314,-9.725,-2.039
-0.314,-10.196,-1.255
-0.627,-10.353,-0.941
-1.725,-9.725,0.157
-1.569,-9.569,0
-0.941,-9.569,-0.941
-0.314,-9.882,-2.196
0,-10.353,-2.039
-0.471,-10.196,-2.824
-1.255,-10.196,-3.608
-2.196,-9.098,-4.392
-2.196,-9.098,-4.706
-2.353,-8.627,-4.235
-1.725,-8.157,-2.98
-1.255,-8.471,-2.667
-0.784,-9.098,-2.353
-0.627,-9.255,-2.51
-0.157,-9.255,-3.451
0,-8.941,-3.922
0.157,-8.471,-3.608
0,-8.471,-3.765
0,-8.471,-3.608
0.157,-8.157,-4.078
0.314,-8.784,-4.235
-0.314,-9.412,-3.608
-0.784,-9.882,-2.98
-1.569,-10.353,-2.824
-1.255,-11.451,-1.412
-3.608,-11.765,-1.569
-3.294,-12.235,-0.627
-2.353,-12.235,-0.471
-1.569,-12.392,-0.471
-0.784,-12.392,-0.471
-0.314,-12.706,-0.784
-0.941,-12.863,-1.255
-1.098,-13.647,-1.569
-1.882,-13.804,-1.412
-2.353,-14.588,-2.196
-2.196,-14.745,-3.137
-2.196,-15.373,-3.294
-1.412,-15.686,-3.765
-1.255,-15.843,-4.392
-1.725,-16.314,-5.647
-0.941,-16.314,-5.961
-0.314,-16.784,-6.745
0,-16.941,-6.588
3.137,-19.922,-4.549
5.176,-24.157,-7.373
5.961,-23.686,-10.824
8.784,-22.275,-12.078
5.176,-22.588,-10.667
-3.137,-22.118,-10.039
-0.941,-23.373,-5.647
1.882,-23.216,-7.059
4.706,-22.588,-9.412
8.627,-20.863,-11.137
10.51,-22.118,-8
9.725,-21.02,-7.373
-6.902,-14.275,-6.745
-13.804,-8.941,-3.922
-0.784,-3.451,-0.941
8.941,-7.216,-2.353
10.824,-12.392,-1.569
9.882,-9.098,-2.824
10.353,-6.902,-2.353
7.373,-3.922,-2.039
6.431,-1.412,-1.882
4.392,0.314,-1.098
3.608,0,-1.098
3.137,-2.824,-0.157
2.824,-3.451,0.314
3.294,-4.078,0.941
4.392,-3.922,0.627
4.706,-4.235,0
4.706,-5.647,-0.471
4.235,-6.275,-0.314
3.137,-7.529,0.314
2.353,-8.157,0.471
1.098,-9.412,0.627
0.941,-9.725,1.098
0.627,-11.137,0.941
0.627,-12.549,0.627
1.098,-13.49,0.784
0.314,-14.275,0.314
0,-14.902,0
-0.784,-17.098,-0.941
-1.412,-18.353,-1.569
-3.137,-20.235,-3.451
-5.02,-22.588,-5.804
-6.118,-23.686,-6.745
-8.157,-25.882,-8.471
-9.882,-27.137,-8.627
-14.275,-27.608,-8.314
-16.314,-27.294,-8.314
-18.039,-26.353,-6.745
-19.137,-25.882,-5.333
-22.275,-27.451,0.157
-25.412,-24,0.941
-30.588,-19.922,-0.314
-36.392,-7.059,-4.392
-41.725,-3.608,-2.353
-44.549,-3.922,1.882
-42.824,-6.275,2.196
-33.569,-9.412,1.882
-29.647,-9.725,2.196
-27.137,-10.196,-0.627
-24.941,-10.667,-4.235
-23.216,-11.451,-4.863
2.353,-23.843,-0.157
34.98,-30.588,-9.255
80,-59.137,-4.549
29.49,-17.412,26.667
-71.843,-16.627,-8
-18.667,-20.706,-1.725
-6.118,-9.412,-1.725
-7.686,1.412,-12.863
-8.471,-3.608,-10.039
-4.392,-13.333,-1.255
-3.922,-8.157,-1.882
-5.804,-5.333,-2.353
-5.176,-8.784,-1.725
-6.431,-11.765,-1.569
-4.863,-9.098,-3.294
-2.039,-8.941,-3.137
-0.157,-9.412,-2.196
0,-9.882,-1.255
0,-10.353,-0.784
-0.627,-10.353,-0.784
-1.569,-10.039,-0.471
-1.725,-9.725,-0.471
-1.569,-9.412,-2.196
-0.157,-9.725,-1.882
0.471,-10.039,-1.882
-0.157,-10.196,-3.294
-1.255,-9.725,-4.078
-2.667,-9.098,-4.392
-2.353,-8.627,-4.392
-2.353,-8.627,-3.765
-2.667,-8.314,-2.51
-2.353,-8.471,-1.882
-2.039,-9.098,-1.098
-1.725,-9.255,-1.569
-0.941,-9.882,-2.196
-0.627,-9.882,-2.353
-0.314,-10.039,-2.824
-0.314,-9.882,-2.824
-0.471,-9.725,-2.51
-0.157,-9.412,-3.137
-0.627,-9.412,-3.294
-0.941,-9.569,-2.824
-1.255,-9.882,-2.667
-2.98,-10.196,-2.824
-3.765,-10.98,-2.196
-4.235,-12.078,-2.039
-3.451,-11.922,-2.039
-2.196,-12.549,-2.353
-1.569,-12.706,-1.882
-0.784,-12.863,-1.569
-0.314,-13.02,-0.784
-0.471,-13.02,-0.627
-0.627,-13.333,-0.471
-0.784,-13.49,-0.941
-2.039,-14.275,-1.412
-2.039,-14.902,-2.196
-2.039,-14.902,-3.137
-1.882,-15.216,-5.02
-1.569,-15.373,-5.804
-0.941,-16,-6.588
-0.784,-16.157,-6.431
0.941,-16.471,-6.588
2.196,-16.314,-6.902
3.922,-17.882,-5.961
4.078,-22.745,-7.843
3.451,-24,-11.137
2.353,-22.118,-13.647
1.255,-22.275,-13.02
3.608,-25.882,-7.373
4.078,-25.725,-5.804
5.333,-20.863,-9.569
8.627,-20.392,-10.51
10.039,-23.686,-7.059
-6.588,-19.294,-5.647
-12.235,-15.686,-8.314
-4.863,-9.412,-3.137
2.824,-8.471,-2.667
14.275,-14.431,-3.922
12.706,-13.961,-2.51
10.667,-10.196,-2.667
9.098,-5.647,-2.353
7.843,-3.608,-2.196
4.706,-0.471,-1.569
3.765,-0.314,-1.725
2.98,-1.725,-1.255
3.137,-2.51,-0.471
4.235,-3.294,0.471
4.235,-3.451,0.941
4.706,-3.294,0.157
5.02,-4.078,-0.471
4.706,-4.706,-1.098
3.608,-5.961,-0.627
3.294,-6.431,-0.941
2.039,-7.686,-0.627
1.412,-8,-0.471
0.627,-9.098,-0.471
0.471,-9.569,-0.314
0.314,-11.608,-0.471
0.627,-13.333,-0.471
0,-14.118,-0.471
-0.627,-15.686,-0.784
-0.471,-16.627,-1.412
-0.941,-18.98,-3.294
-2.039,-20.549,-3.765
-4.863,-23.373,-5.804
-7.529,-26.039,-8.471
-9.098,-26.98,-9.098
-13.02,-28.706,-9.412
-15.686,-28.549,-9.098
-19.922,-27.765,-7.059
-20.549,-28.078,-5.647
-21.961,-27.765,-1.882
-22.902,-26.824,-1.725
-24.471,-22.275,-1.882
-34.98,-16.784,-0.941
-38.588,-11.294,-1.412
-45.333,-4.392,1.412
-45.647,-4.392,3.922
-42.51,-8.471,4.392
-38.745,-9.412,3.608
-32.157,-9.882,2.039
-30.902,-10.824,0.627
-26.824,-14.745,-5.961
9.412,-21.804,-4.706
52.235,-32.314,-17.569
75.608,-42.667,21.176
3.137,-8.784,15.843
-79.529,-22.588,-4.392
-31.686,-27.922,-7.686
-8.157,-5.02,-5.176
-4.235,-10.51,-4.078
0.471,-17.569,2.196
-2.98,-2.98,-0.941
-4.078,-0.314,-2.039
-2.824,-7.686,-2.353
-4.549,-10.353,-0.471
-8.314,-10.98,0.314
-5.02,-9.725,-1.255
0.157,-9.569,-2.039
1.255,-10.196,-2.039
1.098,-10.667,-2.824
0,-10.196,-2.353
-0.314,-9.725,-1.725
-1.882,-9.098,-1.412
-1.882,-9.098,-1.255
-1.255,-9.098,-1.255
-1.569,-9.412,-1.412
-2.039,-10.039,-2.824
-3.294,-9.882,-3.765
-3.451,-9.725,-3.451
-2.824,-9.098,-3.451
-2.98,-8.941,-3.137
-1.725,-8.784,-2.353
-1.569,-8.941,-2.196
-1.412,-9.255,-2.353
-1.725,-9.569,-2.353
-1.725,-9.725,-2.039
-1.569,-9.882,-1.882
-1.412,-10.039,-2.039
-1.255,-9.725,-2.196
-1.255,-9.882,-2.196
-0.784,-9.725,-2.196
-0.784,-9.725,-2.51
-0.784,-9.412,-2.824
-2.039,-9.098,-2.667
-2.196,-8.941,-2.667
-2.824,-9.255,-3.137
-4.078,-9.569,-3.765
-4.706,-10.51,-4.078
-4.235,-10.824,-3.922
-2.98,-11.294,-4.392
-2.353,-11.765,-4.078
-1.098,-12.549,-3.294
0.157,-12.863,-2.667
0.471,-12.706,-2.196
0.941,-13.333,-0.784
0.157,-13.961,-0.627
-1.412,-14.902,-0.627
-1.255,-15.059,-0.314
-1.569,-16,-1.098
-0.941,-16,-3.451
-0.784,-16.314,-4.235
-0.471,-16.941,-5.333
-0.157,-17.098,-5.49
1.098,-17.412,-5.804
2.196,-17.882,-5.804
4.235,-19.137,-5.804
5.176,-21.176,-4.392
6.431,-25.569,-10.196
2.196,-21.647,-13.176
0.941,-21.961,-11.922
2.98,-25.255,-5.49
2.98,-24.941,-5.961
6.431,-21.02,-10.824
7.843,-20.549,-11.451
7.373,-23.373,-5.961
-0.627,-21.49,-5.333
-11.608,-16.157,-9.255
-1.255,-7.686,-5.02
6.118,-9.569,-5.176
12.863,-15.529,-3.765
10.824,-13.961,-3.137
10.196,-10.039,-1.255
10.196,-7.373,-1.098
8.157,-2.51,-0.471
5.961,-0.314,-0.627
4.863,-0.471,-0.627
4.235,-2.196,-0.627
4.863,-2.98,-0.314
5.02,-3.294,0.627
4.863,-3.451,0.627
4.549,-3.137,0
4.706,-3.137,-0.627
4.392,-4.392,-1.255
3.608,-5.647,-1.569
3.451,-6.118,-1.255
2.039,-7.529,-1.412
1.098,-7.686,-1.098
0.314,-8.471,-1.725
0.157,-9.255,-1.882
0,-10.98,-2.667
0.157,-12.235,-2.667
-0.941,-13.961,-2.039
-1.412,-15.373,-2.353
-1.725,-16.314,-2.667
-1.882,-18.824,-4.235
-2.353,-20.392,-5.49
-4.706,-23.686,-7.529
-6.118,-25.569,-8.471
-9.882,-27.765,-10.353
-14.431,-28.863,-10.824
-17.412,-29.02,-10.353
-20.392,-27.608,-8.314
-19.922,-26.196,-6.902
-19.765,-27.451,0.471
-20.392,-26.51,1.098
-27.608,-22.745,0.941
-31.373,-17.255,-0.941
-40.784,-7.529,0.157
-45.02,-4.235,5.49
-43.765,-5.176,5.961
-36.706,-10.196,4.706
-32.157,-10.98,4.392
-29.333,-10.353,2.353
-29.02,-10.667,0.784
-22.588,-15.373,-1.412
-14.588,-21.176,1.412
37.02,-30.431,-5.02
80,-55.373,11.765
20.235,-15.529,18.824
-80,-18.039,-9.569
-44.706,-27.294,-10.667
-8.471,-7.686,-0.941
-8.314,1.098,-12.863
3.451,-13.176,-0.157
-8.941,-6.902,-3.294
-10.667,-3.451,-1.882
-4.863,-6.745,-1.255
-4.706,-8.784,0
-5.961,-9.882,-2.353
-4.078,-10.196,-2.353
-0.784,-10.353,-2.039
0.314,-10.353,-1.098
0.784,-10.353,-0.941
-0.784,-10.824,-0.157
-1.255,-10.196,0.314
-2.98,-9.412,-0.157
-2.824,-9.255,-0.314
-1.882,-10.039,-0.784
-2.039,-10.196,-1.098
-2.039,-9.882,-2.196
-2.51,-10.039,-2.98
-2.51,-9.569,-3.608
-2.196,-9.255,-3.451
-2.667,-8.471,-2.824
-1.725,-8.314,-2.51
-1.255,-8.784,-2.51
-0.941,-9.569,-2.824
-1.412,-9.569,-2.51
-1.255,-9.255,-1.882
-1.412,-9.569,-1.725
-1.569,-9.725,-1.569
-1.725,-9.725,-2.039
-2.039,-9.882,-1.882
-2.353,-9.882,-1.725
-2.51,-10.196,-1.725
-2.039,-9.882,-1.725
-2.353,-9.725,-2.039
-1.882,-10.039,-1.725
-1.725,-10.196,-2.039
-2.51,-10.353,-1.882
-2.667,-11.294,-2.353
-2.98,-11.765,-2.196
-2.196,-12.235,-2.039
-1.882,-12.235,-2.353
-1.412,-12.706,-2.196
-0.941,-13.333,-1.725
-0.784,-13.647,-1.569
