accX,accY,accZ
-12.863,-17.569,7.059
-16.941,-3.137,-30.902
-39.059,-12.706,-24.784
-13.647,-41.725,-6.902
-9.412,-12.549,-13.333
-3.922,4.078,7.843
4.863,8.314,3.608
-4.706,-8.157,-2.039
-5.804,-9.255,-0.941
-6.431,-8.157,-1.569
-8.314,-9.725,-1.882
-4.235,-12.392,-1.098
0,-11.765,-1.412
1.255,-11.294,-1.569
-0.627,-10.98,-2.51
-2.824,-9.882,-2.353
-4.549,-10.353,-2.353
-2.667,-10.667,-2.51
-0.471,-10.039,-2.98
-0.784,-9.569,-3.922
-1.255,-9.255,-4.235
-1.098,-9.725,-4.078
-0.157,-9.882,-3.451
0.314,-10.039,-3.294
0.157,-10.039,-4.078
0.157,-10.51,-3.451
0.314,-10.667,-3.451
0.157,-10.353,-2.98
-0.784,-10.196,-2.824
-1.255,-10.196,-2.824
-1.569,-9.569,-3.294
-1.725,-9.098,-3.294
-1.255,-8.471,-2.98
-0.784,-8,-3.137
-0.314,-7.686,-3.294
-0.314,-6.588,-3.765
-0.784,-6.588,-3.765
-0.941,-5.647,-4.078
-0.471,-5.647,-4.392
0.157,-5.49,-4.706
-0.314,-6.745,-5.02
-0.627,-7.216,-4.706
-1.255,-8.314,-4.078
-1.882,-9.098,-3.922
-2.667,-10.196,-2.98
-2.667,-10.353,-2.667
-2.98,-10.98,-2.824
-2.667,-10.824,-2.824
-2.196,-11.294,-2.353
-1.882,-11.451,-1.882
-1.882,-11.765,-1.569
-1.412,-12.078,-0.941
-2.196,-12.549,-2.039
-1.725,-13.804,-3.451
-0.627,-13.804,-3.451
-1.098,-13.804,-4.706
-0.784,-13.804,-5.176
0.627,-13.961,-4.392
0.471,-15.686,-4.863
0.314,-14.902,-3.608
-0.157,-14.902,-5.02
1.098,-16.157,-4.549
1.882,-18.667,-5.647
2.667,-19.608,-5.02
4.235,-22.588,-4.706
6.118,-24.941,-4.392
9.412,-28.706,-4.392
10.196,-28.863,-5.176
7.216,-23.686,-9.725
5.02,-18.98,-10.039
6.745,-20.392,-12.392
3.608,-21.49,-11.451
1.255,-20.078,-9.255
-3.922,-21.176,-1.725
-2.667,-20.235,0.627
2.51,-17.098,-6.431
-0.314,-16.627,-5.647
-3.765,-13.49,-8.941
1.569,-5.804,-2.98
0.314,-0.941,-4.863
1.255,-2.824,-8.941
3.765,-6.745,-5.333
3.765,-5.176,-0.941
5.02,-3.608,0
8.941,-2.824,0.157
10.51,-2.51,0.471
9.569,-1.412,-0.157
6.118,0,-0.471
5.176,-0.157,-0.941
3.922,-0.314,-1.725
3.765,-1.255,-1.882
4.235,-3.294,-1.098
4.549,-3.765,-0.627
4.549,-5.02,0
4.235,-6.118,0.157
4.392,-7.216,2.98
2.353,-6.745,-0.157
2.039,-7.216,-0.784
1.569,-8.157,-1.412
1.412,-8.627,-1.569
0.784,-9.412,-2.039
-0.314,-10.824,-1.725
0.157,-11.294,-2.667
-1.098,-11.765,-3.294
-2.667,-12.078,-3.765
-3.451,-13.49,-3.608
-3.294,-13.961,-3.451
-4.235,-16.314,-3.922
-5.02,-17.098,-4.078
-6.431,-18.51,-5.176
-8,-19.765,-6.431
-9.098,-19.765,-7.216
-12.235,-20.863,-8.941
-14.431,-21.176,-9.569
-17.255,-21.804,-10.51
-19.765,-21.333,-10.824
-21.02,-20.235,-10.51
-25.412,-18.196,-8.627
-25.882,-18.039,-7.373
-21.961,-14.588,-6.118
-21.961,-13.333,-6.745
-27.294,-13.804,-6.118
-31.216,-10.667,-4.863
-35.137,-6.745,-5.176
-34.196,-6.118,-5.961
-27.451,-8.627,-5.02
-21.02,-11.608,-5.333
-18.039,-15.529,-9.725
5.961,-13.961,-6.118
27.137,-20.863,-6.431
39.216,-25.569,7.373
6.745,-18.196,8.784
-12.078,-14.745,-21.333
-20.078,-8,-28.863
-34.98,-29.176,1.569
-5.176,-7.373,-5.961
-12.235,0.627,-12.549
7.373,5.333,0.157
-0.471,-1.882,-6.431
-12.863,-9.882,0.471
-10.98,-9.725,1.412
-7.059,-11.451,-0.941
-4.706,-11.451,-0.157
-1.569,-11.922,-0.157
2.824,-12.078,-2.667
1.725,-10.98,-3.608
-5.333,-9.725,-2.353
-5.804,-10.039,-2.667
-1.412,-10.353,-2.51
-0.627,-10.353,-3.294
-2.039,-9.882,-4.392
-2.353,-9.412,-4.549
-1.882,-9.255,-3.137
-0.314,-9.725,-3.451
-0.627,-9.882,-3.922
-0.157,-10.51,-3.451
0.627,-10.667,-3.608
0.471,-10.51,-3.451
-0.471,-10.353,-2.667
-1.098,-10.353,-2.98
-0.941,-9.882,-3.451
-1.412,-9.098,-3.451
-0.784,-8.627,-3.294
-0.784,-8.471,-2.98
-0.784,-7.843,-2.98
-0.627,-7.686,-3.137
-1.412,-7.529,-3.608
-1.725,-6.902,-4.078
-1.412,-6.431,-4.235
-0.314,-6.118,-4.549
-0.784,-6.118,-4.235
-0.784,-6.431,-4.235
-1.255,-7.216,-4.078
-0.941,-8.941,-4.392
-1.569,-8.471,-3.922
-1.569,-9.255,-3.451
-1.725,-9.882,-2.824
-2.353,-10.039,-3.294
-2.196,-10.51,-2.98
-1.569,-10.824,-3.137
-1.098,-11.294,-3.451
-0.314,-11.451,-2.98
-0.627,-13.176,-2.353
-0.784,-13.804,-3.137
-0.314,-13.804,-2.824
-0.627,-14.588,-4.078
-0.941,-14.431,-3.765
0,-14.275,-3.451
-0.471,-13.804,-3.765
0.157,-13.49,-3.451
-0.314,-14.745,-4.078
0.314,-16,-3.922
0.784,-17.569,-5.804
1.098,-17.569,-6.431
3.608,-20.392,-6.118
4.078,-22.745,-5.176
6.431,-25.725,-3.137
8.471,-28.235,-3.137
11.137,-29.02,-3.294
8.784,-22.745,-9.255
5.647,-18.353,-9.569
6.118,-18.824,-13.804
6.745,-20.706,-11.765
0.471,-22.902,-4.392
0.314,-22.275,-5.02
2.039,-18.51,-4.078
1.882,-17.255,-4.235
-1.725,-16,-6.745
-2.039,-13.804,-7.686
0.784,-9.882,-5.961
0.784,-1.255,-4.235
-0.471,-0.627,-6.902
5.647,-6.902,-3.137
5.804,-6.745,-0.471
7.843,-3.137,-0.157
9.882,-2.667,-0.314
12.078,-2.353,0.784
9.098,-0.314,0.627
7.373,0.157,0
6.118,0,-1.725
5.647,-1.255,-1.882
5.804,-3.765,-0.941
5.804,-4.392,-0.157
5.961,-6.275,2.667
4.235,-6.431,1.882
3.765,-7.686,1.098
2.039,-8.314,0.471
1.569,-8.784,-0.627
1.255,-9.725,-1.725
0.627,-10.196,-1.882
0,-11.137,-2.196
-0.941,-11.451,-2.039
-1.725,-12.392,-2.196
-2.667,-13.49,-2.98
-2.824,-14.275,-3.137
-5.647,-14.588,-3.137
-5.333,-15.373,-3.608
-5.333,-16.941,-5.02
-5.961,-17.725,-5.647
-8,-18.98,-7.373
-9.098,-18.824,-9.412
-10.353,-18.667,-10.51
-14.118,-18.98,-12.235
-14.745,-19.608,-12.863
-20.078,-21.961,-12.392
-22.431,-21.02,-10.51
-22.275,-17.255,-7.686
-21.804,-16.471,-4.706
-19.608,-14.588,-5.804
-20.706,-14.118,-6.588
-22.431,-13.49,-6.902
-27.137,-11.137,-5.961
-29.804,-8.784,-5.02
-32.784,-6.745,-3.765
-31.059,-7.059,-4.235
-25.412,-9.412,-4.078
-23.529,-10.039,-4.078
-21.176,-10.039,-4.863
-15.373,-14.275,-10.824
0.471,-18.98,-11.294
37.804,-23.059,0.627
51.922,-30.118,9.412
2.824,-21.961,11.137
-18.667,-20.078,-2.98
-23.373,-12.392,-32.157
-22.431,-37.961,6.275
-1.255,-16,-4.392
-13.02,2.824,-2.51
3.451,8.314,2.196
-6.118,-8.471,-8
-14.275,-9.569,-0.941
-8.471,-9.569,0.157
-8,-10.51,-0.627
-3.608,-12.235,-1.255
5.49,-13.49,-4.078
4.863,-12.706,-5.176
-5.176,-8.627,-2.667
-9.255,-9.098,-2.039
-3.137,-10.98,-0.941
-0.627,-11.137,-2.039
-2.51,-10.667,-3.294
-4.235,-9.882,-3.765
-2.98,-9.725,-3.294
-1.255,-10.039,-3.451
-0.157,-10.98,-3.137
-0.314,-11.922,-2.353
-0.471,-11.765,-2.667
-0.627,-12.235,-2.51
-0.471,-12.235,-2.51
-1.098,-11.451,-2.51
-1.569,-10.039,-2.667
-0.941,-9.412,-2.667
0,-7.843,-3.294
-0.314,-7.529,-3.922
-0.471,-6.118,-4.392
-0.471,-5.961,-4.392
-0.941,-5.333,-4.549
0.157,-4.863,-4.235
0,-5.49,-4.706
-0.471,-5.333,-5.02
-0.314,-6.118,-4.863
-1.255,-7.373,-4.549
-0.941,-6.745,-4.078
-2.353,-8.784,-4.235
-2.51,-8.784,-4.392
-2.667,-9.255,-3.765
-2.667,-9.725,-3.922
-2.039,-9.569,-3.294
-1.569,-9.882,-1.882
-1.725,-10.196,-1.412
-1.725,-10.824,-1.098
-1.725,-10.98,-1.569
-1.412,-11.922,-2.196
-0.941,-12.549,-2.667
-0.941,-14.118,-3.451
-1.255,-15.059,-4.078
-0.157,-13.961,-4.235
0.314,-14.118,-2.824
-0.157,-14.431,-3.922
0.471,-14.745,-3.765
0,-16.314,-5.02
1.412,-17.412,-5.961
2.51,-18.196,-6.275
3.451,-20.549,-6.745
4.863,-23.059,-4.392
6.118,-27.451,-3.137
8.471,-30.588,-1.412
10.353,-32.471,-2.353
6.902,-27.294,-6.902
3.765,-21.804,-9.098
8.157,-20.078,-14.902
7.843,-24.941,-12.078
4.549,-26.196,-5.49
2.039,-22.275,-2.039
5.961,-19.765,-4.863
0.471,-17.412,-3.922
-2.196,-15.529,-6.431
-0.157,-12.392,-8.471
0.941,-7.529,-5.176
-1.098,1.412,-7.216
6.745,-6.118,-4.549
7.216,-7.216,-0.941
6.431,-3.608,1.882
8,-2.51,2.039
10.51,-3.922,2.51
10.196,-2.824,2.039
7.686,0,0.784
6.588,-0.627,-0.941
5.647,-0.157,-1.098
5.176,-1.725,-1.098
4.863,-2.98,-0.471
4.549,-4.078,0.471
4.235,-5.176,0.627
5.02,-6.902,1.255
2.824,-6.118,0
2.667,-7.843,-0.314
2.51,-8.784,-1.412
2.353,-9.725,-1.569
0.941,-10.98,-1.569
0.157,-11.294,-1.882
-0.784,-12.392,-1.569
-0.941,-13.333,-1.569
-1.725,-15.373,-2.667
-3.137,-15.843,-2.667
-4.863,-17.725,-2.824
-5.804,-19.451,-3.294
-7.059,-20.235,-3.922
-8.941,-20.863,-5.176
-9.725,-20.863,-5.961
-10.824,-21.333,-8
-12.235,-22.118,-8.471
-15.059,-23.843,-9.412
-18.667,-23.216,-9.412
-20.235,-21.647,-8.157
-23.059,-20.863,-7.216
-28.235,-19.294,-7.529
-21.961,-12.392,-8.784
-24.784,-11.137,-9.569
-37.02,-10.51,-5.961
-40,-7.529,-5.02
-37.176,-5.02,-7.686
-25.098,-8.784,-7.059
-21.333,-10.353,-5.961
-19.608,-10.353,-5.961
-19.608,-11.608,-13.333
-2.667,-12.706,-6.902
13.647,-18.824,-3.294
51.137,-36.863,8.784
18.039,-21.804,10.353
-16.627,-13.02,-13.176
-21.333,-11.922,-24.314
-35.608,-19.608,-9.725
-13.02,-14.745,-3.608
-12.863,-12.078,-7.686
-5.176,2.824,-0.941
0.784,2.196,-4.078
-7.529,-10.353,-1.098
-9.882,-8.471,-1.098
-7.529,-9.255,-0.784
-1.098,-11.765,0
1.098,-11.765,-0.784
-0.314,-12.235,-3.294
-3.294,-11.451,-3.765
-2.039,-11.137,-0.941
-2.039,-10.039,0
-3.765,-11.451,-3.608
-4.235,-10.196,-4.235
-3.137,-9.569,-4.078
-1.412,-9.569,-4.078
-1.098,-9.569,-4.078
0.157,-10.353,-3.922
0.471,-10.51,-3.765
0.314,-11.137,-3.608
-0.471,-11.137,-3.922
-0.314,-10.824,-4.078
-0.314,-10.353,-3.608
-0.627,-10.353,-3.294
-2.196,-9.882,-2.353
-2.196,-9.412,-2.353
-1.569,-8.471,-2.824
-1.412,-7.843,-3.294
-0.941,-7.216,-3.451
-0.627,-5.961,-3.137
0,-5.333,-3.294
0.784,-4.706,-3.294
1.098,-4.392,-3.451
0.784,-5.02,-4.549
0.314,-5.647,-4.706
-0.784,-7.529,-4.863
-0.314,-8.627,-5.647
-1.412,-9.255,-5.647
-2.196,-10.039,-5.804
-1.725,-10.196,-5.647
-1.569,-10.196,-4.235
-1.569,-10.353,-4.392
-0.941,-10.51,-2.667
-1.725,-10.98,-1.412
-1.412,-11.765,-0.627
-1.098,-12.235,-0.784
-0.314,-12.549,-1.569
-0.627,-13.176,-3.294
-0.627,-14.118,-4.078
-0.941,-14.902,-4.392
-0.784,-13.333,-4.078
-0.314,-15.059,-3.137
0.157,-15.843,-3.608
0.627,-16.314,-3.294
1.098,-18.039,-4.863
2.353,-18.98,-4.863
4.549,-21.333,-5.961
5.647,-24.314,-5.647
8.941,-28.235,-4.706
10.51,-30.588,-4.392
15.373,-32,-8.627
4.392,-21.961,-11.765
1.882,-18.51,-11.451
6.118,-24.941,-16.471
5.02,-26.196,-14.588
-3.922,-25.882,-4.078
0,-24.471,-4.235
5.02,-21.647,-2.98
2.353,-19.765,-3.451
0.157,-14.118,-8.157
0.314,-9.098,-2.824
0.157,-2.039,-5.333
7.686,2.196,-8.941
8.471,-3.294,-3.294
5.804,-3.294,0.471
6.588,-1.098,1.255
9.098,-1.098,1.098
10.196,-2.353,0.784
9.725,-0.471,0.471
6.431,1.412,-1.255
5.176,0.471,-2.196
4.863,-1.255,-2.98
3.608,-2.196,-3.294
3.294,-3.765,-1.569
3.922,-5.02,-0.627
4.235,-6.118,0.784
5.647,-8.157,0
5.02,-8.627,0.784
4.549,-10.353,0.471
2.51,-10.353,0.314
0.627,-11.294,-0.784
-1.412,-11.451,-0.627
-0.627,-12.392,-2.667
-1.412,-13.49,-2.98
-2.824,-15.529,-3.294
-4.706,-16.784,-3.922
-5.02,-17.098,-4.392
-6.118,-17.725,-5.333
-7.529,-17.882,-6.275
-9.882,-18.196,-7.373
-9.882,-18.353,-8
-9.098,-17.725,-9.412
-8.627,-18.667,-9.725
-10.039,-19.294,-10.196
-14.118,-21.333,-10.196
-17.255,-21.961,-9.882
-25.412,-21.961,-9.098
-23.373,-20.235,-6.588
-25.255,-16.941,-2.51
-19.451,-13.961,-2.667
-22.275,-16,-3.608
-22.745,-11.451,-5.961
-26.51,-10.196,-6.118
-33.255,-7.529,-6.745
-33.569,-6.902,-6.588
-27.451,-8.784,-5.647
-24.314,-9.725,-4.706
-21.961,-10.353,-4.863
-21.961,-9.882,-5.804
-20.392,-10.353,-9.098
8.314,-17.882,-12.078
30.902,-20.235,-5.961
31.843,-17.725,3.294
18.196,-16.471,8.784
-14.118,-17.412,2.196
-20.392,-11.137,-17.882
-19.922,-11.451,-29.02
-10.353,-23.686,-4.078
-9.725,-17.255,-8.627
-16.784,-3.451,4.706
-5.333,4.392,0.941
-7.216,-12.706,-2.824
-6.118,-13.176,1.882
-8.314,-8.314,-0.314
-8.784,-9.412,-0.314
-2.51,-10.196,-0.784
0.627,-10.98,-1.569
-0.314,-11.451,-2.98
-1.569,-10.98,-3.294
-0.784,-10.824,-2.353
-1.725,-10.667,-2.824
-3.137,-10.824,-4.235
-2.824,-9.882,-5.02
-0.627,-9.725,-4.235
-0.314,-9.725,-4.235
-0.314,-10.039,-4.078
-0.471,-10.196,-3.765
-0.157,-10.51,-4.078
0.471,-10.98,-4.078
0.627,-10.824,-4.078
0.471,-10.667,-3.922
-0.784,-10.98,-3.137
-2.196,-9.882,-2.98
-1.882,-9.255,-2.98
-0.941,-7.529,-2.667
-0.627,-7.216,-2.98
0,-6.745,-3.451
0,-5.804,-3.765
-0.627,-5.961,-3.765
-0.941,-5.333,-4.078
-0.157,-5.176,-4.549
0.157,-5.49,-4.549
0,-5.49,-4.706
-0.941,-7.843,-4.706
-1.412,-8.157,-4.706
-1.882,-9.569,-4.549
-2.196,-9.882,-4.549
-2.98,-10.196,-3.922
-2.196,-10.196,-3.137
-1.882,-10.039,-3.294
-1.725,-10.196,-2.51
-1.725,-10.196,-1.255
-2.196,-11.294,-0.941
-1.412,-11.765,-1.098
-1.569,-13.804,-2.353
-1.882,-14.431,-3.137
-1.098,-15.529,-3.922
-0.941,-14.745,-3.608
-0.471,-14.745,-4.078
-0.314,-14.275,-3.451
1.255,-16.314,-2.51
0.157,-16.471,-3.608
1.725,-17.882,-3.137
1.255,-18.667,-5.176
2.98,-20.863,-5.49
6.118,-24.157,-4.078
9.412,-26.51,-4.392
10.98,-28.235,-5.333
7.216,-26.51,-10.196
6.902,-24.941,-12.549
8.157,-23.843,-10.51
8.314,-24,-8.784
6.588,-21.176,-12.078
-2.667,-22.588,-2.667
0.314,-25.098,-3.294
3.137,-22.431,-3.294
-4.863,-19.137,0
-4.392,-14.118,-13.961
-1.098,-11.608,-12.549
0.157,-4.078,-7.216
1.098,-0.314,-8.314
6.745,-6.431,-3.294
6.431,-7.686,0.471
6.902,-5.49,0.627
9.882,-2.824,0.784
10.039,-2.51,0.941
8.157,-0.784,0.784
7.216,0.157,-0.314
5.961,0.627,-1.569
6.118,0,-2.353
4.863,-1.255,-2.039
4.549,-2.51,-1.098
4.392,-2.824,-0.627
3.765,-3.765,0.314
3.922,-5.02,0.784
4.863,-6.118,0
2.824,-5.961,0.157
1.882,-7.529,-0.471
0.157,-8.314,-0.627
0.157,-8.471,-1.569
-0.157,-9.569,-2.196
0.314,-10.353,-2.353
0.157,-11.608,-2.51
-0.157,-12.549,-2.51
-2.98,-14.588,-3.137
-2.98,-15.059,-3.608
-3.451,-16.314,-4.235
-5.804,-18.353,-4.549
-6.902,-19.451,-5.333
-8.314,-19.922,-6.431
-8.627,-19.922,-7.373
-9.882,-20.392,-9.255
-11.294,-20.863,-10.039
-15.686,-21.333,-11.765
-19.137,-18.98,-12.549
-19.451,-17.569,-13.176
-21.49,-16.471,-13.49
-20.706,-16.157,-11.451
-25.255,-16.314,-7.059
-21.02,-13.961,-5.804
-25.412,-14.431,-4.392
-27.922,-10.98,-4.863
-32.471,-8.471,-6.431
-32.314,-5.961,-7.529
-29.176,-6.275,-7.529
-22.431,-9.569,-6.118
-21.333,-9.882,-6.118
-18.353,-13.804,-12.078
-8.941,-14.275,-8.314
26.039,-24,-4.078
37.961,-36.235,21.02
-4.235,-21.647,13.02
-21.804,-17.255,-9.098
-19.294,-11.294,-29.961
-36.392,-10.98,-10.196
-18.353,-22.431,0.471
-14.745,-9.882,-7.686
-21.804,-2.824,-0.627
2.353,-4.863,-2.353
-6.745,-8,-0.784
-7.059,-6.745,0.941
-6.745,-10.667,-2.039
-2.51,-11.451,-2.51
2.98,-11.922,-1.882
1.882,-11.765,-3.765
-5.49,-9.882,-4.392
-4.392,-10.196,-3.137
-0.941,-10.824,-0.941
-2.824,-11.137,-4.078
-3.451,-10.353,-4.078
-2.667,-9.255,-4.078
-2.039,-9.098,-4.078
-1.569,-9.725,-3.922
-0.627,-9.882,-3.765
0.314,-10.824,-3.922
-0.627,-11.294,-3.765
-0.627,-10.353,-4.078
-0.784,-10.196,-3.294
-1.412,-9.882,-3.922
-1.569,-9.412,-2.98
-1.412,-9.255,-2.824
-1.569,-8.627,-3.137
-1.882,-8.157,-3.451
-1.725,-7.843,-3.765
-1.725,-7.843,-3.922
-1.725,-7.529,-4.392
-1.255,-7.216,-3.922
-0.627,-6.902,-3.765
0.314,-6.745,-3.294
1.098,-6.275,-3.294
-0.157,-6.431,-3.294
-0.471,-7.686,-3.294
-0.784,-8,-3.608
-1.725,-8.471,-3.922
-1.882,-8.784,-4.235
-1.412,-8.941,-4.392
-1.569,-9.255,-4.706
-1.412,-9.882,-5.333
-1.882,-10.196,-5.176
-1.255,-10.98,-3.294
-1.255,-11.608,-1.882
-1.412,-11.608,-1.098
-1.255,-12.549,-1.569
-0.784,-12.863,-1.725
-0.627,-13.804,-2.51
-1.412,-15.059,-3.137
-1.098,-14.275,-3.608
-1.255,-13.647,-3.765
-0.314,-14.745,-3.765
0.627,-17.412,-2.667
0.941,-16,-3.137
1.255,-18.667,-4.549
2.824,-18.51,-5.49
4.863,-23.059,-5.961
6.902,-24.471,-5.647
9.882,-29.804,-5.961
11.765,-31.059,-7.373
9.098,-29.647,-10.667
6.745,-24.471,-8.784
10.51,-23.686,-13.02
2.51,-18.667,-14.588
0,-21.49,-8.627
-5.804,-25.098,-3.451
1.098,-24.314,-6.745
9.412,-20.706,-7.059
0.784,-13.49,-5.176
-0.157,-10.824,-9.412
-0.784,-5.647,-2.196
-3.294,0,-6.745
1.725,-1.412,-9.725
5.961,-6.588,-4.235
4.863,-5.176,0.157
6.902,-1.882,1.098
9.255,-2.196,1.098
10.667,-2.039,0.784
9.412,-1.255,0.784
6.431,0.627,-0.314
5.02,0.314,-0.627
4.706,-0.784,-1.882
5.02,-1.098,-1.255
4.549,-2.353,-1.098
3.922,-3.922,-0.157
3.294,-5.176,0
2.51,-6.275,0.471
2.196,-5.961,0.157
1.098,-6.588,-0.627
2.196,-8,-1.412
2.51,-8.627,-1.882
2.667,-9.255,-1.882
0.941,-10.353,-2.196
-0.784,-10.824,-1.725
-1.098,-11.451,-1.725
-1.098,-13.49,-2.196
-1.255,-14.431,-2.196
-2.51,-15.843,-2.51
-3.294,-16.627,-3.137
-4.863,-18.353,-3.608
-7.059,-20.706,-4.706
-8.157,-21.02,-5.333
-9.255,-21.804,-6.745
