accX,accY,accZ
-3.294,-36.235,-8.471
2.51,-34.353,-8.627
1.255,-25.098,-5.804
-2.667,-20.235,-4.549
-8.627,-15.216,-8.784
-2.51,-14.902,-10.824
5.49,-16.157,-7.059
2.196,-12.863,-5.647
-7.843,-8.471,-7.686
-3.922,-9.412,-5.176
-3.294,-4.706,-3.922
-2.196,2.196,3.922
-4.863,2.196,3.451
4.549,-2.98,-4.863
10.039,-4.392,-5.804
10.51,-2.196,-5.804
9.255,-1.569,-4.863
8.471,-0.784,-2.51
7.529,-0.627,-2.039
7.059,-0.784,-1.569
5.961,-1.725,-1.412
5.176,-2.196,-1.098
3.765,-2.667,-1.098
3.922,-2.98,-0.941
3.765,-3.922,-0.784
3.451,-4.706,-0.784
3.294,-5.02,-1.412
2.196,-5.804,-1.569
1.882,-5.961,-1.882
0.784,-6.588,-1.882
0.627,-7.059,-2.196
-0.157,-8,-2.667
-0.471,-8.471,-2.667
-0.627,-9.725,-2.98
-1.882,-10.824,-2.824
-2.196,-11.451,-3.137
-2.98,-13.49,-3.294
-3.137,-14.431,-3.137
-3.765,-16.627,-3.294
-3.765,-17.882,-2.98
-4.706,-21.333,-3.765
-8.941,-25.255,-5.647
-12.392,-27.608,-6.588
-19.765,-30.118,-6.745
-21.804,-30.118,-6.745
-24,-26.353,-7.059
-25.412,-23.686,-6.431
-31.059,-19.137,-2.98
-33.098,-17.412,0.471
-34.039,-12.706,5.176
-33.725,-7.686,2.98
-36.235,-5.333,1.412
-41.098,-1.725,-0.314
-40.627,-0.314,1.569
-34.196,-0.627,3.294
-31.216,-2.824,3.922
-27.922,-6.745,4.078
-27.137,-7.373,3.608
-12.549,-17.412,-4.549
24,-24.314,-21.333
66.353,-44.392,-17.255
-3.922,-22.431,11.451
-44.549,-2.98,-8.157
-25.412,-23.216,1.725
-7.529,-24.314,1.725
-2.51,-7.373,0.471
-7.059,0.471,-2.039
-8.157,0.941,-6.118
-14.902,-8.314,-6.902
-12.078,-14.118,-1.882
-1.569,-8.941,0
-5.647,-6.902,1.412
-8.784,-9.882,-0.627
-5.176,-9.882,-1.725
-4.706,-8,-3.765
-2.98,-8,-2.98
-2.667,-8,-1.725
-3.451,-8.471,0.471
-2.98,-10.039,-0.471
-3.451,-9.882,-1.725
-4.078,-9.098,-1.255
-4.549,-8.471,-1.255
-3.608,-8.627,-1.882
-3.294,-8.627,-1.725
-3.922,-8.471,-1.882
-3.922,-8.471,-2.196
-4.078,-8.471,-2.51
-3.922,-8.471,-2.667
-3.765,-8.314,-3.294
