accX,accY,accZ
-3.922,-8.157,-24.314
-2.196,-7.216,-19.294
1.882,-7.686,-15.373
2.667,-8.471,-12.706
0.314,-8.314,-9.725
-1.255,-19.922,2.98
0,-9.725,5.49
-2.51,-15.686,20.863
-12.392,-14.588,11.137
-10.98,-12.392,-18.824
-0.157,-28.549,-13.02
6.902,-36.392,-12.078
8.941,-25.098,-3.451
-3.765,-10.353,2.196
-11.765,-1.882,-1.255
-9.412,-8.784,-9.255
-5.333,-14.275,-5.02
2.824,-15.059,-4.078
2.667,-12.235,-6.118
-0.627,-13.49,-1.882
-2.196,-11.451,-0.157
-3.608,-7.216,-1.412
-2.353,-8.941,-0.471
-2.196,-9.569,-1.098
-4.078,-10.196,-1.882
-4.549,-10.824,-1.255
-4.549,-10.353,-0.627
-3.294,-9.098,-0.941
-3.608,-9.569,-0.784
-3.765,-9.882,-0.941
-2.824,-10.039,-1.412
-2.98,-9.882,-0.627
-2.824,-10.196,-0.314
-2.667,-9.569,-0.784
-3.137,-9.255,-1.098
-3.608,-8.627,-0.941
-4.078,-8.784,-0.784
-4.549,-8.471,-1.098
-4.392,-8.784,-0.941
-3.922,-8.784,-0.471
-2.98,-9.255,-0.471
-2.51,-9.412,-0.471
-2.667,-9.725,-0.471
-2.824,-9.569,-0.314
-2.98,-8.784,-0.314
-3.294,-8.784,-0.157
-3.137,-8.157,-0.471
-3.451,-8.471,-0.471
-3.765,-8.157,-0.314
-3.451,-8.314,-0.157
-3.608,-8.314,-0.471
-3.451,-8.471,-0.784
-3.922,-7.843,-1.412
-4.078,-8.471,-0.471
-3.922,-8.627,-1.569
-3.451,-9.725,-1.725
-2.667,-9.569,-2.039
-2.98,-9.725,-1.725
-3.765,-9.725,-2.353
-3.451,-10.039,-2.353
-3.137,-10.51,-2.353
-3.451,-10.667,-1.882
-2.824,-10.51,-2.196
-2.824,-10.353,-2.51
-2.98,-10.667,-2.039
-3.451,-10.667,-2.353
-2.667,-11.451,-2.196
-3.451,-10.98,-1.882
-1.882,-11.765,-2.196
-3.451,-11.608,-1.882
-2.51,-12.706,-1.725
-3.451,-11.765,-1.882
-4.235,-12.392,-1.569
-6.275,-13.804,-0.784
-6.275,-14.275,-0.784
-6.275,-16.314,-0.157
-6.431,-18.039,1.098
-6.431,-18.039,1.882
-7.216,-19.922,3.451
-7.686,-20.235,5.49
-9.412,-22.745,5.961
-10.51,-24.627,8
-9.098,-23.843,6.118
-8.314,-21.176,2.667
-8.941,-15.686,-8.627
-9.725,-17.569,-8.157
-13.961,-20.235,-2.667
-11.765,-22.902,-1.882
-5.961,-20.078,-0.471
-4.863,-18.196,-1.255
-7.373,-16.157,-2.824
-9.098,-13.961,-1.569
-6.902,-5.176,1.569
-6.745,-14.588,-4.078
-8.941,-15.373,0.627
-10.039,-6.275,9.882
-8,-4.078,9.412
-4.863,-5.804,9.412
-5.02,-4.549,8.941
-3.451,-2.98,6.902
-3.765,-2.824,6.588
-3.608,-2.98,4.392
-5.49,-4.392,3.294
-2.353,-3.451,1.882
-2.667,-4.392,1.725
-2.824,-4.706,2.196
-1.569,-0.157,0.157
-3.608,-5.02,2.667
-2.196,-5.333,1.569
-2.039,-6.275,1.725
-1.255,-6.431,0.941
-1.098,-6.745,0.941
-0.784,-7.373,0.157
-0.627,-8.314,-0.627
-1.098,-8.941,-0.941
-1.412,-9.725,-1.412
-0.471,-9.569,-2.196
-1.725,-11.294,-0.941
-1.412,-11.137,-2.353
-1.882,-13.176,-1.882
-0.941,-13.333,-1.725
-1.725,-15.373,-2.667
-0.471,-15.529,-5.176
-3.608,-19.137,-2.353
-2.51,-17.725,-5.961
-5.49,-18.196,-6.431
-8.157,-21.49,-6.431
-9.569,-21.49,-7.686
-6.588,-23.529,-11.765
-6.431,-24,-11.922
-4.549,-24.157,-12.706
-3.765,-22.902,-13.49
-3.608,-21.02,-14.275
-2.98,-17.882,-18.51
-1.882,-16.157,-21.333
2.667,-12.863,-31.686
5.961,-10.98,-36.235
9.725,-7.843,-37.647
10.353,-6.118,-37.961
3.137,-4.392,-31.216
0.784,-6.588,-24.314
-1.725,-6.745,-20.392
2.667,-7.843,-14.902
-0.471,-14.118,-3.922
-4.549,-8.314,-3.451
-6.118,-7.529,5.176
-15.373,-20.549,48
-11.451,-14.588,13.961
-1.255,-16,-25.725
3.294,-28.706,-13.02
9.569,-35.765,-11.608
8.157,-24.157,-5.49
-5.333,-8.471,-1.569
-9.098,-3.294,-6.745
-10.196,-8,-8.784
-1.098,-16.627,-4.706
4.078,-18.196,-3.137
0.941,-13.961,-4.235
-2.51,-10.039,-4.235
-6.275,-7.843,0
-4.549,-7.059,0.157
-2.196,-9.098,-1.569
-2.667,-9.569,-1.569
-3.608,-10.353,-1.725
-3.294,-10.196,-1.098
-3.765,-10.039,-1.098
-4.863,-9.725,-1.255
-4.392,-9.569,-1.098
-2.98,-9.255,-0.784
-3.294,-9.098,-0.941
-3.137,-9.725,-1.255
-3.451,-9.412,-1.255
-3.608,-9.569,-1.098
-2.667,-9.725,-0.941
-3.137,-9.725,-1.098
-4.078,-8.941,-0.941
-4.235,-8.471,-0.784
-2.98,-8.941,-1.098
-3.451,-9.255,-0.784
-3.137,-8.157,-0.471
-3.608,-8.784,-0.157
-2.51,-9.725,-0.314
-1.882,-9.255,-0.471
-2.353,-9.882,-0.314
-2.98,-8.314,0
-3.294,-8,-0.314
-4.235,-8.157,-0.157
-3.765,-9.412,0
-3.137,-8.471,-0.314
-2.667,-8.471,-0.471
-2.667,-9.098,-0.627
-3.137,-9.725,-0.941
-2.353,-9.412,-1.255
-2.353,-9.412,-1.725
-2.039,-9.725,-1.882
-2.667,-9.725,-1.882
-2.824,-10.039,-2.039
-2.98,-10.039,-1.725
-2.824,-10.039,-2.196
-3.137,-9.882,-2.039
-3.765,-9.882,-2.039
-4.549,-9.882,-2.039
-3.608,-10.51,-2.196
-3.137,-10.98,-2.196
-3.137,-10.98,-1.569
-3.137,-11.294,-2.039
-3.137,-11.294,-2.039
-1.725,-11.608,-2.196
-2.196,-11.765,-1.725
-2.196,-11.765,-1.098
-3.608,-11.922,-1.569
-5.176,-11.922,-1.569
-6.275,-11.294,-2.196
-6.588,-15.059,-1.098
-6.588,-16.157,-0.471
-6.431,-16.784,0.471
-6.431,-17.255,1.569
-5.647,-19.137,3.294
-6.275,-20.706,4.392
-6.431,-21.961,7.529
-5.961,-21.49,7.686
-7.216,-22.431,5.804
-7.686,-21.49,5.804
-8.314,-19.922,2.039
-7.216,-19.451,-3.922
-8.784,-14.902,-6.902
-13.804,-21.804,1.255
-11.922,-20.706,1.882
-7.529,-18.51,0.157
-7.373,-17.569,-1.098
-6.902,-17.098,-4.863
-7.216,-14.745,-3.137
-7.686,-4.706,1.098
-9.412,-16,-2.196
-11.451,-16,2.98
-11.922,-5.961,13.176
-8.627,-2.824,11.765
-3.137,-6.118,11.451
-2.824,-4.235,10.039
-3.137,-2.353,6.902
-2.51,-2.196,6.118
-4.235,-2.667,4.706
-5.647,-2.98,3.608
-4.392,-4.863,2.667
-3.294,-8.471,2.353
-1.569,-6.275,1.882
-2.353,-3.765,1.725
-2.353,-5.804,1.882
-2.039,-5.961,1.569
-2.039,-6.118,1.098
-1.412,-6.745,0.471
-0.627,-7.216,0.471
-0.627,-7.843,-0.471
-0.784,-8.941,-0.314
-0.941,-9.255,-0.627
-1.569,-10.353,-0.784
-1.882,-10.824,-0.784
-1.725,-11.608,-1.569
-1.882,-12.549,-1.725
-1.412,-13.961,-2.824
-1.882,-14.588,-2.98
-1.569,-17.098,-3.137
-0.941,-15.843,-4.706
-3.451,-18.51,-5.02
-5.02,-19.294,-6.588
-6.745,-20.706,-7.059
-6.275,-22.902,-9.882
-6.118,-24,-10.98
-5.804,-24.784,-11.608
-5.333,-24.314,-12.392
-5.49,-21.961,-13.961
-4.392,-21.647,-14.275
-0.941,-19.922,-18.196
-0.941,-18.196,-23.843
0.314,-13.02,-28.549
5.961,-9.882,-38.588
8.157,-9.412,-40.627
9.255,-5.961,-38.745
5.49,-3.765,-34.51
0,-8.157,-23.216
-2.51,-7.059,-21.804
0.314,-6.588,-17.412
0.471,-11.765,-8
-0.157,-10.824,0.627
-13.804,-10.51,20.706
-17.569,-14.902,34.824
-6.588,-12.863,-14.588
1.098,-16.314,-26.039
7.373,-36.235,-10.51
10.98,-37.647,-11.137
0.157,-13.961,-8
-3.608,-10.667,-5.02
-10.196,-1.569,-10.196
-14.745,-7.059,-15.373
-3.922,-19.137,-1.882
6.275,-16.471,-5.647
3.294,-12.706,-6.431
-3.922,-7.843,-0.784
-6.118,-8.157,0.157
-0.941,-7.843,-1.569
-1.255,-8.627,-0.471
-5.02,-9.098,-2.039
-4.863,-10.039,-2.51
-2.98,-10.51,-1.255
-4.392,-9.412,-0.627
-4.706,-9.412,-0.627
-2.824,-9.725,-1.412
-3.137,-9.725,-0.941
-3.765,-8.941,-1.882
-3.451,-9.569,-1.725
-3.922,-9.412,-1.255
-3.451,-9.412,-1.098
-2.667,-9.882,-1.569
-2.824,-9.725,-1.725
-3.922,-9.255,-1.255
-3.922,-8.784,-1.725
-4.235,-8.784,-1.412
-3.765,-8.627,-1.412
-3.451,-9.255,-1.098
-3.765,-9.412,-1.255
-2.824,-9.725,-0.784
-2.667,-8.314,-1.098
-2.196,-9.098,-1.255
-2.667,-9.882,-1.412
-2.667,-8.627,-1.882
-2.824,-8.471,-1.255
-3.451,-7.686,-1.255
-3.451,-9.098,-0.784
-3.137,-9.412,-0.784
-2.667,-7.059,-1.569
-2.98,-8.627,-0.627
-2.98,-9.412,-0.784
-2.824,-8.784,-1.255
-2.667,-7.216,-1.569
-2.51,-9.569,-1.412
-2.196,-10.51,-2.039
-2.039,-10.824,-2.039
-2.039,-11.137,-2.196
-3.294,-10.667,-1.882
-3.765,-10.667,-2.196
-3.451,-10.824,-2.196
-3.765,-11.294,-2.039
-3.608,-11.608,-2.196
-3.294,-11.451,-2.039
-2.98,-11.765,-1.569
-2.667,-11.922,-2.196
-1.882,-11.922,-1.569
-2.039,-12.392,-1.725
-4.078,-12.706,-1.255
-5.333,-13.176,-0.784
-7.059,-14.745,-0.314
-7.216,-15.686,0
-7.216,-18.196,1.255
-7.373,-19.137,1.882
-9.255,-23.529,5.333
-7.216,-22.275,6.745
-9.412,-25.412,8.157
-10.353,-26.51,8.157
-9.098,-25.255,7.059
-8.941,-18.51,0.471
-11.765,-22.431,-0.157
-7.216,-17.725,-0.157
-7.843,-18.51,-0.627
-8.471,-16,-2.353
-8.941,-17.569,-1.882
-8,-18.353,-5.49
-7.843,-17.569,-4.549
-9.255,-14.588,-3.137
-7.373,-5.333,1.098
-6.275,-13.176,-2.824
-11.608,-17.412,6.275
-11.137,-10.353,11.765
-6.902,-3.294,10.039
-4.392,-5.176,8.784
-1.098,-4.078,6.588
-2.353,-4.863,5.647
-3.608,-2.196,4.078
-4.235,-4.078,3.137
-3.922,-3.765,2.824
-2.98,-4.235,2.824
-2.667,-5.176,2.824
-1.569,-4.549,2.039
-2.51,-4.863,1.725
-0.471,-4.078,1.255
-1.412,-4.078,1.569
-1.412,-5.804,1.255
-1.098,-7.373,1.255
-0.471,-6.902,0.471
-0.314,-7.373,0.471
-0.314,-7.843,0.314
-0.314,-9.255,0
-0.157,-9.725,-1.098
-0.471,-10.039,-1.725
-0.784,-10.51,-2.196
-1.882,-11.451,-1.412
-2.824,-12.706,-0.784
-2.196,-12.863,-1.412
-0.627,-16.314,-2.98
-0.157,-17.098,-3.137
-1.882,-17.569,-5.804
-1.882,-18.039,-6.118
-4.078,-19.294,-7.843
-4.706,-20.392,-8.157
-5.02,-22.431,-11.137
-5.961,-25.412,-12.706
-5.961,-24.314,-13.176
-7.059,-24.314,-13.49
-5.02,-23.373,-13.804
-2.51,-21.176,-17.569
-3.451,-20.235,-19.922
0.314,-14.902,-28.706
4.863,-12.078,-35.608
9.725,-8.941,-42.353
12.078,-7.216,-40.784
4.549,-4.078,-36.863
-4.706,-6.902,-25.725
-2.353,-8.471,-23.216
0.941,-6.275,-18.51
2.98,-8.941,-13.647
-5.333,-15.529,5.647
-3.137,-19.451,4.863
-8,-9.412,15.529
-12.706,-13.647,34.667
-7.529,-12.392,-15.059
-4.392,-14.588,-18.824
0.627,-35.922,-10.98
8.627,-29.49,-8.941
1.098,-19.608,-2.196
