accX,accY,accZ
0,-4.235,-1.098
0.157,-4.706,-0.627
0.471,-5.02,-0.627
1.098,-5.804,-0.157
1.725,-6.431,0.157
2.039,-6.745,0.314
2.039,-7.686,-0.157
2.039,-8,-0.471
2.039,-9.412,-1.725
2.196,-10.667,-2.353
2.039,-11.137,-2.667
1.882,-11.765,-2.51
1.255,-11.608,-1.412
0.627,-12.863,0
0.627,-13.804,0.941
0.941,-16,2.667
1.725,-18.039,2.98
1.882,-18.51,2.039
1.725,-16.784,-0.784
1.412,-14.902,-2.667
-0.471,-12.706,-7.686
-2.039,-11.608,-10.98
-2.667,-12.078,-10.98
-3.294,-13.804,-10.196
-3.451,-14.431,-10.353
-4.235,-15.373,-9.255
-5.333,-16,-6.745
-6.118,-16.471,-5.176
-4.706,-14.431,-4.706
-4.392,-12.863,-5.49
-2.824,-10.039,-7.686
-2.196,-9.098,-8.627
-1.412,-8.471,-8.941
0,-7.686,-8.471
0.471,-7.216,-8.157
0.941,-6.275,-7.529
1.412,-6.588,-7.059
2.824,-7.059,-5.961
3.922,-7.686,-4.863
4.392,-8,-3.765
4.863,-8.471,-2.196
4.549,-8.941,-1.098
3.294,-9.725,0.157
3.294,-9.882,0
3.451,-9.882,0.471
3.608,-9.255,-0.471
3.451,-8.627,-1.098
3.608,-7.216,-1.725
3.608,-6.745,-2.196
2.824,-5.647,-2.98
2.98,-4.549,-2.98
2.824,-4.392,-3.137
2.353,-3.608,-3.451
1.882,-3.451,-3.608
1.098,-3.294,-3.451
0.314,-3.294,-2.667
0.471,-3.451,-2.667
0.784,-3.765,-2.039
0.784,-4.078,-1.412
0.471,-4.706,-1.098
0.157,-5.176,-0.627
0,-5.804,-0.627
0,-6.588,-0.314
-0.157,-7.059,-0.314
0,-7.686,-0.627
-0.157,-8,-0.471
0.157,-8.314,-1.882
0.471,-8.471,-3.608
0.627,-8.941,-4.549
0.941,-9.882,-4.235
0.784,-10.039,-3.608
1.725,-10.824,-1.255
2.196,-11.608,-0.471
3.137,-13.333,0.784
3.294,-16.157,2.98
2.98,-17.725,3.608
2.353,-19.608,2.824
1.725,-18.51,1.098
2.353,-14.275,-4.549
2.51,-12.235,-9.098
2.196,-11.922,-10.196
1.725,-12.863,-9.882
2.353,-13.49,-9.569
3.922,-14.275,-8
4.863,-14.431,-5.961
4.863,-14.431,-5.02
5.49,-13.333,-4.392
5.49,-12.549,-4.078
4.863,-10.98,-4.392
4.078,-10.039,-4.863
2.353,-9.098,-5.961
1.098,-7.686,-6.431
0.784,-7.373,-6.431
0,-6.588,-5.961
-0.157,-6.275,-5.961
-1.255,-6.118,-6.588
-1.255,-5.961,-6.275
-1.569,-6.275,-6.275
-1.882,-7.059,-6.118
-1.882,-7.216,-6.118
-1.882,-8,-4.549
-1.569,-8.627,-3.451
-0.314,-9.569,-1.725
0.314,-10.196,-0.627
0.784,-10.824,-0.471
0.941,-10.98,0.157
0.627,-10.98,-0.157
0.941,-10.196,-0.784
0.941,-9.255,-1.098
0.941,-8.471,-1.412
1.098,-7.216,-2.039
1.412,-5.961,-2.196
1.098,-4.706,-3.137
1.255,-3.765,-3.451
1.255,-3.451,-3.294
1.412,-3.294,-3.137
0.941,-3.451,-2.98
0.941,-3.765,-2.353
0.784,-3.765,-1.882
1.098,-3.922,-1.569
0.784,-4.235,-1.412
0.784,-4.392,-1.098
0.784,-4.863,-0.784
0.784,-4.863,-0.784
1.255,-5.333,-0.314
1.882,-6.118,-0.157
1.725,-6.275,-0.314
1.725,-7.373,-0.941
1.255,-8,-1.725
0.941,-9.255,-2.667
0.941,-10.039,-2.824
0.471,-11.294,-2.98
-0.314,-12.078,-2.196
-0.941,-12.706,-1.255
-1.569,-14.118,0.314
-1.412,-14.745,1.098
-0.157,-17.255,2.039
0.784,-18.667,0.784
1.098,-18.353,-0.941
0.941,-16.627,-6.118
0.471,-15.843,-8.471
-0.784,-14.588,-10.824
-2.667,-15.059,-10.98
-3.451,-15.373,-10.667
-4.392,-16.314,-9.412
-4.549,-16.471,-7.529
-5.49,-16.471,-5.49
-5.804,-15.843,-5.176
-4.706,-13.02,-5.804
-3.608,-10.667,-7.059
-3.451,-10.196,-7.373
-2.039,-9.098,-7.059
-1.412,-8,-6.275
-0.157,-6.588,-5.804
0.941,-5.961,-5.647
1.255,-5.49,-5.176
2.039,-5.176,-5.176
2.824,-5.647,-4.863
3.922,-5.647,-4.863
4.549,-6.118,-4.863
4.706,-7.059,-3.608
4.078,-8.314,-2.353
3.608,-9.098,-1.882
3.294,-10.51,-1.098
3.294,-10.824,-1.098
3.922,-10.98,-0.941
3.608,-10.196,-1.725
3.765,-9.725,-2.039
3.137,-8.627,-2.667
3.294,-8,-2.667
2.51,-6.902,-3.137
1.725,-5.333,-3.608
1.412,-5.02,-3.608
0.941,-4.078,-3.608
0.627,-3.922,-3.294
0.471,-3.608,-2.98
0.314,-3.608,-2.667
0.471,-3.451,-2.353
0.314,-3.922,-1.725
0.314,-4.078,-1.569
0.157,-4.549,-0.941
0,-5.02,-0.627
-0.157,-5.647,-0.314
-0.471,-6.275,0
-0.627,-6.588,0.314
-0.471,-7.373,-0.157
-0.314,-7.529,-0.784
0.314,-8,-2.667
1.255,-8.941,-3.451
1.412,-9.098,-3.294
2.039,-9.725,-2.667
2.667,-9.569,-2.51
4.078,-10.196,-0.784
4.392,-10.98,-0.314
4.078,-13.49,1.725
2.667,-16.941,3.451
2.039,-18.196,3.608
1.725,-18.667,0.784
1.412,-18.196,-1.412
2.196,-14.588,-5.804
2.196,-13.49,-8.784
1.412,-13.49,-9.412
2.196,-13.49,-9.098
2.98,-13.804,-8.627
3.765,-14.275,-6.118
4.235,-14.275,-5.02
5.176,-14.118,-4.078
6.275,-13.333,-3.294
6.275,-12.863,-2.824
4.706,-10.51,-3.608
3.922,-9.725,-4.706
2.196,-8,-5.961
0.941,-7.059,-6.588
0.784,-6.588,-6.588
-0.157,-6.118,-6.431
-0.627,-5.804,-6.745
-1.255,-5.804,-6.431
-1.569,-6.588,-5.961
-1.412,-6.902,-5.647
-1.882,-8,-5.176
-2.039,-8.471,-4.863
-1.569,-9.569,-3.451
-1.098,-10.039,-2.667
-0.157,-10.98,-1.098
0.314,-11.451,-0.157
0.627,-11.765,-0.157
0.471,-12.078,-0.471
0.471,-11.451,-0.784
0.314,-10.353,-1.412
0.314,-8.784,-2.353
0.314,-8,-2.51
0.314,-6.431,-2.98
0.157,-5.804,-3.294
0.314,-4.863,-2.667
0.471,-4.549,-2.353
0.314,-3.765,-2.353
0.314,-3.451,-2.039
0.314,-2.98,-1.725
0,-2.98,-1.569
0.314,-2.98,-1.255
0,-3.294,-1.412
0.157,-3.608,-0.941
0,-4.078,-1.098
0.314,-4.549,-0.941
0.471,-4.863,-0.941
1.412,-5.961,-0.471
2.039,-6.745,0
2.353,-7.216,0.157
2.196,-8.471,-0.627
2.039,-9.412,-0.784
1.725,-11.608,-1.412
1.569,-12.706,-1.569
0.784,-13.02,-1.725
-0.157,-13.176,-1.255
-0.627,-13.49,-0.941
-1.255,-14.745,0.157
-1.098,-15.686,0.784
0.471,-17.725,1.882
1.882,-18.51,1.725
2.353,-17.412,0
1.255,-14.588,-4.078
0.314,-13.333,-6.902
-0.157,-11.922,-9.569
-0.627,-12.235,-9.725
-1.725,-13.176,-9.098
-2.98,-13.647,-8.941
-3.451,-13.961,-8.314
-5.02,-13.961,-5.961
-5.333,-14.275,-4.863
-4.392,-13.804,-4.078
-2.824,-11.608,-5.333
-2.51,-10.667,-5.804
-1.255,-9.412,-7.686
-0.784,-8.941,-8
0,-8,-7.529
1.882,-7.373,-6.745
1.882,-7.216,-6.588
2.824,-6.275,-6.588
2.667,-6.431,-6.118
3.608,-7.373,-5.961
4.706,-7.843,-5.02
4.863,-8.784,-3.765
3.608,-9.569,-1.882
2.824,-9.882,-1.255
2.51,-10.353,-0.157
2.824,-10.353,-0.314
2.667,-10.196,-0.627
2.196,-9.098,-1.412
1.882,-8.941,-1.882
1.569,-7.373,-2.51
1.725,-6.902,-2.824
1.569,-5.961,-3.294
1.882,-5.333,-3.608
1.569,-4.549,-3.294
0.941,-4.078,-3.294
0.941,-3.922,-2.98
0.627,-3.922,-2.824
0.784,-3.765,-2.353
0.627,-3.765,-2.039
0.784,-3.608,-1.569
0.784,-3.765,-1.412
0.157,-4.235,-0.784
0.627,-4.549,-0.627
0.471,-5.333,-0.784
0.157,-5.961,-1.098
0,-6.118,-1.098
-0.157,-6.902,-1.412
0.157,-7.373,-1.725
0.314,-8.314,-2.196
0.627,-8.627,-2.667
0.941,-9.725,-3.137
0.941,-10.196,-2.51
1.255,-10.51,-2.196
1.569,-10.98,-1.255
1.882,-11.765,-0.471
2.824,-13.333,0.314
2.51,-16,2.196
2.196,-17.255,2.824
1.569,-18.353,2.51
1.098,-17.725,1.098
0.627,-15.059,-2.196
0.784,-13.804,-4.392
1.882,-12.235,-8
1.725,-12.392,-9.098
1.882,-12.706,-8.314
3.137,-13.961,-6.745
4.078,-14.275,-6.118
5.333,-14.745,-5.176
6.745,-13.647,-4.549
7.686,-13.333,-4.549
8.471,-11.922,-4.078
7.686,-10.98,-4.235
5.333,-8.627,-4.863
4.078,-6.902,-6.118
3.451,-6.118,-6.902
1.725,-5.961,-6.745
1.412,-5.961,-6.902
0.314,-6.118,-7.059
0.157,-5.961,-7.059
0,-6.431,-6.588
-0.627,-7.373,-5.804
-0.941,-7.843,-5.804
-1.725,-8.471,-5.02
-1.569,-8.941,-4.549
-1.412,-10.039,-2.98
-0.471,-10.824,-1.569
0,-11.451,-0.784
0.627,-11.922,-0.314
0.471,-12.235,-0.314
0.157,-11.451,-0.627
0.157,-10.98,-0.941
0.157,-9.569,-1.882
0,-7.686,-2.51
0,-6.745,-2.824
-0.157,-5.176,-3.451
0,-4.392,-3.765
0,-3.608,-3.765
0.157,-3.451,-3.608
0,-3.451,-2.98
0,-3.451,-2.667
0.157,-3.608,-2.51
0.157,-3.765,-1.882
0,-4.078,-0.941
0.157,-4.392,-0.941
0,-4.706,-1.255
0.157,-4.706,-0.784
0.314,-5.176,-0.784
0.941,-5.333,-0.784
1.412,-6.431,-0.314
1.725,-6.745,-0.471
2.039,-7.216,-0.471
1.882,-8.314,-1.725
1.882,-9.098,-2.039
1.255,-10.667,-2.98
0.627,-11.451,-2.824
0.471,-12.078,-2.353
-0.627,-12.706,-1.412
-1.098,-13.333,-0.784
-1.255,-14.431,0.627
-0.627,-15.686,1.098
0.157,-18.039,2.353
1.255,-19.294,1.882
0.941,-19.137,0
0.627,-16,-4.078
0.157,-14.588,-6.275
-0.941,-12.706,-9.255
-1.882,-13.176,-9.569
-2.667,-13.02,-9.412
-3.137,-13.961,-8.627
-3.608,-14.118,-7.529
-4.078,-14.588,-5.176
-4.549,-13.647,-5.02
-4.235,-13.176,-5.333
-3.294,-10.824,-6.275
-2.667,-10.51,-6.745
-1.725,-9.725,-7.529
-0.941,-9.255,-7.529
0.314,-8,-7.529
1.412,-6.902,-7.216
2.196,-6.745,-7.059
2.51,-6.118,-6.118
2.824,-5.961,-6.118
3.922,-6.588,-5.49
5.02,-7.373,-5.176
5.176,-7.843,-4.549
4.706,-8.941,-3.294
4.392,-9.569,-2.039
2.824,-10.824,-0.627
2.824,-11.294,-0.314
3.294,-11.137,-0.314
2.98,-10.196,-0.784
2.667,-9.412,-1.412
2.196,-7.686,-2.51
1.725,-7.059,-2.667
1.255,-5.647,-2.98
1.098,-4.706,-3.451
0.941,-4.235,-3.294
0.627,-3.765,-3.137
0.314,-3.451,-3.137
0,-3.294,-2.667
0.314,-3.137,-2.667
0.157,-3.294,-2.039
0,-3.137,-1.569
0.157,-3.137,-1.569
0.157,-3.922,-1.098
0.157,-4.078,-0.941
0.314,-4.235,-0.941
0.157,-4.863,-1.098
0.314,-5.333,-1.098
0,-5.961,-1.255
0.314,-6.588,-1.412
0.627,-7.373,-1.412
1.412,-8.471,-2.196
2.039,-9.098,-2.51
2.667,-10.51,-2.51
3.137,-10.824,-2.51
3.608,-11.765,-1.569
3.922,-12.235,-1.255
4.863,-13.02,-0.471
4.549,-14.431,0.314
4.235,-16,1.412
2.824,-18.824,2.353
1.882,-19.608,2.667
0.784,-19.294,0.471
0.314,-15.843,-3.608
1.412,-13.49,-5.176
1.098,-12.549,-7.686
1.882,-11.765,-8
1.725,-12.078,-6.745
2.51,-12.706,-5.02
3.137,-13.02,-4.706
4.392,-13.647,-2.98
5.02,-13.804,-2.353
6.275,-13.49,-1.882
6.431,-13.02,-2.51
6.431,-11.765,-4.235
5.02,-10.353,-5.176
3.765,-9.725,-5.176
1.725,-7.843,-6.118
0.941,-7.216,-6.431
0.471,-5.961,-7.216
0.157,-5.647,-7.686
0,-5.804,-7.529
-0.314,-5.804,-7.216
-0.314,-5.961,-6.902
-0.784,-6.902,-5.961
-1.255,-7.843,-5.647
-1.569,-8.784,-5.02
-1.569,-9.412,-3.765
-1.412,-9.882,-2.824
-0.471,-10.51,-1.412
-0.157,-11.137,-0.471
0.471,-11.765,-0.157
0.784,-11.922,0
0.784,-11.451,-0.157
0.314,-10.353,-0.784
0.314,-9.882,-1.569
0.314,-8.157,-2.196
0.157,-6.431,-2.824
0.157,-5.333,-3.294
0,-4.078,-3.451
0.157,-3.922,-3.608
0.314,-3.608,-3.137
0.314,-3.451,-3.137
0.314,-3.451,-2.51
0,-3.451,-1.725
0.157,-3.294,-1.412
-0.157,-3.294,-1.412
0.157,-3.608,-1.412
0.157,-3.765,-0.941
0.157,-4.549,-0.784
0.471,-4.863,-0.627
0.941,-5.176,-0.314
1.255,-5.804,0
1.569,-6.745,0
1.569,-7.216,-0.941
1.569,-8.314,-1.569
1.255,-9.882,-2.667
1.098,-10.196,-2.824
0.471,-11.922,-2.51
0.157,-12.235,-2.353
-0.314,-13.333,-0.941
-0.471,-14.745,0.157
-0.471,-15.686,1.098
0.314,-17.882,2.51
0.627,-18.824,2.824
1.569,-19.608,1.725
1.569,-16.941,-1.569
0.784,-15.373,-3.922
-0.157,-12.549,-8.471
-0.784,-12.078,-9.412
-1.725,-12.549,-8.627
-2.039,-13.02,-8.471
-3.137,-13.961,-8.314
-3.608,-14.902,-6.275
-3.922,-15.059,-5.176
-4.078,-15.216,-4.078
-4.235,-14.588,-4.235
-3.294,-12.863,-5.176
-2.196,-10.51,-6.431
-1.412,-9.882,-6.745
-0.627,-8.471,-7.529
-0.471,-7.843,-7.686
0.471,-6.902,-7.059
1.098,-6.275,-7.216
1.412,-5.647,-6.745
1.882,-5.961,-5.804
2.667,-6.431,-5.647
3.451,-7.059,-5.176
4.392,-6.902,-4.549
4.549,-7.843,-2.824
3.294,-8.627,-1.255
2.667,-9.412,-0.784
2.51,-10.353,-0.314
2.51,-10.51,-0.157
2.824,-10.196,-0.941
2.51,-9.255,-1.412
2.353,-8.627,-2.039
1.725,-7.059,-2.353
1.725,-6.431,-2.824
1.098,-5.49,-3.294
1.098,-5.176,-3.294
0.784,-4.078,-3.451
0.471,-3.608,-3.608
0.314,-3.451,-3.608
0.314,-3.294,-2.98
0.314,-3.451,-2.824
0.471,-3.608,-2.353
0.941,-3.765,-1.569
1.255,-4.078,-1.255
0.941,-4.706,-0.941
1.098,-4.863,-0.784
1.412,-5.647,-0.471
1.098,-6.588,-0.627
1.098,-6.745,-0.627
0.941,-7.529,-0.784
1.098,-7.843,-1.098
1.725,-8.627,-2.51
2.196,-9.255,-3.294
2.51,-9.882,-3.451
2.824,-10.667,-3.137
2.98,-10.824,-2.667
3.294,-11.608,-1.255
3.451,-12.235,-0.471
3.451,-14.275,0.627
2.824,-17.412,2.824
2.353,-18.667,3.294
1.725,-19.765,2.51
0.784,-18.667,0.627
1.569,-14.275,-4.078
1.725,-12.863,-6.431
2.196,-11.608,-9.255
1.882,-12.235,-8.941
2.51,-12.235,-8.314
3.608,-13.02,-6.902
4.549,-13.49,-5.647
4.706,-13.804,-3.137
5.647,-13.333,-2.667
5.961,-12.863,-2.667
5.176,-11.922,-3.451
4.706,-10.98,-3.765
2.98,-9.255,-5.176
1.412,-7.843,-6.745
0.941,-7.373,-7.216
0,-6.588,-7.216
-0.314,-6.588,-7.216
-0.941,-5.961,-7.529
-1.255,-5.961,-7.216
-1.255,-5.961,-7.059
-1.882,-7.216,-6.431
-2.039,-7.686,-6.275
-2.51,-8.627,-5.176
-2.196,-9.098,-4.549
-1.255,-10.039,-2.824
0,-10.51,-1.098
0.314,-10.824,-0.314
1.098,-11.608,-0.314
1.255,-11.608,0
1.098,-10.98,-0.314
0.941,-10.353,-0.941
0.784,-9.255,-1.412
0.784,-7.686,-2.51
0.941,-6.588,-2.824
1.098,-5.02,-3.451
1.098,-4.392,-3.922
0.941,-3.451,-3.765
0.784,-3.451,-3.137
0.627,-3.451,-3.137
0.314,-3.608,-2.51
0.314,-3.608,-2.039
0.314,-4.078,-1.569
-0.471,-4.235,-0.784
0.157,-4.549,-0.941
0.157,-4.863,-0.627
0.157,-5.02,-0.627
0.627,-5.333,-0.627
0.627,-5.804,-0.314
1.098,-6.431,0.157
1.098,-6.902,0
1.412,-7.529,-0.314
1.255,-8.314,-1.569
0.941,-9.255,-2.196
0.627,-10.039,-3.294
0.314,-10.98,-3.451
0.314,-11.294,-3.137
0,-11.765,-2.353
-0.314,-12.392,-1.569
-0.314,-14.118,0.314
0,-15.686,1.098
1.098,-18.353,2.51
1.725,-19.294,0.784
1.882,-18.667,-0.941
0.941,-16.314,-5.49
0.627,-15.216,-7.843
-0.627,-14.118,-9.412
-2.196,-14.275,-9.569
-2.824,-14.275,-9.569
-3.608,-14.275,-8.157
-3.608,-14.275,-7.373
-4.235,-13.804,-5.176
-4.549,-13.333,-4.706
-4.392,-12.863,-4.706
-2.98,-11.451,-5.333
-2.353,-10.667,-5.804
-1.255,-9.255,-6.431
-0.941,-8.471,-6.588
-0.157,-7.216,-6.118
0.941,-6.275,-5.961
1.098,-6.118,-6.275
1.725,-5.647,-6.118
2.039,-5.804,-5.961
2.824,-6.275,-5.49
4.078,-6.588,-5.176
4.235,-6.902,-4.863
3.608,-7.843,-3.294
3.294,-8.314,-2.196
2.353,-9.725,-1.569
2.039,-10.196,-0.941
2.196,-10.51,-0.627
2.353,-10.51,-0.784
2.196,-10.039,-1.412
2.039,-9.098,-2.039
1.569,-8.471,-2.196
1.098,-7.216,-2.824
1.412,-6.118,-3.137
0.941,-5.333,-3.137
0.941,-4.706,-3.608
0.784,-4.549,-3.294
0.941,-4.078,-2.98
0.784,-3.922,-2.98
0.627,-3.765,-2.51
0.941,-3.765,-2.039
1.098,-3.765,-1.882
1.255,-3.922,-1.412
1.098,-3.922,-1.412
0.627,-4.549,-1.098
0.784,-5.02,-0.627
0.941,-5.176,-0.627
0.471,-5.961,-0.627
0.627,-6.275,-0.784
0.784,-7.059,-0.941
1.412,-8.157,-2.196
1.882,-9.098,-2.667
2.51,-10.039,-2.98
2.824,-10.51,-2.98
3.451,-10.824,-2.353
3.451,-10.98,-1.882
3.451,-11.608,-0.784
3.137,-13.333,0.314
2.98,-14.588,0.471
1.882,-17.255,2.196
1.882,-18.51,2.353
1.412,-18.51,0.471
1.255,-15.216,-2.353
0.784,-14.118,-4.235
1.725,-12.706,-7.059
1.725,-12.706,-7.686
1.882,-12.078,-7.373
2.353,-12.706,-6.275
2.98,-13.333,-5.49
3.922,-13.961,-4.078
4.392,-14.431,-3.137
6.275,-14.275,-2.353
6.902,-13.804,-2.353
7.059,-12.706,-2.98
5.176,-10.51,-4.235
3.922,-9.098,-5.333
2.196,-6.745,-6.745
1.569,-5.961,-7.529
0.784,-5.333,-8.157
0,-5.647,-8.157
0,-5.804,-8.157
0,-6.275,-7.529
-0.157,-6.431,-7.059
-0.627,-7.843,-5.961
-0.941,-8.784,-5.333
-0.941,-8.941,-4.863
-0.941,-9.725,-3.608
-0.627,-10.196,-2.667
0.157,-10.98,-1.098
0.627,-11.294,-0.627
0.941,-12.392,0.314
0.941,-12.392,0
0.784,-11.765,-0.314
0.314,-10.196,-1.098
0.471,-9.569,-1.569
0.157,-7.529,-2.667
0.157,-5.333,-3.451
0.314,-4.863,-3.765
-0.157,-4.235,-3.922
0.157,-3.922,-3.451
0,-3.608,-3.137
0.314,-3.608,-2.824
0,-3.608,-2.196
-0.157,-3.922,-1.725
-0.157,-3.765,-1.098
-0.314,-4.235,-0.941
-0.157,-4.235,-0.784
-0.157,-4.706,-0.784
-0.157,-5.02,-0.471
0,-5.333,-0.941
0.627,-5.961,-0.314
0.941,-6.431,-0.314
1.098,-7.373,-0.157
1.098,-7.843,-0.784
1.255,-8.627,-1.569
0.941,-10.196,-2.824
0.784,-10.824,-2.98
0.471,-11.608,-3.137
0.157,-11.765,-2.353
-0.471,-11.922,-1.098
-0.784,-12.706,-0.471
-0.471,-13.647,0.314
0.314,-15.843,1.882
1.098,-17.098,2.353
1.725,-18.667,1.882
2.039,-17.569,-1.412
1.569,-15.843,-3.137
-0.157,-13.02,-6.745
-0.471,-12.392,-7.843
-0.314,-11.922,-7.529
-0.471,-11.765,-7.059
-1.569,-12.235,-6.275
-2.196,-12.235,-6.118
-2.667,-12.235,-5.647
-4.235,-12.706,-4.392
-4.392,-12.863,-3.922
-3.294,-12.392,-4.235
-1.725,-10.98,-5.176
-1.098,-10.196,-6.275
-0.157,-8.627,-7.843
0,-8.157,-7.843
0.627,-8,-7.373
1.569,-7.686,-7.059
1.882,-7.529,-6.588
2.51,-7.529,-5.647
2.824,-7.686,-5.49
4.078,-8,-5.02
4.549,-8.314,-4.549
4.392,-8.784,-2.98
3.137,-10.039,-1.098
2.667,-10.353,-0.471
2.196,-10.667,0
2.196,-10.51,-0.471
2.353,-10.039,-0.784
2.196,-8.941,-1.725
2.039,-8.157,-1.882
1.882,-7.059,-2.824
1.882,-6.118,-2.98
1.725,-5.333,-2.98
1.882,-4.863,-2.98
1.569,-4.235,-3.137
1.255,-3.922,-3.137
1.412,-3.608,-2.98
0.941,-3.451,-2.51
0.627,-3.451,-2.353
0.627,-3.608,-1.882
0.784,-4.235,-1.255
0.314,-4.392,-1.098
0.157,-5.02,-0.941
0.314,-5.176,-1.098
0.157,-5.49,-0.941
0.157,-6.275,-1.098
0,-6.745,-0.941
0,-7.373,-1.255
0,-8,-1.255
0.627,-8.471,-2.039
0.784,-9.098,-2.353
1.569,-10.196,-2.98
2.353,-11.294,-2.51
2.667,-11.765,-1.882
2.667,-12.392,-0.627
2.824,-12.863,0
3.294,-13.961,0.471
3.608,-15.686,1.569
3.451,-16.314,1.569
2.824,-18.039,1.098
2.667,-18.353,0.627
1.569,-16,-2.196
1.255,-14.431,-5.02
1.569,-11.765,-6.588
2.039,-11.451,-8.471
1.882,-11.765,-8.157
3.294,-12.549,-7.059
3.608,-12.863,-6.431
4.706,-13.49,-5.02
5.49,-13.02,-3.294
6.275,-12.863,-2.98
6.902,-12.078,-2.98
6.431,-11.137,-3.294
4.549,-9.412,-4.392
2.667,-7.686,-5.961
1.725,-7.059,-7.059
0.941,-6.275,-7.216
0.314,-6.118,-6.902
-0.471,-6.118,-7.216
-0.471,-6.275,-7.059
-0.784,-6.588,-6.745
-1.255,-7.373,-6.118
-1.569,-7.843,-6.118
-1.882,-8.941,-5.02
-1.882,-9.255,-4.549
-1.412,-10.353,-2.98
0.157,-11.451,-1.255
0.471,-11.608,-0.784
1.412,-12.235,-0.314
1.412,-12.235,-0.314
1.255,-11.294,-0.941
1.255,-10.667,-1.569
1.098,-9.412,-1.725
0.941,-7.373,-2.667
0.784,-6.745,-2.824
0.471,-5.333,-3.294
0.471,-4.706,-3.451
0.314,-3.765,-3.608
0.157,-3.765,-3.137
0.157,-3.765,-2.98
0.157,-3.765,-2.196
-0.471,-3.922,-2.039
0,-3.922,-1.412
0,-4.549,-1.098
-0.471,-4.392,-1.098
-0.157,-4.549,-0.941
-0.157,-4.863,-0.784
0,-5.176,-0.941
0,-5.176,-0.941
0.627,-5.804,-0.627
1.412,-6.588,-0.314
1.725,-7.059,-0.314
1.882,-7.843,-0.941
1.569,-8.627,-1.412
1.569,-10.039,-2.353
1.255,-10.824,-3.451
0.941,-11.294,-3.608
0.471,-11.765,-2.98
0.157,-12.392,-2.667
-0.314,-13.647,-1.412
0,-15.373,0.314
0.314,-16.471,1.098
1.098,-18.51,2.196
1.569,-18.98,1.569
1.255,-18.039,-1.098
1.098,-16.784,-3.294
0,-14.118,-7.216
-0.941,-13.02,-9.098
-1.412,-12.706,-8.941
-2.51,-12.706,-9.255
-2.98,-13.02,-8.941
-3.294,-12.863,-7.686
-4.549,-13.176,-5.961
-4.235,-13.49,-5.49
-3.608,-12.235,-4.863
-3.137,-11.451,-5.176
-1.882,-10.039,-6.275
-1.412,-9.412,-6.431
-0.784,-8,-7.059
0.157,-7.059,-6.902
0.627,-6.588,-6.745
1.569,-6.431,-6.275
1.882,-6.275,-6.275
2.824,-6.588,-5.804
3.922,-7.373,-5.804
4.392,-7.216,-5.49
4.549,-8.314,-4.235
4.549,-8.157,-3.451
3.294,-9.725,-1.725
2.353,-10.667,-0.784
2.51,-10.824,-0.627
2.824,-10.51,-0.784
2.824,-10.196,-1.098
2.51,-9.255,-2.196
2.039,-8.471,-2.353
1.725,-7.216,-2.667
1.725,-5.804,-3.137
1.725,-5.333,-3.294
1.569,-4.392,-3.294
1.255,-4.235,-3.451
0.941,-3.765,-3.137
0.784,-3.765,-2.824
0.784,-3.922,-2.667
0.941,-3.922,-2.353
0.784,-4.078,-1.882
1.098,-4.392,-1.412
1.098,-4.706,-1.569
0.784,-5.02,-1.412
0.471,-5.333,-1.412
0.627,-5.647,-1.412
0.314,-6.118,-1.098
0.157,-6.588,-1.255
0.314,-7.373,-1.098
0.941,-8.157,-1.569
1.255,-8.941,-1.882
1.882,-10.039,-2.667
2.196,-10.353,-2.824
2.824,-10.98,-2.039
2.98,-11.608,-0.784
3.137,-11.922,-0.627
3.451,-13.647,0.157
3.608,-14.745,0.471
2.824,-17.255,1.569
2.353,-18.039,2.039
1.569,-18.51,0.471
0.784,-15.843,-2.196
0.941,-14.118,-4.235
2.196,-12.078,-6.745
1.725,-12.078,-8
1.725,-12.235,-7.373
2.667,-13.02,-5.961
2.824,-13.176,-5.49
4.392,-13.49,-4.078
4.706,-13.647,-3.137
5.176,-13.176,-2.196
5.647,-12.549,-2.51
5.49,-11.137,-3.765
4.392,-9.412,-4.706
3.294,-8.471,-5.176
2.039,-7.216,-6.118
1.412,-6.745,-6.275
0.471,-5.647,-6.588
-0.157,-5.49,-6.588
-0.157,-5.49,-7.059
-0.157,-5.804,-6.902
-0.157,-5.804,-6.275
-0.941,-6.745,-5.804
-1.098,-7.843,-5.49
-1.412,-8.627,-5.02
-1.412,-9.569,-3.608
-0.941,-10.039,-2.824
0.157,-10.98,-1.725
0.157,-11.294,-0.471
1.098,-12.235,-0.157
0.941,-12.078,-0.157
0.941,-11.765,-0.471
0.784,-10.667,-1.255
0.627,-10.196,-1.882
0.784,-8.157,-2.51
0.627,-6.588,-2.98
0.471,-5.804,-3.294
0.471,-4.392,-3.765
0.471,-4.078,-3.608
0.627,-3.765,-3.294
0.314,-3.608,-2.98
0.314,-3.451,-2.353
0.157,-3.765,-1.569
0.157,-3.608,-1.569
0,-3.922,-0.941
0,-3.922,-0.784
0,-4.549,-0.627
0.157,-4.706,-0.314
0.314,-5.176,-0.471
0.627,-5.804,-0.314
1.255,-6.118,0
1.569,-6.902,-0.157
1.725,-7.686,-0.784
1.725,-8.157,-1.412
1.725,-9.569,-2.51
1.255,-10.51,-2.824
1.098,-11.137,-2.824
0.941,-11.294,-2.667
0,-12.235,-1.882
-0.627,-13.02,-1.255
-0.627,-13.961,-0.471
0,-16.471,0.784
0.157,-17.569,1.569
